Portfolio,Start Date,End Date,Total Return (%),CAGR (%),Max Drawdown (%),Recovery Factor,Sharpe Ratio,Sortino Ratio,Calmar Ratio,Volatility (%),Win Rate (%),Profit Factor,Average Profit (%),Average Loss (%),Profit/Loss Ratio,Number of Trades,Number of Periods
top1,2019-10-01 17:45:00,2025-03-05 15:00:00,46388.924348859575,210.31071453640658,-29.305356166552123,1582.9503687044726,2.4952956099418744,1.8129708056912368,7.176528186217583,47.05102635318113,57.0957095709571,9.06583268945376,3.006803882674162,-0.4413672992967314,6.812475431381441,303,639
top2,2020-01-17 17:45:00,2025-03-05 16:00:00,37447.62500174315,217.7343734615412,-17.568001352343355,2131.58140477648,3.235167120271724,2.657370459213431,12.393804457016286,34.21568257455663,50.47923322683706,6.263875007510687,2.4889644171646497,-0.40504287185980664,6.144940671925044,313,643
top3,2020-01-29 17:45:00,2025-03-05 07:45:00,18688.9900058418,179.44006780814746,-32.3129792830639,578.3740905511984,3.417884767703696,2.171715175680916,5.553188588283371,32.35233131234686,52.09125475285171,7.913151611316608,2.0391751615754052,-0.28019157206543227,7.277789073181698,263,599
top7,2020-03-02 08:00:00,2025-03-04 14:45:00,9291.5905370535,147.83926774721118,-21.788548422905095,426.44376103943506,3.593764573131821,2.799798717054454,6.78518205424809,28.786489097513623,46.95652173913044,13.696157584795598,2.5825027966742318,-0.1669190794990498,15.47158541986168,230,581
top4,2020-02-07 08:00:00,2025-03-04 21:30:00,8702.188942351055,141.83027137369416,-22.11299126968582,393.5328710720689,2.4798593227317465,1.647196134217549,6.413888996018641,37.918518888097246,52.47148288973384,4.1264951657666264,2.185089275987596,-0.5845974522648301,3.7377673602958548,263,613
top8,2020-02-23 08:00:00,2025-03-05 20:30:00,8509.776612041018,142.51225410054084,-23.803542860581782,357.50042176003336,3.447297520576638,2.4706238146271016,5.987018610432922,29.185940176917974,51.37254901960784,3.670892087436401,1.9948953513645664,-0.5741139650318737,3.4747375484130814,255,557
top6,2020-02-23 08:00:00,2025-03-04 14:15:00,6652.455170971736,131.17948194975776,-19.572610868554474,339.8859363039618,2.995106948537018,2.067004235026638,6.702196392230525,31.497414027382874,48.046875,3.3270673010697194,2.3038646653292427,-0.6403963507069987,3.5975605775794506,256,565
top10,2020-03-14 08:45:00,2025-03-07 09:30:00,6630.27763363702,132.843327228756,-27.011834053524954,245.4582543524767,3.22876688435699,2.2901087366557173,4.91796769391971,32.17707597581061,49.33920704845815,14.339677304099423,2.464714747165771,-0.167396921828341,14.72377580331638,227,542
top9,2020-02-27 08:00:00,2025-03-04 17:15:00,2135.653731239724,85.7949250062131,-22.358190023193238,95.51997406875542,2.4192331081541183,1.512564274158156,3.8372929524802255,34.50062822260514,43.43891402714932,7.438989838409474,2.064172712207688,-0.213104827054644,9.686184685428998,221,539
top5,2020-02-10 17:45:00,2025-03-05 23:00:00,1829.5309860051848,79.38654574464216,-35.60856644263318,51.37895649218656,2.1478083805083212,1.2491940204981797,2.2294226832337394,33.10080990370556,48.26086956521739,6.0780956774248205,2.0208662588785162,-0.3101316273551055,6.516156627149133,230,582
