datetime,equity,volume,symbol,normalized_period
2020-01-29 17:45:00,10000.0,,BTCUSDT,64
2020-02-07 08:45:00,10000.0,,BCHUSDT,68
2020-02-08 04:15:00,10076.882603008502,426316.193,BCHUSDT,68
2020-02-09 17:00:00,10165.575355192326,263662.419,BCHUSDT,68
2020-02-22 17:45:00,10165.575355192326,,BTCUSDT,76
2020-03-01 08:00:00,10165.575355192326,,XLMUSDT,79
2020-03-03 21:45:00,10189.565445629296,57556382.0,XLMUSDT,79
2020-03-05 08:15:00,10189.565445629296,,XRPUSDT,81
2020-03-06 08:00:00,10189.565445629296,,ETCUSDT,82
2020-03-08 21:15:00,10198.06656873392,9878951.38,ETCUSDT,82
2020-03-09 08:00:00,10198.06656873392,,IOSTUSDT,83
2020-03-10 08:00:00,10198.06656873392,,XLMUSDT,84
2020-03-11 19:00:00,10081.31787920761,136075073.0,XLMUSDT,84
2020-03-12 15:30:00,8240.689492487401,138773169.0,XLMUSDT,84
2020-03-12 22:15:00,8437.056325060896,274721952.0,XLMUSDT,84
2020-03-13 02:45:00,8308.390625893211,316089438.0,XLMUSDT,84
2020-03-13 03:30:00,9003.289729062684,410497915.0,XLMUSDT,84
2020-03-13 05:15:00,9143.84251603701,430780315.0,XLMUSDT,84
2020-03-13 12:00:00,9143.84251603701,,ATOMUSDT,85
2020-03-17 08:00:00,9143.84251603701,,ZECUSDT,87
2020-03-20 17:45:00,9143.84251603701,,BTCUSDT,89
2020-03-25 08:00:00,9143.84251603701,,XLMUSDT,91
2020-03-26 08:45:00,9143.84251603701,,NEOUSDT,92
2020-03-28 14:30:00,8851.722249072509,331189.76999999996,NEOUSDT,92
2020-03-29 08:45:00,8851.722249072509,,BCHUSDT,93
2020-04-02 08:00:00,8851.722249072509,,XTZUSDT,95
2020-04-03 19:00:00,8978.136367635592,20419223.999999996,XTZUSDT,95
2020-04-04 09:45:00,9063.008458311448,13751414.6,XTZUSDT,95
2020-04-06 08:00:00,9063.008458311448,,BATUSDT,97
2020-04-08 01:30:00,9251.04617163434,12390414.2,BATUSDT,97
2020-04-08 20:30:00,9334.038514403564,9265828.800000004,BATUSDT,97
2020-04-10 08:45:00,9334.038514403564,,NEOUSDT,99
2020-04-11 04:00:00,9410.158635603917,558877.4299999999,NEOUSDT,99
2020-04-12 09:45:00,9484.183686404456,289656.44999999995,NEOUSDT,99
2020-04-14 08:00:00,9484.183686404456,,ETCUSDT,101
2020-04-16 07:15:00,9790.726859757086,2861914.350000001,ETCUSDT,101
2020-04-18 08:00:00,9790.726859757086,,BNBUSDT,103
2020-04-22 08:00:00,9790.726859757086,,TRXUSDT,105
2020-04-26 08:00:00,9790.726859757086,,XTZUSDT,107
2020-04-27 19:15:00,9795.511402402242,24485594.8,XTZUSDT,107
2020-04-30 08:00:00,9795.511402402242,,LINKUSDT,109
2020-05-04 08:45:00,9795.511402402242,,BCHUSDT,111
2020-05-07 02:45:00,9907.66674265407,255925.567,BCHUSDT,111
2020-05-08 08:00:00,9907.66674265407,,ADAUSDT,113
2020-05-11 00:30:00,9993.073237961966,335018201.0,ADAUSDT,113
2020-05-12 08:00:00,9993.073237961966,,DASHUSDT,115
2020-05-13 08:00:00,9993.073237961966,,ZECUSDT,116
2020-05-16 08:00:00,9993.073237961966,,LTCUSDT,117
2020-05-17 08:00:00,9993.073237961966,,IOTAUSDT,118
2020-05-19 17:45:00,9993.073237961966,,BTCUSDT,119
2020-05-24 08:00:00,9993.073237961966,,XLMUSDT,121
2020-05-25 08:00:00,9993.073237961966,,TRXUSDT,122
2020-05-28 08:15:00,9993.073237961966,,XRPUSDT,123
2020-06-01 08:00:00,9993.073237961966,,ADAUSDT,125
