datetime,equity,volume,symbol,normalized_period
2020-02-27 08:00:00,10000.0,,XLMUSDT,78
2020-03-05 08:00:00,10000.0,,ZECUSDT,81
2020-03-14 08:00:00,10000.0,,VETUSDT,86
2020-03-16 11:45:00,9283.112267733575,1204614594.0,VETUSDT,86
2020-03-17 08:00:00,9283.112267733575,,ZECUSDT,87
2020-03-29 08:00:00,9283.112267733575,,QTUMUSDT,93
2020-03-30 05:15:00,9440.2350640438,359742.5,QTUMUSDT,93
2020-04-03 07:45:00,9440.2350640438,,ETHUSDT,96
2020-04-07 08:00:00,9440.2350640438,,VETUSDT,98
2020-04-09 04:30:00,9458.646577040203,685637165.0,VETUSDT,98
2020-04-09 13:00:00,9565.012490745848,630962845.0,VETUSDT,98
2020-04-10 08:00:00,9565.012490745848,,ONTUSDT,99
2020-04-13 07:00:00,9448.589404806671,4528921.600000001,ONTUSDT,99
2020-04-19 08:00:00,9448.589404806671,,ONTUSDT,104
2020-04-22 08:00:00,9448.589404806671,,LTCUSDT,105
2020-04-27 08:00:00,9448.589404806671,,BNBUSDT,108
2020-05-04 08:00:00,9448.589404806671,,ZECUSDT,111
2020-05-05 08:00:00,9448.589404806671,,XMRUSDT,112
2020-05-07 12:45:00,9640.68519098089,106275.64399999996,XMRUSDT,112
2020-05-09 07:45:00,9640.68519098089,,ETHUSDT,114
2020-05-11 12:30:00,9778.66784518655,1956874.5960000004,ETHUSDT,114
2020-05-11 20:00:00,9930.726080603403,2098311.7130000005,ETHUSDT,114
2020-05-16 08:00:00,9930.726080603403,,TRXUSDT,117
2020-05-21 08:00:00,9930.726080603403,,BNBUSDT,120
2020-05-25 08:00:00,9930.726080603403,,ONTUSDT,122
2020-05-28 08:00:00,9930.726080603403,,QTUMUSDT,123
2020-06-02 08:00:00,9930.726080603403,,BNBUSDT,126
2020-06-06 08:15:00,9930.726080603403,,XRPUSDT,128
2020-06-09 08:45:00,9930.726080603403,,BCHUSDT,129
2020-06-13 08:00:00,9930.726080603403,,IOSTUSDT,131
2020-06-14 08:00:00,10037.491136088407,,EOSUSDT,132
2020-06-15 16:15:00,10189.250600392963,11778026.400000002,EOSUSDT,132
2020-06-16 04:00:00,10037.491136088409,2890434848.0,IOSTUSDT,131
2020-06-21 08:00:00,10189.250600392963,,QTUMUSDT,135
2020-06-25 08:00:00,10189.250600392963,,XTZUSDT,137
2020-06-26 08:00:00,10219.612617722572,,EOSUSDT,138
2020-06-26 10:15:00,10280.141436179454,8856961.100000001,XTZUSDT,137
2020-06-28 05:45:00,10219.612617722572,8901923.399999999,XTZUSDT,137
2020-06-28 16:15:00,10513.440995859824,6660875.000000002,EOSUSDT,138
2020-07-03 08:00:00,10513.440995859824,,QTUMUSDT,141
2020-07-07 08:00:00,10513.440995859824,,XMRUSDT,143
2020-07-08 07:45:00,10513.440995859824,,ETHUSDT,144
2020-07-11 12:00:00,10513.440995859824,,ATOMUSDT,145
2020-07-12 22:15:00,10592.748644065096,10299197.359999998,ATOMUSDT,145
2020-07-14 01:30:00,10294.847896991909,10657220.399999997,ATOMUSDT,145
2020-07-15 08:00:00,10294.847896991907,,QTUMUSDT,147
2020-07-16 18:30:00,10281.360567606222,8409330.699999996,QTUMUSDT,147
2020-07-19 08:00:00,10281.360567606222,,IOSTUSDT,149
2020-07-20 07:45:00,10459.224715582248,,ETHUSDT,150
2020-07-21 10:15:00,10459.224715582248,3587075736.0,IOSTUSDT,149
2020-07-23 08:00:00,10459.224715582248,,XLMUSDT,151
2020-07-24 14:15:00,10451.596654806925,445361813.0,XLMUSDT,151
2020-07-27 08:45:00,10451.596654806925,,NEOUSDT,153
2020-07-31 08:00:00,10451.596654806925,,XTZUSDT,155
2020-08-02 09:00:00,10984.986816362623,30969888.899999987,XTZUSDT,155
2020-08-02 14:45:00,11145.893228660321,42069881.40000003,XTZUSDT,155
2020-08-04 08:00:00,11145.893228660321,,EOSUSDT,157
2020-08-05 08:00:00,11145.893228660321,,VETUSDT,158
2020-08-08 02:00:00,11211.132870242333,2565005838.0,VETUSDT,158
2020-08-08 09:00:00,11211.132870242333,,DOGEUSDT,159
