Year-Month,Original Return (%),Z-Score,Adjusted Return (%),Adjustment
2021-02,55.51574490674629,3.8499888339926893,7.993005120553176,47.522739786193114
2024-11,58.791800968013995,4.123983009888569,7.993005120553176,50.798795847460816
