Portfolio,Number of Months,Number of Outliers,Outlier Percentage,Original CAGR (%),Adjusted CAGR (%),CAGR Difference (%)
top10,62,1,1.6129032258064515,146.69629724623297,128.63304912699306,18.063248119239915
