Portfolio,Year,Month,Month Name,Year-Month,Start Date,End Date,Start Equity,End Equity,Monthly Return (%),Max Drawdown (%),Volatility (%),Number of Trades,Win Rate (%),Cumulative Return
top6,2020,12,December,2020-12,2020-12-01 14:45:00,2020-12-31 16:30:00,18665.282275491718,19793.08529047683,6.042249982289105,-6.993677290379963,29.427505801133,4,50.0,19379.429397402793
top6,2021,1,January,2021-01,2021-01-02 02:15:00,2021-01-31 08:00:00,19887.06338674874,26267.011467503766,32.08089578980346,-4.516229456175614,32.651154315166984,8,75.0,25596.523947042122
top6,2021,2,February,2021-02,2021-02-01 08:00:00,2021-02-28 08:00:00,26847.638046655346,36145.95121725934,34.63363575762437,-10.167448027756599,56.466176405195554,10,80.0,34461.53081747379
top6,2021,3,March,2021-03,2021-03-04 08:00:00,2021-03-31 13:30:00,36145.95121725934,44240.546612987004,22.394196647569697,-2.2826550445614213,17.738700792598042,7,71.42857142857143,42178.9137965017
top6,2021,4,April,2021-04,2021-04-01 07:00:00,2021-04-29 07:00:00,44240.546612987004,41489.12516998717,-6.219230216726435,-16.583755442272352,46.911442113931344,6,50.0,39555.71004458267
top6,2021,5,May,2021-05,2021-05-03 07:00:00,2021-05-31 04:00:00,41489.12516998717,57389.913594661266,38.32519572183355,-6.729452585909057,91.90719403680212,5,60.0,54715.51333832995
top6,2021,6,June,2021-06,2021-06-04 07:00:00,2021-06-28 08:00:00,57389.913594661266,62741.149065497375,9.324348366563683,-2.099748582376293,21.67325969104421,4,25.0,59817.37841254946
top6,2021,7,July,2021-07,2021-07-02 08:00:00,2021-07-30 07:00:00,62741.149065497375,67669.10282882738,7.85442064216193,-11.06135494392091,42.86428961367522,5,80.0,64515.68693018485
top6,2021,8,August,2021-08,2021-08-02 04:15:00,2021-08-31 08:00:00,68240.3495061123,76160.79588372522,11.606690814066667,-9.815032720771377,30.695503430492245,7,57.14285714285714,72003.82323874263
top6,2021,9,September,2021-09,2021-09-01 06:15:00,2021-09-30 00:00:00,77056.64036596495,90050.59218665482,16.862857969122082,-1.4086353191787637,15.10483850987957,8,50.0,84145.72568382951
top6,2021,10,October,2021-10,2021-10-02 08:00:00,2021-10-30 08:00:00,90050.59218665482,92231.59390266587,2.42197376280473,-9.225971187078708,45.362488947527915,4,50.0,86183.71308241351
top6,2021,11,November,2021-11,2021-11-01 03:30:00,2021-11-27 08:00:00,94242.18225590888,85781.58446016035,-8.977506243196165,-12.766724049627665,31.733549538034296,7,28.57142857142857,78446.56485982156
top6,2021,12,December,2021-12,2021-12-01 07:00:00,2021-12-30 08:15:00,85781.58446016035,92595.22097477011,7.943006132947139,0.0,15.126563674749027,3,33.33333333333333,84677.58031772355
top6,2022,1,January,2022-01,2022-01-02 08:00:00,2022-01-31 08:00:00,92595.22097477011,96489.0892574792,4.205258372643295,-0.05137157021968264,10.66838308870992,5,20.0,88238.49135378638
top6,2022,2,February,2022-02,2022-02-03 07:30:00,2022-02-28 08:00:00,96489.0892574792,110307.34704856516,14.321057331375808,-2.664652962562153,41.86073713850526,2,0.0,100875.17628890321
top6,2022,3,March,2022-03,2022-03-03 07:00:00,2022-03-31 08:00:00,110307.34704856516,117885.49556823654,6.8700306212014395,-4.139790567553603,17.373190241066112,6,66.66666666666666,107805.3317891418
top6,2022,4,April,2022-04,2022-04-01 17:45:00,2022-04-30 02:30:00,121258.45490464258,122345.31942478646,0.8963206079102504,-2.2766916513390023,15.510141708176636,3,66.66666666666666,108771.6131943939
top6,2022,5,May,2022-05,2022-05-01 06:15:00,2022-05-31 04:00:00,126207.4788804319,165150.53225297504,30.8563753257741,-4.359974879140738,59.2434739083182,7,42.857142857142854,142334.5904095553
top6,2022,6,June,2022-06,2022-06-02 12:00:00,2022-06-30 12:30:00,152463.3715884226,179125.40160457022,17.487498628931153,-5.1988225748924695,32.08346975370245,7,57.14285714285714,167225.34995592106
top6,2022,7,July,2022-07,2022-07-01 06:45:00,2022-07-29 08:00:00,180574.66357548317,189067.0615592987,4.702984247989783,-2.3213706794328215,17.23656950456551,4,25.0,175089.93182299382
top6,2022,8,August,2022-08,2022-08-01 17:45:00,2022-08-30 03:30:00,189067.0615592987,186745.89729280284,-1.227693627516313,-4.062123076923063,21.236116322825637,2,0.0,172940.36388758026
top6,2022,9,September,2022-09,2022-09-03 03:30:00,2022-09-29 19:15:00,186745.89729280284,201003.75890295825,7.634899516855365,-0.04843142909838338,15.471132730663125,5,20.0,186144.18689448104
top6,2022,10,October,2022-10,2022-10-01 07:00:00,2022-10-30 03:30:00,201003.75890295827,206000.87492478063,2.4860808818181868,0.0,9.216115388437315,2,50.0,190771.88193748065
top6,2022,11,November,2022-11,2022-11-02 03:30:00,2022-11-30 03:30:00,197921.2172141803,218469.9126313196,10.382260025665936,-2.2347470781027168,25.42629672101301,5,40.0,210578.3147760863
top6,2022,12,December,2022-12,2022-12-04 07:00:00,2022-12-30 16:00:00,218469.9126313196,221435.95806253966,1.3576448104437366,-0.20956398713827262,7.682360335046723,3,33.33333333333333,213437.2203385637
top6,2023,1,January,2023-01,2023-01-01 03:30:00,2023-01-29 03:30:00,221435.95806253966,244489.20345552306,10.410795787047622,-2.0018998764388063,19.779968970075668,5,60.0,235657.73348156246
top6,2023,2,February,2023-02,2023-02-02 09:00:00,2023-02-27 07:00:00,244489.20345552306,246541.22356641648,0.8393090909090795,0.0,3.3534261896687045,2,50.0,237635.63026210348
top6,2023,3,March,2023-03,2023-03-02 09:00:00,2023-03-30 07:00:00,246541.22356641648,255392.03596416756,3.589992890323579,-1.328352148624934,13.042099308818273,3,33.33333333333333,246166.73249338864
top6,2023,4,April,2023-04,2023-04-03 14:30:00,2023-04-27 09:00:00,255392.03596416756,254645.31736281633,-0.2923813182083679,-3.1289426043511703,12.493338215841229,7,42.857142857142854,245446.986955934
top6,2023,5,May,2023-05,2023-05-01 03:30:00,2023-05-29 07:00:00,254645.31736281633,271050.85831049114,6.442506431131556,-0.018606955002919978,15.487635500161536,4,25.0,261259.92487558868
top6,2023,6,June,2023-06,2023-06-02 12:00:00,2023-06-30 03:15:00,271050.85831049114,277199.59590262035,2.2684811368816282,-1.4047607750659608,13.90577143059159,2,0.0,267186.55698962254
top6,2023,7,July,2023-07,2023-07-04 02:30:00,2023-07-28 08:00:00,277199.59590262035,283514.0327272831,2.277938683172165,0.0,11.884253439426598,2,0.0,273272.902927525
top6,2023,8,August,2023-08,2023-08-01 07:00:00,2023-08-29 15:00:00,283514.0327272831,278976.2482983408,-1.6005502039143193,-1.7757567442691302,10.183563923948338,2,0.0,268899.0329224759
top6,2023,9,September,2023-09,2023-09-02 03:30:00,2023-09-30 07:00:00,278976.2482983408,293634.22014625964,5.2542006487388715,-2.779369264366094,20.633019892650395,5,40.0,283027.5276547412
top6,2023,10,October,2023-10,2023-10-04 14:45:00,2023-10-28 12:00:00,293634.22014625964,311167.0524507624,5.970977189160598,-0.8234313264982585,14.137920927211889,6,50.0,299927.03677005094
top6,2023,11,November,2023-11,2023-11-01 07:00:00,2023-11-30 12:30:00,311167.0524507624,424240.1461548939,36.338388917966704,-0.22515795195329202,31.615197595688173,5,80.0,408915.6898616851
top6,2023,12,December,2023-12,2023-12-01 01:30:00,2023-12-31 07:00:00,421718.32048844174,463325.2995093917,9.866059167825592,-2.245916536134107,19.705123892032724,6,66.66666666666666,449259.5537699611
top6,2024,1,January,2024-01,2024-01-02 19:00:00,2024-01-31 08:00:00,474744.0770445003,549573.643547952,15.762085325908636,-3.037767951093384,27.359859953669798,6,33.33333333333333,520072.2279699788
top6,2024,2,February,2024-02,2024-02-01 07:00:00,2024-02-29 12:00:00,549573.643547952,564585.5109062954,2.7315479071065685,-0.6521397990425393,8.260414294931016,3,33.33333333333333,534278.2500285353
top6,2024,3,March,2024-03,2024-03-01 10:00:00,2024-03-31 12:15:00,583913.707523718,678216.481100454,16.150121561053687,-2.6203849369740073,21.731152672912717,4,50.0,620564.8368824141
top6,2024,4,April,2024-04,2024-04-01 15:00:00,2024-04-29 14:30:00,678216.481100454,672741.9228341308,-0.8071992378363202,-3.163261730290956,13.33074992022198,4,25.0,615555.642248819
top6,2024,5,May,2024-05,2024-05-01 05:00:00,2024-05-31 08:30:00,664261.4675472607,733484.8334819041,10.421102128691274,0.0,12.778354161581182,5,40.0,679703.3243864899
top6,2024,6,June,2024-06,2024-06-04 14:00:00,2024-06-29 07:00:00,733484.8334819041,839110.6934759133,14.400551336909828,0.0,43.10900801516252,3,0.0,777584.3505534491
top6,2024,7,July,2024-07,2024-07-02 06:00:00,2024-07-31 13:15:00,839110.6934759133,937372.1690871422,11.71019227560941,-2.519066384789792,20.099315017226587,4,50.0,868640.9731083068
top6,2024,8,August,2024-08,2024-08-01 21:00:00,2024-08-31 18:00:00,913749.734464506,1029901.6767589627,12.711570566149199,-0.020906158800071406,19.966728429773926,4,50.0,979058.8833714543
top6,2024,9,September,2024-09,2024-09-01 16:00:00,2024-09-30 05:15:00,1045182.9486176767,1149357.9181326234,9.96715165060098,-2.1461714826887635,14.735273910285612,4,50.0,1076643.1670257677
top6,2024,10,October,2024-10,2024-10-01 03:30:00,2024-10-30 12:00:00,1170005.2030059597,1339227.967484119,14.463419824407175,-0.8036666506955115,17.918003029398996,7,42.857142857142854,1232362.5882834978
top6,2024,11,November,2024-11,2024-11-01 14:00:00,2024-11-28 12:00:00,1276542.7363176437,1407462.9028097712,10.25583889731605,-0.6026078344819163,18.332330645826865,5,40.0,1358751.7099686477
top6,2024,12,December,2024-12,2024-12-01 07:00:00,2024-12-31 08:30:00,1407462.9028097712,1531595.1593971048,8.819575730168339,-5.531065285089287,26.45112681113581,7,57.14285714285714,1478587.84601429
top6,2025,1,January,2025-01,2025-01-02 12:00:00,2025-01-30 16:30:00,1531595.1593971048,1550855.0045249711,1.257502350389239,-7.15642549228952,31.14036725678004,4,50.0,1497181.1229304892
top6,2025,2,February,2025-02,2025-02-03 13:00:00,2025-02-25 12:00:00,1550855.0045249711,1684295.2097056513,8.604299227931556,-0.4391704525802065,19.23173754957519,5,40.0,1626003.0667315344
top6,2025,3,March,2025-03,2025-03-02 11:30:00,2025-03-05 16:00:00,1684295.2097056513,1840815.0002916716,9.292895312180693,-2.5986356574549507,39.758129226971064,2,100.0,1777105.8294957436
