Portfolio,Number of Months,Number of Outliers,Outlier Percentage,Original CAGR (%),Adjusted CAGR (%),CAGR Difference (%)
top3,63,1,1.5873015873015872,145.32910234439643,126.14079806106804,19.188304283328392
