Portfolio,Number of Months,Number of Outliers,Outlier Percentage,Original CAGR (%),Adjusted CAGR (%),CAGR Difference (%)
top8,61,1,1.639344262295082,110.88334276869438,96.64805751238006,14.235285256314313
