Portfolio,Number of Months,Number of Outliers,Outlier Percentage,Original CAGR (%),Adjusted CAGR (%),CAGR Difference (%)
top9,61,2,3.278688524590164,130.54763571379695,107.22000833599341,23.327627377803537
