Portfolio,Year,Month,Month Name,Year-Month,Start Date,End Date,Start Equity,End Equity,Monthly Return (%),Max Drawdown (%),Volatility (%),Number of Trades,Win Rate (%),Cumulative Return,Original Return (%),Is Outlier,Z-Score
top9,2020,3,March,2020-03,2020-03-02 08:00:00,2020-03-29 08:00:00,10000.0,10000.0,0.0,0.0,0.0,1,0.0,10000.0,,,
top9,2020,4,April,2020-04,2020-04-03 08:00:00,2020-04-22 08:45:00,10000.0,10238.45520488158,2.3845520488158023,-1.0789700427538018,13.013519612872951,2,50.0,10238.45520488158,,,
top9,2020,5,May,2020-05,2020-05-04 08:45:00,2020-05-28 08:00:00,10238.45520488158,10238.45520488158,0.0,0.0,0.0,1,0.0,10238.45520488158,,,
top9,2020,6,June,2020-06,2020-06-09 08:00:00,2020-06-28 15:30:00,10238.45520488158,10778.202610872484,5.271766054448901,0.0,48.31653398122157,1,0.0,10778.202610872484,,,
top9,2020,7,July,2020-07,2020-07-03 09:00:00,2020-07-30 13:45:00,10778.202610872484,11838.519550527248,9.837604449791758,0.0,10.558365378698841,4,50.0,11838.51955052725,,,
top9,2020,8,August,2020-08,2020-08-04 08:00:00,2020-08-28 08:00:00,11838.519550527248,12504.201166883015,5.623014039167762,-6.207354390868803,38.46280454802317,3,66.66666666666666,12504.201166883016,,,
top9,2020,9,September,2020-09,2020-09-01 08:00:00,2020-09-29 08:00:00,12504.201166883015,13672.585852488828,9.343937049735285,-0.49175007036308394,19.508217573102367,5,40.0,13672.58585248883,,,
top9,2020,10,October,2020-10,2020-10-03 12:00:00,2020-10-31 09:00:00,13672.585852488828,14126.609411447285,3.320685376247323,-0.3522914507202102,8.55384511224547,4,25.0,14126.609411447285,,,
top9,2020,11,November,2020-11,2020-11-03 17:45:00,2020-11-28 08:00:00,14126.609411447285,14232.75918280118,0.7514171890947718,-11.122541181572142,47.66682451831185,4,50.0,14232.759182801181,,,
top9,2020,12,December,2020-12,2020-12-02 08:00:00,2020-12-30 07:00:00,14232.75918280118,13902.792430901934,-2.31836109682777,-6.8425777702208475,27.303764942099342,4,75.0,13902.792430901936,,,
top9,2021,1,January,2021-01,2021-01-03 08:00:00,2021-01-31 12:00:00,13902.792430901934,14801.94402924083,6.467417267486044,-9.821772995931255,53.986823403738725,11,63.63636363636363,19279.403170749345,38.672883642402226,True,3.482008996378528
top9,2021,2,February,2021-02,2021-02-02 21:30:00,2021-02-28 07:00:00,14801.94402924083,17173.735658678204,16.023514375895243,-6.597287792394468,42.988524489700595,7,57.14285714285714,22368.641109401167,,,
top9,2021,3,March,2021-03,2021-03-01 07:30:00,2021-03-31 06:30:00,17173.735658678204,20225.255146912023,17.768524850281064,-0.21229338584765056,19.023335274902614,5,80.0,26343.218663595304,,,
top9,2021,4,April,2021-04,2021-04-01 07:00:00,2021-04-30 08:00:00,20225.255146912023,22297.406313645988,10.245364776277444,-11.296765369124529,41.94035275251732,6,50.0,29042.17750949304,,,
top9,2021,5,May,2021-05,2021-05-03 01:30:00,2021-05-31 08:00:00,22297.406313645988,23739.472619776254,6.467417267486044,-5.8055866255037225,48.6511014903338,8,62.5,40829.752338714155,40.58777901680446,True,3.696278844272487
top9,2021,6,June,2021-06,2021-06-01 08:45:00,2021-06-28 07:00:00,23739.472619776254,27702.072182943135,16.69202861678496,-4.488330896921477,34.16833651241747,6,66.66666666666666,47645.06628325475,,,
top9,2021,7,July,2021-07,2021-07-02 07:00:00,2021-07-30 08:00:00,27702.072182943135,30118.732993410253,8.723754650943105,-7.489460435171635,32.59258341205762,5,60.0,51801.50496908511,,,
top9,2021,8,August,2021-08,2021-08-03 08:45:00,2021-08-31 06:45:00,30118.732993410253,37313.254742085104,23.887199206716158,-1.6928331183497125,20.682220763493035,5,100.0,64175.43365312744,,,
