Portfolio,Year,Month,Month Name,Year-Month,Start Date,End Date,Start Equity,End Equity,Monthly Return (%),Max Drawdown (%),Volatility (%),Number of Trades,Win Rate (%),Cumulative Return,Original Return (%),Is Outlier,Z-Score
top8,2020,3,March,2020-03,2020-03-05 08:00:00,2020-03-30 05:15:00,10000.0,9440.2350640438,-5.597649359561996,-7.168877322664247,55.13940340420734,2,0.0,9440.2350640438,,,
top8,2020,4,April,2020-04,2020-04-03 07:45:00,2020-04-27 08:00:00,9440.2350640438,9325.330739641659,-1.2171765175614246,-1.2171765175614246,7.888205394506674,2,0.0,9325.33073964166,,,
top8,2020,5,May,2020-05,2020-05-01 08:45:00,2020-05-28 08:00:00,9325.330739641659,9801.17784981756,5.1027370874160205,0.0,13.048144216561253,3,33.33333333333333,9801.17784981756,,,
top8,2020,6,June,2020-06,2020-06-02 08:00:00,2020-06-28 16:15:00,9801.17784981756,10376.291136984426,5.867797686964438,-1.4894075163751852,18.041887914313325,3,66.66666666666666,10376.291136984428,,,
top8,2020,7,July,2020-07,2020-07-03 08:00:00,2020-07-31 08:00:00,10376.291136984426,10772.753127381036,3.8208448969159425,-0.13101047747997585,9.508318726260262,4,25.0,10772.753127381038,,,
top8,2020,8,August,2020-08,2020-08-02 09:00:00,2020-08-31 03:30:00,10772.753127381036,12690.35515940625,17.800482470458334,-2.5986666590416485,24.756613951041277,8,62.5,12690.355159406252,,,
top8,2020,9,September,2020-09,2020-09-01 08:00:00,2020-09-29 08:00:00,12690.35515940625,13040.178241614714,2.7566059248481434,-0.05277696500276541,6.788921441022097,4,0.0,13040.178241614718,,,
top8,2020,10,October,2020-10,2020-10-03 08:00:00,2020-10-31 08:00:00,13040.178241614714,12931.921817149007,-0.8301759566462952,-2.9005690850232857,15.867311434684877,4,25.0,12931.92181714901,,,
top8,2020,11,November,2020-11,2020-11-04 08:00:00,2020-11-29 07:00:00,12931.921817149007,14733.669236264057,13.932557315075588,-9.018319905217997,57.61145379084075,7,71.42857142857143,14733.66923626406,,,
top8,2020,12,December,2020-12,2020-12-01 14:45:00,2020-12-30 09:00:00,14733.669236264057,14617.706214733491,-0.7870613875676336,-7.529428509772817,24.815433190606896,6,50.0,14617.706214733495,,,
top8,2021,1,January,2021-01,2021-01-03 08:00:00,2021-01-31 08:00:00,14617.706214733491,19059.94525188833,30.38943984711784,-3.9557759310263174,32.04559099701332,8,75.0,19059.945251888334,,,
top8,2021,2,February,2021-02,2021-02-01 08:15:00,2021-02-28 15:00:00,19059.94525188833,20208.954153159542,6.028395601804669,-11.740204786787112,53.98040510189931,8,87.5,28829.446521052534,51.256712126160494,True,4.305116477642535
top8,2021,3,March,2021-03,2021-03-01 06:45:00,2021-03-28 08:00:00,20208.954153159542,24335.103170340873,20.41742974876428,-7.696784504509912,41.11698064477482,11,72.72727272727273,34715.67851144601,,,
top8,2021,4,April,2021-04,2021-04-01 07:45:00,2021-04-29 08:00:00,24335.103170340873,28107.12426326638,15.500329160398918,-3.7630535043623903,24.27612117590764,6,66.66666666666666,40096.722950986004,,,
top8,2021,5,May,2021-05,2021-05-03 07:00:00,2021-05-31 07:45:00,28107.12426326638,32031.21264806019,13.961187733183579,-7.595094711244887,43.432265562948245,8,50.0,45694.701717027674,,,
top8,2021,6,June,2021-06,2021-06-04 08:45:00,2021-06-28 08:45:00,32031.21264806019,31159.083497211537,-2.722747841085782,-7.479072556782185,32.376682354078035,3,33.33333333333333,44450.55021253672,,,
top8,2021,7,July,2021-07,2021-07-02 07:00:00,2021-07-31 21:00:00,31159.083497211537,32323.56947200935,3.737227941579291,-10.056260232489455,45.79273853044232,8,75.0,46111.76859526538,,,
top8,2021,8,August,2021-08,2021-08-02 06:45:00,2021-08-31 08:00:00,32323.56947200935,35471.83043769912,9.739830770905478,-3.517641959151685,22.857655329584116,5,40.0,50602.97682191576,,,
top8,2021,9,September,2021-09,2021-09-02 16:30:00,2021-09-30 12:30:00,35471.83043769912,35876.68072551262,1.1413290005559684,-0.5510161341114594,6.313531965012288,2,0.0,51180.5232715289,,,
top8,2021,10,October,2021-10,2021-10-02 07:00:00,2021-10-30 07:00:00,35876.68072551262,35965.83235223217,0.24849463472287336,-1.8015834636608719,9.512521760259697,3,33.33333333333333,51307.70412588174,,,
top8,2021,11,November,2021-11,2021-11-03 07:00:00,2021-11-27 09:00:00,35965.83235223217,34481.48305284694,-4.127109543436191,-14.943583031023678,49.19479895602721,7,28.57142857142857,49190.17897238447,,,
top8,2021,12,December,2021-12,2021-12-01 09:00:00,2021-12-31 22:30:00,34481.48305284694,33101.07824495687,-4.003322031637779,-13.295804169934112,54.111856585647025,5,40.0,47220.93770018095,,,
top8,2022,1,January,2022-01,2022-01-02 07:45:00,2022-01-31 08:00:00,33101.07824495687,35993.186138250596,8.7372014648325,-1.9899983145692968,20.150919739150755,4,25.0,51346.7261606288,,,
top8,2022,2,February,2022-02,2022-02-03 07:00:00,2022-02-27 07:00:00,35993.186138250596,35137.95916847458,-2.3760802016555838,-4.776478972477339,24.437593200725154,3,33.33333333333333,50126.68676612779,,,
top8,2022,3,March,2022-03,2022-03-03 04:00:00,2022-03-31 08:00:00,35137.95916847458,39067.24099273195,11.182441773063134,-1.1102230246251565e-14,12.03975983267268,5,40.0,55732.074326515765,,,
top8,2022,4,April,2022-04,2022-04-01 05:15:00,2022-04-28 04:00:00,39067.24099273195,42138.0269871058,7.860258150671884,-11.088273676471893,50.52744696511648,5,80.0,60112.75924130423,,,
top8,2022,5,May,2022-05,2022-05-02 03:30:00,2022-05-30 08:00:00,42138.0269871058,38846.8740120068,-7.8104107154947755,-17.730191282649077,75.16951068310094,5,40.0,55417.70585214184,,,
top8,2022,6,June,2022-06,2022-06-03 07:00:00,2022-06-27 03:30:00,38846.8740120068,42898.8664110984,10.430678148875527,-5.028616404594777,30.736410125620928,5,60.0,61198.148387069305,,,
top8,2022,7,July,2022-07,2022-07-01 03:30:00,2022-07-31 02:15:00,42898.8664110984,43602.12384161536,1.639338027671089,-1.5045807138848177,10.063308111777657,5,40.0,62201.39290580911,,,
top8,2022,8,August,2022-08,2022-08-01 01:00:00,2022-08-30 08:00:00,43602.12384161536,46901.433927377526,7.566856370911901,-5.304673387523884,24.333268323580704,7,42.857142857142854,66908.08296769827,,,
top8,2022,9,September,2022-09,2022-09-03 08:45:00,2022-09-28 14:45:00,46901.433927377526,49191.91928008685,4.883614765927891,0.0,13.203664219365956,4,25.0,70175.61598710807,,,
top8,2022,10,October,2022-10,2022-10-01 07:00:00,2022-10-31 16:15:00,49191.91928008685,50454.108738313305,2.5658471486746715,-0.11859592919415407,6.35586407593509,5,60.0,71976.21502897817,,,
top8,2022,11,November,2022-11,2022-11-02 08:15:00,2022-11-30 08:00:00,50454.108738313305,53130.29992900423,5.304208631592977,-4.684094666599991,23.835380359053474,7,14.285714285714285,75793.98363923914,,,
top8,2022,12,December,2022-12,2022-12-04 04:00:00,2022-12-28 03:30:00,53130.29992900423,53743.34537651743,1.1538527889591865,0.0,6.475982716588281,2,0.0,76668.53463332377,,,
top8,2023,1,January,2023-01,2023-01-01 08:00:00,2023-01-31 13:15:00,53743.34537651743,67266.0753838706,25.16168264668872,-0.35416318983523265,22.920897777628287,7,42.857142857142854,95959.62800762733,,,
top8,2023,2,February,2023-02,2023-02-02 07:00:00,2023-02-27 08:15:00,67266.0753838706,68707.85265208533,2.1433943633352603,-3.3572245336730977,19.87836092183176,4,25.0,98016.4212654203,,,
top8,2023,3,March,2023-03,2023-03-02 03:30:00,2023-03-31 12:00:00,68707.85265208533,64625.44171509921,-5.941694841866408,-8.789266214582625,39.21273871022516,4,0.0,92192.58461891077,,,
top8,2023,4,April,2023-04,2023-04-02 07:15:00,2023-04-27 07:00:00,64625.44171509921,66906.55720408543,3.5297483908001803,-4.981923448197689,25.003841286961247,4,50.0,95446.75089093386,,,
top8,2023,5,May,2023-05,2023-05-01 12:30:00,2023-05-29 02:30:00,66906.55720408543,68646.07044579418,2.599914439481177,0.0,6.256453472737373,4,50.0,97928.28474936288,,,
top8,2023,6,June,2023-06,2023-06-02 12:00:00,2023-06-30 11:00:00,68646.07044579418,69393.83919247783,1.0893103448275543,0.0,5.213814263279794,1,0.0,98995.02768564988,,,
top8,2023,7,July,2023-07,2023-07-01 04:00:00,2023-07-31 00:45:00,69393.83919247783,71622.37226636459,3.211427844056125,-1.1102230246251565e-14,7.977052438324357,3,0.0,102174.18156897792,,,
top8,2023,8,August,2023-08,2023-08-01 12:00:00,2023-08-29 12:30:00,71622.37226636459,72737.81549969625,1.5573949843260104,-1.1102230246251565e-14,7.818060773461534,1,0.0,103765.43714800933,,,
