Portfolio,Year,Month,Month Name,Year-Month,Start Date,End Date,Start Equity,End Equity,Monthly Return (%),Max Drawdown (%),Volatility (%),Number of Trades,Win Rate (%),Cumulative Return
top5,2021,12,December,2021-12,2021-12-01 08:00:00,2021-12-31 23:15:00,43946.9737978613,45996.132722427305,4.662798703708981,-1.1102230246251565e-14,9.053005498635354,3,33.33333333333333,43115.15401038408
top5,2022,1,January,2022-01,2022-01-02 03:30:00,2022-01-31 03:30:00,45996.132722427305,47195.008572975305,2.6064709782947393,-3.305112273373101,21.261482285859053,6,66.66666666666666,44238.93798691182
top5,2022,2,February,2022-02,2022-02-02 15:00:00,2022-02-28 15:00:00,47094.264641076596,51140.82747612041,8.592474828695629,-1.4878295454545443,16.723069465977026,4,50.0,48040.15759791949
top5,2022,3,March,2022-03,2022-03-03 03:30:00,2022-03-31 07:00:00,51140.82747612041,52779.61242171596,3.204455278633822,-0.8635665026007988,10.806272990454554,4,25.0,49579.58296393003
top5,2022,4,April,2022-04,2022-04-01 08:15:00,2022-04-29 07:45:00,54043.73971791128,57503.0280443327,6.400904793927387,0.0,24.35965321150353,3,0.0,52753.12486667744
top5,2022,5,May,2022-05,2022-05-01 16:00:00,2022-05-30 03:30:00,57958.61348310729,48937.2374021155,-15.56520340780957,-17.20545489992995,62.27016006460575,4,25.0,44541.993677203325
top5,2022,6,June,2022-06,2022-06-03 04:00:00,2022-06-29 00:30:00,48937.2374021155,45050.94780604111,-7.941375121241279,-14.634141303968917,63.222623432545014,6,50.0,41004.746872817035
top5,2022,7,July,2022-07,2022-07-01 07:00:00,2022-07-29 08:00:00,45050.94780604112,50748.59321994208,12.647115524474994,-2.965303949094844,21.201313567086387,6,66.66666666666666,46190.66458034076
top5,2022,8,August,2022-08,2022-08-02 08:00:00,2022-08-30 07:00:00,50748.59321994208,50860.31925238971,0.2201559203097725,-5.857205588803516,27.309901801987614,5,40.0,46292.35606304481
top5,2022,9,September,2022-09,2022-09-02 03:45:00,2022-09-29 19:15:00,51443.89311394655,54330.53042218072,5.611234168923329,-1.3240241154283017,13.783897447805296,2,50.0,48889.928564054026
top5,2022,10,October,2022-10,2022-10-01 03:30:00,2022-10-30 20:30:00,54330.53042218072,55958.678577158855,2.9967462903941033,0.0,9.360684380004486,3,33.33333333333333,50355.03568467364
top5,2022,11,November,2022-11,2022-11-02 07:00:00,2022-11-30 07:00:00,55958.678577158855,61665.568672598645,10.198400392122942,-1.1102230246251565e-14,15.05078270286903,4,25.0,55490.44384139305
top5,2022,12,December,2022-12,2022-12-04 07:00:00,2022-12-31 06:15:00,61665.568672598645,65092.30454046652,5.556967918452949,-1.1607878584487086,15.491711203714036,3,66.66666666666666,58574.0300034664
top5,2023,1,January,2023-01,2023-01-01 08:00:00,2023-01-29 03:30:00,65092.30454046652,70210.15059236414,7.8624440907848925,-5.004964916786014,18.987227201706663,4,75.0,63179.38036420852
top5,2023,2,February,2023-02,2023-02-02 08:00:00,2023-02-27 03:00:00,70210.15059236414,73351.19221460159,4.473771378834024,0.0,11.679472575434607,3,0.0,66005.88140026717
top5,2023,3,March,2023-03,2023-03-01 22:15:00,2023-03-31 07:00:00,74512.1680082016,81270.43591669618,9.070019151436703,-0.25048746029646685,23.674062563007674,3,33.33333333333333,71992.627484346
top5,2023,4,April,2023-04,2023-04-02 08:45:00,2023-04-27 03:30:00,79550.10488319959,82076.72327772553,3.1761345861651247,-1.075417645337895,8.501224472531137,5,60.0,74279.21022536533
top5,2023,5,May,2023-05,2023-05-01 14:45:00,2023-05-29 07:00:00,82076.72327772553,93372.71954666347,13.762728113201273,-1.3365062682940465,20.108731404949975,7,57.14285714285714,84502.05597331555
top5,2023,6,June,2023-06,2023-06-02 12:00:00,2023-06-30 03:30:00,93372.71954666347,97767.43048327907,4.706632684527645,-1.8274889573841713,21.910187129236867,3,33.33333333333333,88479.25735885347
top5,2023,7,July,2023-07,2023-07-04 07:00:00,2023-07-29 02:30:00,97767.43048327907,102169.02209390444,4.502104216984781,-1.1102230246251565e-14,10.259012633058596,4,25.0,92462.68573556322
top5,2023,8,August,2023-08,2023-08-01 02:30:00,2023-08-29 12:00:00,102169.02209390444,104372.45117018737,2.1566508430096665,0.0,4.902635310603834,5,40.0,94456.78302694864
top5,2023,9,September,2023-09,2023-09-02 08:00:00,2023-09-30 12:00:00,104372.45117018737,100112.56225521443,-4.081430365208972,-4.696656765489216,33.257130146058095,3,33.33333333333333,90601.59520248721
top5,2023,10,October,2023-10,2023-10-04 03:00:00,2023-10-31 16:45:00,100112.56225521443,104548.93359119172,4.431383271030209,-1.0971380722481383,11.6972905545121,4,50.0,94616.49913557674
top5,2023,11,November,2023-11,2023-11-01 07:15:00,2023-11-29 07:00:00,105015.04707444547,111828.87987358586,6.4884347424136735,-2.7306992300787702,23.108687808232716,2,50.0,100755.62893754503
top5,2023,12,December,2023-12,2023-12-03 08:00:00,2023-12-31 12:00:00,111828.87987358586,131054.0778657995,17.191621711624293,-1.2087438739293077,13.017905542504387,5,80.0,118077.15551765563
top5,2024,1,January,2024-01,2024-01-01 13:30:00,2024-01-28 03:30:00,133430.3401298548,152803.87962006708,14.51959087517718,-1.2448275298236666,22.969645849436805,5,40.0,135221.47541586592
top5,2024,2,February,2024-02,2024-02-01 08:15:00,2024-02-29 14:00:00,152803.87962006708,152162.1648244559,-0.4199597531206356,-4.837613967487798,22.311384133389083,2,50.0,134653.59964154338
top5,2024,3,March,2024-03,2024-03-01 13:00:00,2024-03-30 10:45:00,156011.80051356528,165373.2655181694,6.0004852029062805,-6.154469211976221,23.796633102905247,6,66.66666666666666,142733.46896321484
top5,2024,4,April,2024-04,2024-04-01 03:00:00,2024-04-30 17:00:00,165373.2655181694,165357.81932855988,-0.009340197498752811,-2.498075461309912,13.426801932756858,4,25.0,142720.13737531687
top5,2024,5,May,2024-05,2024-05-02 03:45:00,2024-05-31 08:00:00,166896.1647805836,178140.36989497926,6.737245957196358,-0.9086648699898503,12.98923997260725,6,16.666666666666664,152335.54406074047
top5,2024,6,June,2024-06,2024-06-01 10:00:00,2024-06-28 04:45:00,178140.36989497926,183176.59698561387,2.827111616307776,-6.719039289253404,45.98236905023345,4,50.0,156642.23992264734
top5,2024,7,July,2024-07,2024-07-02 12:30:00,2024-07-30 08:30:00,183176.59698561387,194730.94843247868,6.307766186841124,0.0,17.001044128364377,2,50.0,166522.86616679863
top5,2024,8,August,2024-08,2024-08-01 11:00:00,2024-08-31 02:30:00,195455.53747024754,218060.2820356425,11.565159451589292,-0.11883796253699952,21.41222946790392,3,66.66666666666666,185781.50116234552
top5,2024,9,September,2024-09,2024-09-01 16:00:00,2024-09-29 14:00:00,219222.27675122413,219601.862869229,0.173151252523307,-9.217072509936076,30.1644366647555,5,40.0,186103.18415856472
top5,2024,10,October,2024-10,2024-10-02 14:00:00,2024-10-30 12:00:00,219601.862869229,217602.3794104624,-0.9105038694308676,-6.551410689259674,29.783702778038517,9,55.55555555555556,184408.70746566696
top5,2024,11,November,2024-11,2024-11-01 14:00:00,2024-11-28 14:00:00,207417.06683717066,234880.46253393416,13.240663420586873,-3.2271736646277915,21.687978993332592,7,57.14285714285714,208825.64373945058
top5,2024,12,December,2024-12,2024-12-01 07:00:00,2024-12-31 08:30:00,234880.46253393416,305822.1302771577,30.20330723887872,-2.397308003303411,22.241949537329536,5,40.0,271897.89451164316
top5,2025,1,January,2025-01,2025-01-02 03:30:00,2025-01-31 12:30:00,305822.1302771577,337500.9717443009,10.358583742266658,-18.823739619495395,86.60733607427211,10,70.0,300062.6656080916
top5,2025,2,February,2025-02,2025-02-02 14:45:00,2025-02-27 11:30:00,245186.1155188461,270538.96411617316,10.340246446531886,-2.2659633842005644,28.346043524621482,4,50.0,331089.8847260012
top5,2025,3,March,2025-03,2025-03-03 13:00:00,2025-03-05 16:00:00,270538.96411617316,284316.1239096412,5.092486340544977,0.0,10.567661059690629,1,100.0,347950.59188059886
