Portfolio,Number of Months,Number of Outliers,Outlier Percentage,Original CAGR (%),Adjusted CAGR (%),CAGR Difference (%)
top8,60,1,1.6666666666666667,93.93861533257943,84.6421987017594,9.296416630820033
