Portfolio,Year,Month,Month Name,Year-Month,Start Date,End Date,Start Equity,End Equity,Monthly Return (%),Max Drawdown (%),Volatility (%),Number of Trades,Win Rate (%),Cumulative Return,Original Return (%),Is Outlier,Z-Score
top9,2020,3,March,2020-03,2020-03-02 08:00:00,2020-03-30 08:00:00,10000.0,10164.842695173382,1.6484269517338168,0.0,7.561245262131108,2,50.0,10164.842695173382,,,
top9,2020,4,April,2020-04,2020-04-11 08:00:00,2020-04-23 08:00:00,10164.842695173382,10185.635033373854,0.20455149994937916,-0.2760524588308333,5.002097814294976,1,0.0,10185.635033373854,,,
top9,2020,5,May,2020-05,2020-05-05 08:00:00,2020-05-22 10:15:00,10185.635033373854,10561.528434297668,3.6904267597668294,0.0,17.071407854149314,1,100.0,10561.528434297668,,,
top9,2020,6,June,2020-06,2020-06-06 08:00:00,2020-06-20 20:15:00,10561.528434297668,10688.984680075417,1.2067973548586464,0.0,5.977072134632932,1,100.0,10688.984680075417,,,
top9,2020,7,July,2020-07,2020-07-16 08:00:00,2020-07-30 13:45:00,10688.984680075417,11077.187636204917,3.6318038405754427,0.0,6.303906310325173,3,66.66666666666666,11077.187636204917,,,
top9,2020,8,August,2020-08,2020-08-01 09:00:00,2020-08-28 08:00:00,11077.187636204917,12169.722361292215,9.862925148224754,-0.022728501984414784,17.82753232428354,3,66.66666666666666,12169.722361292215,,,
top9,2020,9,September,2020-09,2020-09-01 07:00:00,2020-09-30 14:15:00,12169.722361292215,12255.272303161555,0.7029736532153441,-0.39693209804704255,4.035863747649826,3,33.33333333333333,12255.272303161555,,,
top9,2020,10,October,2020-10,2020-10-02 01:15:00,2020-10-31 07:00:00,12255.272303161555,12700.302355451253,3.631335487950693,-1.2343927196921234,13.002530770747523,4,50.0,12700.302355451255,,,
top9,2020,11,November,2020-11,2020-11-02 12:30:00,2020-11-30 14:00:00,12700.302355451253,13982.047037984003,10.092237544113235,-10.505176195582822,39.54694120417072,6,83.33333333333334,13982.047037984003,,,
top9,2020,12,December,2020-12,2020-12-01 13:45:00,2020-12-30 08:45:00,13982.047037984003,15588.328871845652,11.488173580720918,-2.146141485296904,19.90456831479438,7,71.42857142857143,15588.328871845652,,,
top9,2021,1,January,2021-01,2021-01-02 17:45:00,2021-01-31 09:00:00,15588.328871845652,20226.55388265482,29.754472393678768,-1.0049948396995134,19.904353649217153,9,77.77777777777779,20226.55388265482,,,
top9,2021,2,February,2021-02,2021-02-01 07:00:00,2021-02-28 07:00:00,20226.55388265482,21341.189905638457,5.510755956997126,-13.69720160846314,80.55410076111377,9,77.77777777777779,30264.7535707104,49.62881836566228,True,4.156398484633977
top9,2021,3,March,2021-03,2021-03-01 08:00:00,2021-03-28 07:00:00,21341.189905638457,22952.67715613005,7.551065604199647,-1.2532853968644342,16.236441939533833,4,25.0,32550.0649677841,,,
top9,2021,4,April,2021-04,2021-04-01 07:00:00,2021-04-30 07:30:00,22952.67715613005,22099.107811401274,-3.718822597131366,-10.56696112221407,42.95312150056168,4,50.0,31339.585796381205,,,
top9,2021,5,May,2021-05,2021-05-01 07:00:00,2021-05-31 08:00:00,22099.107811401274,27670.08156658723,25.20904374389179,-9.407719758933641,71.55919213644697,6,100.0,39239.99568894544,,,
top9,2021,6,June,2021-06,2021-06-01 09:00:00,2021-06-30 18:45:00,27670.08156658723,31160.626745690275,12.614871303155194,0.0,18.36936875952353,3,33.33333333333333,44190.07064446956,,,
top9,2021,7,July,2021-07,2021-07-01 06:00:00,2021-07-31 07:00:00,31160.626745690275,29859.325872955502,-4.1761062232637975,-14.258632488391076,48.03471051230627,9,55.55555555555556,42344.64635422119,,,
top9,2021,8,August,2021-08,2021-08-03 07:00:00,2021-08-31 07:00:00,29859.325872955502,33176.30722217524,11.108694695026667,-1.6928331183497236,17.5678162740631,2,0.0,47048.583837400365,,,
top9,2021,9,September,2021-09,2021-09-01 16:45:00,2021-09-29 08:00:00,33176.30722217524,36394.00245917314,9.69877453644743,-0.034383937316351254,16.638428082771934,6,33.33333333333333,51611.71990638127,,,
