Portfolio,Number of Months,Number of Outliers,Outlier Percentage,Original CAGR (%),Adjusted CAGR (%),CAGR Difference (%)
top5,62,2,3.225806451612903,169.0242139834809,137.47794106699698,31.54627291648393
