Portfolio,Year,Month,Month Name,Year-Month,Start Date,End Date,Start Equity,End Equity,Monthly Return (%),Max Drawdown (%),Volatility (%),Number of Trades,Win Rate (%),Cumulative Return,Original Return (%),Is Outlier,Z-Score
top5,2020,2,February,2020-02,2020-02-03 08:00:00,2020-02-27 04:45:00,10000.0,10445.101329492967,4.451013294929673,-0.08561494710924711,12.10092367292342,1,100.0,10445.101329492967,,,
top5,2020,3,March,2020-03,2020-03-01 08:00:00,2020-03-30 05:15:00,10445.101329492967,10860.196275466524,3.974063370754366,-2.0119817920781102,18.356033498005996,3,66.66666666666666,10860.196275466526,,,
top5,2020,4,April,2020-04,2020-04-02 08:00:00,2020-04-30 08:00:00,10860.196275466524,11866.190428699045,9.263130497052696,0.0,8.405151374843884,4,75.0,11866.190428699047,,,
top5,2020,5,May,2020-05,2020-05-01 05:00:00,2020-05-28 08:00:00,11866.190428699045,12388.700508273014,4.403351544993317,0.0,10.779719641065661,2,0.0,12388.700508273014,,,
top5,2020,6,June,2020-06,2020-06-01 08:00:00,2020-06-29 08:00:00,12388.700508273014,12872.475355329634,3.904968456809188,0.0,10.046557076691238,4,25.0,12872.475355329636,,,
top5,2020,7,July,2020-07,2020-07-03 08:00:00,2020-07-31 08:00:00,12872.475355329634,13496.399562989795,4.846963699191198,-1.3647023871305453,13.227070124618963,1,0.0,13496.399562989796,,,
top5,2020,8,August,2020-08,2020-08-03 00:45:00,2020-08-31 00:30:00,13496.399562989795,17085.056625109144,26.589736361690598,-2.6322779165671273,26.97942918118373,6,66.66666666666666,17085.056625109144,,,
top5,2020,9,September,2020-09,2020-09-01 01:30:00,2020-09-29 08:00:00,17085.056625109144,15856.684913018491,-7.189743288795247,-12.155475702996698,44.906240825549546,3,33.33333333333333,15856.684913018493,,,
top5,2020,10,October,2020-10,2020-10-03 08:00:00,2020-10-31 08:00:00,15856.684913018491,14872.0828117161,-6.209381763612032,-9.586923606810661,57.04903079914176,5,40.0,14872.082811716104,,,
top5,2020,11,November,2020-11,2020-11-04 07:00:00,2020-11-30 20:45:00,14872.0828117161,15658.187904354727,5.285776730743728,-4.085441586859151,23.95120647747805,11,72.72727272727273,21336.875362941057,43.469315179794755,True,3.8642497386592938
top5,2020,12,December,2020-12,2020-12-01 13:45:00,2020-12-30 07:00:00,15658.187904354727,16051.904562065707,2.5144458612703424,-3.0923768182525513,11.157662730763084,4,50.0,21873.37954242894,,,
top5,2021,1,January,2021-01,2021-01-03 07:00:00,2021-01-31 09:00:00,16051.904562065707,17895.139326325127,11.482966131105732,-2.9382678169106446,23.524702944163334,7,57.14285714285714,24385.092307014263,,,
top5,2021,2,February,2021-02,2021-02-01 15:45:00,2021-02-28 07:00:00,17895.139326325127,18841.03643677019,5.285776730743728,-10.557883970823623,55.207071640792485,11,72.72727272727273,33093.29527497185,35.71117491916449,True,3.0556773674216084
top5,2021,3,March,2021-03,2021-03-01 08:00:00,2021-03-31 13:00:00,18841.03643677019,22202.112694624055,17.83912614963359,-8.61856000894935,43.06283998712727,9,55.55555555555556,38996.84996614481,,,
top5,2021,4,April,2021-04,2021-04-01 08:00:00,2021-04-30 07:00:00,22202.112694624055,23655.79549554485,6.5474976229302095,-11.84642289465554,71.64054141670637,9,66.66666666666666,41550.1677906958,,,
top5,2021,5,May,2021-05,2021-05-02 10:30:00,2021-05-31 07:00:00,23655.79549554485,24631.623746613197,4.125112813272858,-13.318159895346927,46.88631523153957,7,42.857142857142854,43264.15908616617,,,
top5,2021,6,June,2021-06,2021-06-04 09:00:00,2021-06-30 18:45:00,24631.623746613197,24455.480153084085,-0.7151115790867468,-7.768473587458146,31.274408176592715,5,60.0,42954.77207494648,,,
top5,2021,7,July,2021-07,2021-07-01 06:00:00,2021-07-30 07:00:00,24455.480153084085,26019.20220737592,6.394158055795263,-10.381365918803576,53.313383821066296,6,50.0,45701.368093925164,,,
