Portfolio,Year,Month,Month Name,Year-Month,Start Date,End Date,Start Equity,End Equity,Monthly Return (%),Max Drawdown (%),Volatility (%),Number of Trades,Win Rate (%),Cumulative Return,Original Return (%),Is Outlier,Z-Score
top4,2020,1,January,2020-01,2020-01-22 07:45:00,2020-01-24 12:00:00,10000.0,10189.986983052164,1.8998698305216388,0.0,6.907445920604577,1,100.0,10189.986983052164,,,
top4,2020,2,February,2020-02,2020-02-06 08:00:00,2020-02-27 12:15:00,10189.986983052164,9891.38320338295,-2.9303646821713047,-7.567459023082323,33.89468386153959,3,33.33333333333333,9891.38320338295,,,
top4,2020,3,March,2020-03,2020-03-01 12:00:00,2020-03-29 08:00:00,9891.38320338295,9097.094080298264,-8.030111732128942,-19.193609524452505,67.617351018674,7,57.14285714285714,9097.094080298264,,,
top4,2020,4,April,2020-04,2020-04-02 08:00:00,2020-04-30 12:00:00,9097.094080298264,10017.012139849976,10.112218818798357,-1.2171765175614357,18.713758585582667,5,40.0,10017.012139849976,,,
top4,2020,5,May,2020-05,2020-05-01 04:45:00,2020-05-28 08:45:00,10017.012139849976,10350.617336125724,3.3303862630712944,0.0,8.314740097410478,4,50.0,10350.617336125724,,,
top4,2020,6,June,2020-06,2020-06-01 08:00:00,2020-06-29 08:00:00,10350.617336125724,11149.308317058738,7.716360821739809,-1.1837833684750887,24.653315085102733,5,60.0,11149.30831705874,,,
top4,2020,7,July,2020-07,2020-07-03 08:45:00,2020-07-31 08:00:00,11149.308317058738,11756.139973260093,5.44277401740596,-0.13101047747997585,8.964704944662062,4,50.0,11756.139973260093,,,
top4,2020,8,August,2020-08,2020-08-02 16:45:00,2020-08-31 22:30:00,11756.139973260093,14427.646206692743,22.72434863406798,-3.469314776537602,24.85019968231635,7,57.14285714285714,14427.646206692743,,,
top4,2020,9,September,2020-09,2020-09-01 02:00:00,2020-09-30 08:00:00,14427.646206692743,19475.766333039028,34.98921483120752,0.0,44.09756039484905,6,50.0,19475.766333039028,,,
top4,2020,10,October,2020-10,2020-10-01 19:15:00,2020-10-31 08:00:00,19475.766333039028,19402.162569914675,-0.37792486244554446,-1.5985419829392722,9.079339138040048,5,40.0,19402.162569914675,,,
top4,2020,11,November,2020-11,2020-11-01 07:00:00,2020-11-29 09:00:00,19402.162569914675,20138.043202625995,3.7927763467583198,-11.899787680571361,55.65557487667291,6,50.0,20138.043202625995,,,
top4,2020,12,December,2020-12,2020-12-01 14:45:00,2020-12-30 07:00:00,20138.043202625995,20468.29122578669,1.6399211176467698,-7.2330191812920885,24.64679893879838,3,66.66666666666666,20468.29122578669,,,
top4,2021,1,January,2021-01,2021-01-02 01:45:00,2021-01-31 07:45:00,20468.29122578669,26059.082925239636,27.31440371734337,-2.7691921849369305,31.631110753773356,10,60.0,26059.082925239636,,,
