Portfolio,Number of Months,Number of Outliers,Outlier Percentage,Original CAGR (%),Adjusted CAGR (%),CAGR Difference (%)
top4,63,1,1.5873015873015872,204.6465929803796,190.41743504527764,14.229157935101966
