Portfolio,Number of Months,Number of Outliers,Outlier Percentage,Original CAGR (%),Adjusted CAGR (%),CAGR Difference (%)
top8,62,1,1.6129032258064515,70.13770419208831,62.220955129863675,7.916749062224632
