normalized_period,symbol,original_period,out_sample_range,net_profit,winning_trades,total_trades,win_rate,max_drawdown,recovery_factor,selected_based_on_period,rank_in_prev_period,profit_rank_prev_period,wins_rank_prev_period,recovery_rank_prev_period,final_rank_prev_period
70,ETCUSDT,5,2020-02-12 08:00:00 to 2020-02-14 08:00:00,-3.1576216775642707,0,1,0.0,-3.1576216775642707,1.0,69,10,10,1,1,5.05
80,XRPUSDT,15,2020-03-03 08:15:00 to 2020-03-05 08:15:00,0.0,0,0,0.0,0.0,0.0,79,10,3,3,8,5.25
92,LTCUSDT,22,2020-03-27 08:00:00 to 2020-03-29 08:00:00,0.7625061865068172,1,1,100.0,-1.6216945024801532,0.47019101645881606,91,10,1,1,1,1.0
98,TRXUSDT,24,2020-04-08 08:00:00 to 2020-04-10 08:00:00,0.724142527442817,1,1,100.0,-3.169574229596117,0.22846681446393854,97,10,5,5,15,9.5
100,IOSTUSDT,13,2020-04-12 08:00:00 to 2020-04-14 08:00:00,0.15122802724771844,1,1,100.0,-1.1741310089312895,0.1287999602236622,99,10,10,1,17,12.25
102,XLMUSDT,25,2020-04-16 08:00:00 to 2020-04-18 08:00:00,0.0,0,0,0.0,0.0,0.0,101,10,13,7,4,8.350000000000001
106,IOSTUSDT,17,2020-04-24 08:00:00 to 2020-04-26 08:00:00,0.0,0,0,0.0,0.0,0.0,105,10,1,1,7,3.7
132,EOSUSDT,49,2020-06-15 08:00:00 to 2020-06-17 08:00:00,-1.4894075163751852,0,1,0.0,-1.4894075163751852,1.0,131,10,2,2,14,7.4
134,LTCUSDT,50,2020-06-19 08:00:00 to 2020-06-21 08:00:00,-0.4543995795461053,0,1,0.0,-0.4543995795461053,1.0,133,10,1,1,1,1.0
138,XLMUSDT,49,2020-06-27 08:00:00 to 2020-06-29 08:00:00,-2.3901198585646766,0,1,0.0,-2.3901198585646766,1.0,137,10,2,3,13,7.050000000000001
141,ONTUSDT,44,2020-07-04 08:00:00 to 2020-07-06 08:00:00,0.0,0,0,0.0,0.0,0.0,140,10,10,1,1,5.05
147,ALGOUSDT,6,2020-07-16 09:00:00 to 2020-07-18 09:00:00,-2.0557058336493017,0,1,0.0,-2.0557058336493017,1.0,146,10,10,3,2,5.7
148,XMRUSDT,51,2020-07-17 08:00:00 to 2020-07-19 08:00:00,-0.17029882170871424,0,1,0.0,-0.17029882170871424,1.0,147,10,20,11,3,11.45
151,ATOMUSDT,52,2020-07-24 12:00:00 to 2020-07-26 12:00:00,-0.7685342922489902,0,1,0.0,-0.7685342922489902,1.0,150,10,10,2,2,5.6000000000000005
152,LTCUSDT,62,2020-07-25 08:00:00 to 2020-07-27 08:00:00,0.0,0,0,0.0,0.0,0.0,151,10,2,2,10,5.6
153,XRPUSDT,64,2020-07-28 08:15:00 to 2020-07-30 08:15:00,0.0,0,0,0.0,0.0,0.0,152,10,5,5,6,5.45
154,IOTAUSDT,52,2020-07-29 08:00:00 to 2020-07-31 08:00:00,0.0,0,0,0.0,0.0,0.0,153,10,21,10,4,12.250000000000002
156,ETHUSDT,79,2020-08-02 07:45:00 to 2020-08-04 07:45:00,-1.615565492979587,0,1,0.0,-1.615565492979587,1.0,155,10,7,7,17,11.5
157,LINKUSDT,63,2020-08-05 08:00:00 to 2020-08-07 08:00:00,-0.48686919632924264,0,1,0.0,-0.48686919632924264,1.0,156,10,3,3,10,6.15
159,ALGOUSDT,14,2020-08-09 09:00:00 to 2020-08-11 09:00:00,-1.8905194213669763,0,1,0.0,-1.8905194213669763,1.0,158,10,10,2,1,5.15
162,BNBUSDT,58,2020-08-14 08:00:00 to 2020-08-16 08:00:00,0.0,0,0,0.0,0.0,0.0,161,10,22,16,4,13.3
163,LINKUSDT,67,2020-08-17 08:00:00 to 2020-08-19 08:00:00,-0.7421667355445916,1,2,50.0,-1.8928581152962476,0.39208788527101857,162,10,11,5,1,5.9
164,KNCUSDT,15,2020-08-18 08:45:00 to 2020-08-20 08:45:00,2.3029574714231504,2,2,100.0,-1.3697724350730467,1.6812701237489418,163,10,6,1,17,10.450000000000001
165,BCHUSDT,78,2020-08-21 08:45:00 to 2020-08-23 08:45:00,1.132032700162977,1,1,100.0,0.0,999.0,164,10,9,10,11,10.0
169,DASHUSDT,65,2020-08-29 08:00:00 to 2020-08-31 08:00:00,0.0,0,0,0.0,0.0,0.0,168,10,6,7,10,7.9
171,XRPUSDT,76,2020-09-02 08:15:00 to 2020-09-04 08:15:00,2.84954573246321,1,1,100.0,0.0,999.0,170,10,4,4,5,4.45
173,BTCUSDT,117,2020-09-05 17:45:00 to 2020-09-07 17:45:00,-1.7646015952986538,0,1,0.0,-1.7646015952986538,1.0,172,10,7,7,7,7.0
175,COMPUSDT,20,2020-09-10 09:00:00 to 2020-09-12 09:00:00,-3.6598997169778436,0,1,0.0,-3.6598997169778436,1.0,174,10,7,7,9,7.9
177,ZECUSDT,70,2020-09-14 08:00:00 to 2020-09-16 08:00:00,-0.5386507735058998,0,1,0.0,-0.5386507735058998,1.0,176,10,3,3,4,3.45
179,ADAUSDT,73,2020-09-18 08:00:00 to 2020-09-20 08:00:00,-1.3403479806795127,0,1,0.0,-1.3403479806795127,1.0,178,10,4,4,6,4.9
181,RUNEUSDT,2,2020-09-22 07:00:00 to 2020-09-24 07:00:00,0.0,0,0,0.0,0.0,0.0,180,10,10,1,1,5.05
182,RLCUSDT,14,2020-09-23 07:00:00 to 2020-09-25 07:00:00,-2.3862109541131438,0,1,0.0,-2.3862109541131438,1.0,181,10,11,2,1,5.6000000000000005
183,KNCUSDT,28,2020-09-26 08:45:00 to 2020-09-28 08:45:00,0.0,0,0,0.0,0.0,0.0,182,10,4,4,10,6.7
185,XTZUSDT,75,2020-09-30 08:00:00 to 2020-10-02 08:00:00,0.0,0,0,0.0,0.0,0.0,184,10,4,4,9,6.25
187,SNXUSDT,13,2020-10-04 07:00:00 to 2020-10-06 07:00:00,0.0,0,0,0.0,0.0,0.0,186,10,14,9,7,10.35
189,EGLDUSDT,4,2020-10-08 07:00:00 to 2020-10-10 07:00:00,0.0,0,0,0.0,0.0,0.0,188,10,5,5,8,6.35
191,BTCUSDT,129,2020-10-11 17:45:00 to 2020-10-13 17:45:00,0.0,0,0,0.0,0.0,0.0,190,10,2,2,4,2.9000000000000004
193,RUNEUSDT,10,2020-10-16 07:00:00 to 2020-10-18 07:00:00,2.4275697047558387,1,1,100.0,-3.974549760167767,0.6107785412789423,192,10,2,2,5,3.35
194,ENJUSDT,2,2020-10-17 07:00:00 to 2020-10-19 07:00:00,0.0,0,0,0.0,0.0,0.0,193,10,7,1,30,16.75
195,ALGOUSDT,38,2020-10-20 09:00:00 to 2020-10-22 09:00:00,2.3717272338731554,1,1,100.0,0.0,999.0,194,10,1,1,3,1.9000000000000001
197,BTCUSDT,133,2020-10-23 17:45:00 to 2020-10-25 17:45:00,0.0,0,0,0.0,0.0,0.0,196,10,4,4,8,5.800000000000001
199,EOSUSDT,94,2020-10-28 08:00:00 to 2020-10-30 08:00:00,0.0,0,0,0.0,0.0,0.0,198,10,7,7,12,9.25
200,AVAXUSDT,8,2020-10-29 07:00:00 to 2020-10-31 07:00:00,0.0,0,0,0.0,0.0,0.0,199,10,11,1,25,16.3
201,KSMUSDT,2,2020-11-01 07:00:00 to 2020-11-03 07:00:00,-1.2557965307368413,0,1,0.0,-1.2557965307368413,1.0,200,10,17,8,4,10.250000000000002
203,BANDUSDT,29,2020-11-05 07:00:00 to 2020-11-07 07:00:00,0.0,0,0,0.0,0.0,0.0,202,10,13,8,6,9.350000000000001
204,AAVEUSDT,3,2020-11-06 07:00:00 to 2020-11-08 07:00:00,4.814153277781985,1,1,100.0,-5.970504583035474,0.8063226835904066,203,10,10,1,11,9.55
205,BNBUSDT,87,2020-11-09 08:00:00 to 2020-11-11 08:00:00,0.0,0,0,0.0,0.0,0.0,204,10,6,6,12,8.700000000000001
207,KSMUSDT,6,2020-11-13 07:00:00 to 2020-11-15 07:00:00,-0.8134290291068158,0,1,0.0,-0.8134290291068158,1.0,206,10,4,4,7,5.35
208,NEARUSDT,6,2020-11-14 08:00:00 to 2020-11-16 08:00:00,0.0,0,0,0.0,0.0,0.0,207,10,7,1,34,18.55
209,XMRUSDT,92,2020-11-17 08:00:00 to 2020-11-19 08:00:00,0.0,0,0,0.0,0.0,0.0,208,10,4,4,9,6.25
211,RSRUSDT,7,2020-11-21 07:00:00 to 2020-11-23 07:00:00,0.28740957476594,1,2,50.0,-2.234259047106768,0.12863753428149624,210,10,5,1,18,10.45
213,QTUMUSDT,89,2020-11-25 08:00:00 to 2020-11-27 08:00:00,-12.826785456693324,0,1,0.0,-12.826785456693324,1.0,212,10,15,11,4,9.65
215,MKRUSDT,32,2020-11-29 07:00:00 to 2020-12-01 07:00:00,0.0,0,0,0.0,0.0,0.0,214,10,11,2,1,5.6000000000000005
216,RSRUSDT,10,2020-11-30 07:00:00 to 2020-12-02 07:00:00,2.6477246705956192,1,1,100.0,-3.2577021710415766,0.8127583589843848,215,10,5,1,33,17.2
