Period number,In-sample date range,Out-of-sample date range,MA1 length,Afastamento,Out-of-sample trades,Out-of-sample net profit (%),Out-of-sample max drawdown (%),Out-of-sample win rate (%),Processing time (seconds),normalized_period
1,2023-10-25 02:45:00 to 2023-11-08 02:45:00,2023-11-09 02:45:00 to 2023-11-11 02:45:00,160,0.08,3,21.338263472061517,13.772244220213151,66.66666666666666,217.2175738811493,753
2,2023-10-28 02:45:00 to 2023-11-11 02:45:00,2023-11-12 02:45:00 to 2023-11-14 02:45:00,145,0.08,2,-2.839263749895472,25.84290039062685,0.0,219.75445914268496,755
3,2023-10-31 02:45:00 to 2023-11-14 02:45:00,2023-11-15 02:45:00 to 2023-11-17 02:45:00,150,0.08,0,0.0,0.0,0.0,222.4282670021057,756
4,2023-11-03 02:45:00 to 2023-11-17 02:45:00,2023-11-18 02:45:00 to 2023-11-20 02:45:00,150,0.08,0,0.0,0.0,0.0,219.4854221343994,757
5,2023-11-06 02:45:00 to 2023-11-20 02:45:00,2023-11-21 02:45:00 to 2023-11-23 02:45:00,10,0.078,0,0.0,0.0,0.0,218.9112401008606,759
6,2023-11-09 02:45:00 to 2023-11-23 02:45:00,2023-11-24 02:45:00 to 2023-11-26 02:45:00,295,0.044,0,0.0,0.0,0.0,225.25900411605835,761
7,2023-11-12 02:45:00 to 2023-11-26 02:45:00,2023-11-27 02:45:00 to 2023-11-29 02:45:00,230,0.05,1,2.1716435690992877,2.6687358699385837,100.0,214.41531801223755,762
8,2023-11-15 02:45:00 to 2023-11-29 02:45:00,2023-11-30 02:45:00 to 2023-12-02 02:45:00,230,0.042,0,0.0,0.0,0.0,213.4068739414215,763
9,2023-11-18 02:45:00 to 2023-12-02 02:45:00,2023-12-03 02:45:00 to 2023-12-05 02:45:00,225,0.04,1,1.2784411419632309,0.8502221840712739,0.0,209.93207502365112,765
10,2023-11-21 02:45:00 to 2023-12-05 02:45:00,2023-12-06 02:45:00 to 2023-12-08 02:45:00,130,0.02,1,0.637224103977951,1.2795965497037074,100.0,207.527095079422,767
11,2023-11-24 02:45:00 to 2023-12-08 02:45:00,2023-12-09 02:45:00 to 2023-12-11 02:45:00,130,0.02,3,3.900119409284816,1.2252906551571188,66.66666666666666,207.341490983963,768
12,2023-11-27 02:45:00 to 2023-12-11 02:45:00,2023-12-12 02:45:00 to 2023-12-14 02:45:00,70,0.02,2,1.324412211704348,1.1261982446937897,100.0,203.78750896453855,769
13,2023-11-30 02:45:00 to 2023-12-14 02:45:00,2023-12-15 02:45:00 to 2023-12-17 02:45:00,145,0.02,1,2.222996169669441,0.1073718257909058,100.0,205.18192100524905,771
14,2023-12-03 02:45:00 to 2023-12-17 02:45:00,2023-12-18 02:45:00 to 2023-12-20 02:45:00,130,0.02,1,-2.121539104569456,6.786810345587473,0.0,209.88996291160583,773
15,2023-12-06 02:45:00 to 2023-12-20 02:45:00,2023-12-21 02:45:00 to 2023-12-23 02:45:00,85,0.028,0,0.0,0.0,0.0,207.5996298789978,774
16,2023-12-09 02:45:00 to 2023-12-23 02:45:00,2023-12-24 02:45:00 to 2023-12-26 02:45:00,85,0.028,0,0.0,0.0,0.0,209.8531892299652,775
17,2023-12-12 02:45:00 to 2023-12-26 02:45:00,2023-12-27 02:45:00 to 2023-12-29 02:45:00,55,0.02,2,1.6393656924397877,0.5428405772189151,50.0,208.61935687065125,777
18,2023-12-15 02:45:00 to 2023-12-29 02:45:00,2023-12-30 02:45:00 to 2024-01-01 02:45:00,55,0.02,2,0.9325225553504788,0.4149461801830159,50.0,204.24007892608645,779
19,2023-12-18 02:45:00 to 2024-01-01 02:45:00,2024-01-02 02:45:00 to 2024-01-04 02:45:00,275,0.02,3,4.805556136695705,8.39065477768772,100.0,203.13567185401917,780
