Period number,In-sample date range,Out-of-sample date range,MA1 length,Afastamento,Out-of-sample trades,Out-of-sample net profit (%),Out-of-sample max drawdown (%),Out-of-sample win rate (%),Processing time (seconds),normalized_period
1,2023-10-18 14:45:00 to 2023-11-01 14:45:00,2023-11-02 14:45:00 to 2023-11-04 14:45:00,45,0.032,1,0.9689314315174306,0.4598129634816842,100.0,198.00406622886655,749
2,2023-10-21 14:45:00 to 2023-11-04 14:45:00,2023-11-05 14:45:00 to 2023-11-07 14:45:00,240,0.02,2,1.4086679103635105,0.4188070071553516,50.0,197.41910314559937,751
3,2023-10-24 14:45:00 to 2023-11-07 14:45:00,2023-11-08 14:45:00 to 2023-11-10 14:45:00,240,0.02,2,1.54214080431173,1.2630146543335476,50.0,198.960196018219,753
4,2023-10-27 14:45:00 to 2023-11-10 14:45:00,2023-11-11 14:45:00 to 2023-11-13 14:45:00,180,0.02,3,3.0349812308036053,0.4232865453842759,100.0,199.6618368625641,754
5,2023-10-30 14:45:00 to 2023-11-13 14:45:00,2023-11-14 14:45:00 to 2023-11-16 14:45:00,180,0.02,2,4.029344259492191,2.636982993813958,100.0,198.0650429725647,755
6,2023-11-02 14:45:00 to 2023-11-16 14:45:00,2023-11-17 14:45:00 to 2023-11-19 14:45:00,180,0.02,4,4.056717428986667,2.9427324526435146,75.0,195.97531414031985,757
7,2023-11-05 14:45:00 to 2023-11-19 14:45:00,2023-11-20 14:45:00 to 2023-11-22 14:45:00,190,0.02,2,-6.875345360282627,10.16834950918668,50.0,197.17288398742676,759
8,2023-11-08 14:45:00 to 2023-11-22 14:45:00,2023-11-23 14:45:00 to 2023-11-25 14:45:00,100,0.022,0,0.0,0.0,0.0,197.09131813049316,760
9,2023-11-11 14:45:00 to 2023-11-25 14:45:00,2023-11-26 14:45:00 to 2023-11-28 14:45:00,30,0.02,2,-0.2962478157107762,2.0183477474729443,50.0,197.39862608909607,761
10,2023-11-14 14:45:00 to 2023-11-28 14:45:00,2023-11-29 14:45:00 to 2023-12-01 14:45:00,30,0.02,0,0.0,0.0,0.0,197.73931121826172,763
11,2023-11-17 14:45:00 to 2023-12-01 14:45:00,2023-12-02 14:45:00 to 2023-12-04 14:45:00,25,0.02,1,0.8863264442636137,0.1237164675247733,100.0,198.5468339920044,765
12,2023-11-20 14:45:00 to 2023-12-04 14:45:00,2023-12-05 14:45:00 to 2023-12-07 14:45:00,135,0.032,1,1.4929934210526516,0.7450157195067636,100.0,193.51826000213623,766
13,2023-11-23 14:45:00 to 2023-12-07 14:45:00,2023-12-08 14:45:00 to 2023-12-10 14:45:00,185,0.028,0,0.0,0.0,0.0,193.21983289718628,767
14,2023-11-26 14:45:00 to 2023-12-10 14:45:00,2023-12-11 14:45:00 to 2023-12-13 14:45:00,70,0.02,3,-1.1421651789138922,6.200727920616333,66.66666666666666,193.95719695091248,769
15,2023-11-29 14:45:00 to 2023-12-13 14:45:00,2023-12-14 14:45:00 to 2023-12-16 14:45:00,50,0.02,2,1.976999208609359,0.2921348279221974,100.0,192.0303339958191,771
16,2023-12-02 14:45:00 to 2023-12-16 14:45:00,2023-12-17 14:45:00 to 2023-12-19 14:45:00,50,0.02,2,-1.8358515801493744,5.53237737201955,50.0,194.2110517024994,772
17,2023-12-05 14:45:00 to 2023-12-19 14:45:00,2023-12-20 14:45:00 to 2023-12-22 14:45:00,50,0.02,1,1.0105671551593878,0.1690303728768785,100.0,198.02924799919128,773
18,2023-12-08 14:45:00 to 2023-12-22 14:45:00,2023-12-23 14:45:00 to 2023-12-25 14:45:00,50,0.02,2,1.4704739965757834,0.4790837920262061,100.0,198.4947793483734,775
19,2023-12-11 14:45:00 to 2023-12-25 14:45:00,2023-12-26 14:45:00 to 2023-12-28 14:45:00,50,0.02,2,-1.0691262449958958,4.14145517523413,0.0,195.5187919139862,777
20,2023-12-14 14:45:00 to 2023-12-28 14:45:00,2023-12-29 14:45:00 to 2023-12-31 14:45:00,300,0.022,2,1.9378907730785433,3.3500419216324384,50.0,194.97313499450684,778
21,2023-12-17 14:45:00 to 2023-12-31 14:45:00,2024-01-01 14:45:00 to 2024-01-03 14:45:00,295,0.022,2,0.9375250045567008,3.703579915078882,50.0,193.55670714378357,779
22,2023-12-20 14:45:00 to 2024-01-03 14:45:00,2024-01-04 14:45:00 to 2024-01-06 14:45:00,300,0.022,1,-4.397138674942162,10.300862793745369,0.0,190.93419122695923,781
23,2023-12-23 14:45:00 to 2024-01-06 14:45:00,2024-01-07 14:45:00 to 2024-01-09 14:45:00,105,0.03,1,-0.9558368540879384,6.67167971054333,0.0,198.72004413604736,783
24,2023-12-26 14:45:00 to 2024-01-09 14:45:00,2024-01-10 14:45:00 to 2024-01-12 14:45:00,150,0.05,0,0.0,0.0,0.0,196.7554371356964,784
25,2023-12-29 14:45:00 to 2024-01-12 14:45:00,2024-01-13 14:45:00 to 2024-01-15 14:45:00,130,0.052,1,1.893522788203736,0.646127485828205,100.0,198.37839317321777,785
26,2024-01-01 14:45:00 to 2024-01-15 14:45:00,2024-01-16 14:45:00 to 2024-01-18 14:45:00,130,0.052,0,0.0,0.0,0.0,199.8881711959839,787
27,2024-01-04 14:45:00 to 2024-01-18 14:45:00,2024-01-19 14:45:00 to 2024-01-21 14:45:00,160,0.04,1,3.1743321026602462,2.6894167981264268,100.0,202.19818329811096,789
28,2024-01-07 14:45:00 to 2024-01-21 14:45:00,2024-01-22 14:45:00 to 2024-01-24 14:45:00,50,0.02,4,1.3223240058013472,3.5264809404799484,75.0,193.4066207408905,790
29,2024-01-10 14:45:00 to 2024-01-24 14:45:00,2024-01-25 14:45:00 to 2024-01-27 14:45:00,300,0.046,0,0.0,0.0,0.0,194.76406407356265,791
30,2024-01-13 14:45:00 to 2024-01-27 14:45:00,2024-01-28 14:45:00 to 2024-01-30 14:45:00,275,0.048,0,0.0,0.0,0.0,192.87291598320007,793
31,2024-01-16 14:45:00 to 2024-01-30 14:45:00,2024-01-31 14:45:00 to 2024-02-02 14:45:00,295,0.054,0,0.0,0.0,0.0,194.65221524238584,795
32,2024-01-19 14:45:00 to 2024-02-02 14:45:00,2024-02-03 14:45:00 to 2024-02-05 14:45:00,300,0.046,0,0.0,0.0,0.0,195.44557809829712,796
33,2024-01-22 14:45:00 to 2024-02-05 14:45:00,2024-02-06 14:45:00 to 2024-02-08 14:45:00,110,0.022,0,0.0,0.0,0.0,192.7283291816711,797
34,2024-01-25 14:45:00 to 2024-02-08 14:45:00,2024-02-09 14:45:00 to 2024-02-11 14:45:00,110,0.022,0,0.0,0.0,0.0,193.29171299934387,799
35,2024-01-28 14:45:00 to 2024-02-11 14:45:00,2024-02-12 14:45:00 to 2024-02-14 14:45:00,110,0.022,1,0.8207746031746137,0.3989650793650798,100.0,192.16803193092343,801
36,2024-01-31 14:45:00 to 2024-02-14 14:45:00,2024-02-15 14:45:00 to 2024-02-17 14:45:00,220,0.02,0,0.0,0.0,0.0,187.45587396621704,802
37,2024-02-03 14:45:00 to 2024-02-17 14:45:00,2024-02-18 14:45:00 to 2024-02-20 14:45:00,115,0.024,0,0.0,0.0,0.0,187.58384728431705,803
38,2024-02-06 14:45:00 to 2024-02-20 14:45:00,2024-02-21 14:45:00 to 2024-02-23 14:45:00,50,0.02,1,0.5303839435573354,2.2608977580700462,100.0,191.9149329662323,805
39,2024-02-09 14:45:00 to 2024-02-23 14:45:00,2024-02-24 14:45:00 to 2024-02-26 14:45:00,140,0.02,0,0.0,0.0,0.0,190.40270614624023,807
40,2024-02-12 14:45:00 to 2024-02-26 14:45:00,2024-02-27 14:45:00 to 2024-02-29 14:45:00,100,0.02,0,0.0,0.0,0.0,189.22494626045227,808
41,2024-02-15 14:45:00 to 2024-02-29 14:45:00,2024-03-01 14:45:00 to 2024-03-03 14:45:00,30,0.02,4,0.2769749401290573,7.244164206092941,50.0,189.49871110916135,809
42,2024-02-18 14:45:00 to 2024-03-03 14:45:00,2024-03-04 14:45:00 to 2024-03-06 14:45:00,95,0.032,1,-0.2313782345313848,10.597903029339582,0.0,192.6238918304443,811
43,2024-02-21 14:45:00 to 2024-03-06 14:45:00,2024-03-07 14:45:00 to 2024-03-09 14:45:00,300,0.038,0,0.0,0.0,0.0,197.90393090248108,813
44,2024-02-24 14:45:00 to 2024-03-09 14:45:00,2024-03-10 14:45:00 to 2024-03-12 14:45:00,300,0.038,0,0.0,0.0,0.0,197.52812099456787,814
45,2024-02-27 14:45:00 to 2024-03-12 14:45:00,2024-03-13 14:45:00 to 2024-03-15 14:45:00,300,0.044,1,-2.6079728821512256,9.240078093738235,0.0,203.30671882629397,815
46,2024-03-01 14:45:00 to 2024-03-15 14:45:00,2024-03-16 14:45:00 to 2024-03-18 14:45:00,100,0.056,1,1.865374338366564,3.7835712698725983,100.0,200.5020546913147,817
47,2024-03-04 14:45:00 to 2024-03-18 14:45:00,2024-03-19 14:45:00 to 2024-03-21 14:45:00,100,0.056,1,0.9006117678667398,2.7377120848316485,100.0,201.2207100391388,819
48,2024-03-07 14:45:00 to 2024-03-21 14:45:00,2024-03-22 14:45:00 to 2024-03-24 14:45:00,15,0.024,1,0.9003217827843765,0.0565698542916652,100.0,204.0304298400879,820
49,2024-03-10 14:45:00 to 2024-03-24 14:45:00,2024-03-25 14:45:00 to 2024-03-27 14:45:00,15,0.024,5,2.8234436618164,2.7831257541963117,80.0,202.9283571243286,821
50,2024-03-13 14:45:00 to 2024-03-27 14:45:00,2024-03-28 14:45:00 to 2024-03-30 14:45:00,15,0.024,0,0.0,0.0,0.0,209.17705869674683,823
51,2024-03-16 14:45:00 to 2024-03-30 14:45:00,2024-03-31 14:45:00 to 2024-04-02 14:45:00,60,0.022,3,-2.588094973405132,6.500626864688856,33.33333333333333,202.72924900054932,825
52,2024-03-19 14:45:00 to 2024-04-02 14:45:00,2024-04-03 14:45:00 to 2024-04-05 14:45:00,25,0.02,4,2.3240078463785174,1.2066778018211506,100.0,197.0079128742218,826
53,2024-03-22 14:45:00 to 2024-04-05 14:45:00,2024-04-06 14:45:00 to 2024-04-08 14:45:00,25,0.022,0,0.0,0.0,0.0,198.7668101787567,827
54,2024-03-25 14:45:00 to 2024-04-08 14:45:00,2024-04-09 14:45:00 to 2024-04-11 14:45:00,25,0.022,3,2.084100345964289,0.7480791199022133,100.0,198.54045796394348,829
55,2024-03-28 14:45:00 to 2024-04-11 14:45:00,2024-04-12 14:45:00 to 2024-04-14 14:45:00,30,0.02,3,-18.77996546346528,23.99081219099782,0.0,199.20820093154907,831
56,2024-03-31 14:45:00 to 2024-04-14 14:45:00,2024-04-15 14:45:00 to 2024-04-17 14:45:00,25,0.072,0,0.0,0.0,0.0,200.09855318069455,832
