Period number,In-sample date range,Out-of-sample date range,MA1 length,Afastamento,Out-of-sample trades,Out-of-sample net profit (%),Out-of-sample max drawdown (%),Out-of-sample win rate (%),Processing time (seconds),normalized_period
1,2024-11-27 14:45:00 to 2024-12-11 14:45:00,2024-12-12 14:45:00 to 2024-12-14 14:45:00,240,0.06,1,6.437108594820256,9.63838878725279,100.0,221.5300450325012,953
2,2024-11-30 14:45:00 to 2024-12-14 14:45:00,2024-12-15 14:45:00 to 2024-12-17 14:45:00,175,0.022,3,-2.93135373412264,13.62454917584448,66.66666666666666,218.07881212234497,954
3,2024-12-03 14:45:00 to 2024-12-17 14:45:00,2024-12-18 14:45:00 to 2024-12-20 14:45:00,30,0.058,4,-3.932063146011442,14.5664700756821,50.0,218.95059323310852,955
4,2024-12-06 14:45:00 to 2024-12-20 14:45:00,2024-12-21 14:45:00 to 2024-12-23 14:45:00,50,0.058,2,0.2250065644248025,4.646328763903275,50.0,215.37252616882324,957
5,2024-12-09 14:45:00 to 2024-12-23 14:45:00,2024-12-24 14:45:00 to 2024-12-26 14:45:00,50,0.056,2,0.4158180213285413,5.125371486523169,50.0,219.13480973243713,959
6,2024-12-12 14:45:00 to 2024-12-26 14:45:00,2024-12-27 14:45:00 to 2024-12-29 14:45:00,50,0.066,0,0.0,0.0,0.0,218.91512179374695,960
7,2024-12-15 14:45:00 to 2024-12-29 14:45:00,2024-12-30 14:45:00 to 2025-01-01 14:45:00,50,0.066,0,0.0,0.0,0.0,216.77371215820312,961
8,2024-12-18 14:45:00 to 2025-01-01 14:45:00,2025-01-02 14:45:00 to 2025-01-04 14:45:00,180,0.032,1,2.0472614259597868,0.3281368966715536,100.0,219.07596397399905,963
9,2024-12-21 14:45:00 to 2025-01-04 14:45:00,2025-01-05 14:45:00 to 2025-01-07 14:45:00,120,0.02,2,-17.352347994079356,17.352347994079352,0.0,215.2935571670532,965
10,2024-12-24 14:45:00 to 2025-01-07 14:45:00,2025-01-08 14:45:00 to 2025-01-10 14:45:00,10,0.034,1,1.7696344990649775,3.4408890439637254,100.0,213.72849893569943,966
11,2024-12-27 14:45:00 to 2025-01-10 14:45:00,2025-01-11 14:45:00 to 2025-01-13 14:45:00,20,0.04,1,0.8122583025830318,0.5748411832428714,0.0,210.28430891036987,967
12,2024-12-30 14:45:00 to 2025-01-13 14:45:00,2025-01-14 14:45:00 to 2025-01-16 14:45:00,20,0.04,0,0.0,0.0,0.0,206.95871996879575,969
13,2025-01-02 14:45:00 to 2025-01-16 14:45:00,2025-01-17 14:45:00 to 2025-01-19 14:45:00,20,0.04,3,-14.674196166332894,16.65435598875243,0.0,209.99012875556943,971
14,2025-01-05 14:45:00 to 2025-01-19 14:45:00,2025-01-20 14:45:00 to 2025-01-22 14:45:00,300,0.08,1,-2.5205733084112216,19.518457700698605,0.0,211.34783792495728,972
15,2025-01-08 14:45:00 to 2025-01-22 14:45:00,2025-01-23 14:45:00 to 2025-01-25 14:45:00,220,0.08,1,-0.3850708846127418,13.839063320698305,0.0,215.52949690818787,973
16,2025-01-11 14:45:00 to 2025-01-25 14:45:00,2025-01-26 14:45:00 to 2025-01-28 14:45:00,190,0.076,1,-4.097864340478809,7.709975121264288,0.0,212.5074920654297,975
17,2025-01-14 14:45:00 to 2025-01-28 14:45:00,2025-01-29 14:45:00 to 2025-01-31 14:45:00,290,0.08,1,15.431902160629834,6.965802695236325,100.0,217.19800972938535,977
18,2025-01-17 14:45:00 to 2025-01-31 14:45:00,2025-02-01 14:45:00 to 2025-02-03 14:45:00,300,0.08,1,-29.162124133864097,42.466893409995585,0.0,218.10656809806824,978
19,2025-01-20 14:45:00 to 2025-02-03 14:45:00,2025-02-04 14:45:00 to 2025-02-06 14:45:00,10,0.06,1,-0.9205786516853914,2.419735955056185,0.0,215.1364388465881,979
20,2025-01-23 14:45:00 to 2025-02-06 14:45:00,2025-02-07 14:45:00 to 2025-02-09 14:45:00,10,0.05,1,-6.63326172553563,8.663678054429656,0.0,219.860741853714,981
21,2025-01-26 14:45:00 to 2025-02-09 14:45:00,2025-02-10 14:45:00 to 2025-02-12 14:45:00,285,0.026,3,0.7695753771479941,10.92232525405656,66.66666666666666,219.9124550819397,983
22,2025-01-29 14:45:00 to 2025-02-12 14:45:00,2025-02-13 14:45:00 to 2025-02-15 14:45:00,300,0.072,1,3.400249999999996,1.7004562787956814,100.0,220.87781286239624,984
23,2025-02-01 14:45:00 to 2025-02-15 14:45:00,2025-02-16 14:45:00 to 2025-02-18 14:45:00,150,0.044,3,-1.2100568490445225,6.885717594114531,66.66666666666666,220.69315576553345,985
