Portfolio,Year,Month,Month Name,Year-Month,Start Date,End Date,Start Equity,End Equity,Monthly Return (%),Max Drawdown (%),Volatility (%),Number of Trades,Win Rate (%),Cumulative Return,Original Return (%),Is Outlier,Z-Score
top9,2020,2,February,2020-02,2020-02-03 08:00:00,2020-02-27 08:00:00,10000.0,10242.568311470315,2.4256831147031477,0.0,12.337310409032206,2,50.0,10242.568311470315,,,
top9,2020,3,March,2020-03,2020-03-17 08:00:00,2020-03-29 08:45:00,10242.568311470315,10411.40956806634,1.6484269517338168,0.0,7.561245262131079,2,50.0,10411.40956806634,,,
top9,2020,4,April,2020-04,2020-04-10 08:00:00,2020-04-22 08:00:00,10411.40956806634,10736.390506540045,3.1213923181975245,0.0,17.076152023945777,1,100.0,10736.390506540043,,,
top9,2020,5,May,2020-05,2020-05-04 08:00:00,2020-05-28 08:00:00,10736.390506540045,11040.873326153001,2.8359886819269597,0.0,12.644162092290864,2,50.0,11040.873326153,,,
top9,2020,6,June,2020-06,2020-06-09 08:15:00,2020-06-30 08:00:00,11040.873326153001,11040.873326153001,0.0,0.0,0.0,1,0.0,11040.873326153,,,
top9,2020,7,July,2020-07,2020-07-03 08:15:00,2020-07-28 14:00:00,11040.873326153001,11892.95385167775,7.717510203711764,0.0,10.773126641544058,5,40.0,11892.953851677748,,,
top9,2020,8,August,2020-08,2020-08-04 07:45:00,2020-08-29 08:45:00,11892.95385167775,12243.948432128785,2.9512817827130444,-3.5171252963071997,20.17411808921996,5,40.0,12243.948432128782,,,
top9,2020,9,September,2020-09,2020-09-01 08:00:00,2020-09-29 08:00:00,12243.948432128785,10945.919313764243,-10.601393215267418,-12.155475702996721,56.694859526928695,3,0.0,10945.919313764238,,,
top9,2020,10,October,2020-10,2020-10-03 08:00:00,2020-10-31 07:00:00,10945.919313764243,11722.898954023372,7.098349786683467,-3.0468873389256634,20.946883070782498,4,50.0,11722.898954023367,,,
top9,2020,11,November,2020-11,2020-11-02 15:45:00,2020-11-28 08:00:00,11722.898954023372,12946.56782707567,10.438278772609632,-8.71323693562891,57.91747964187546,9,66.66666666666666,12946.567827075663,,,
top9,2020,12,December,2020-12,2020-12-02 08:00:00,2020-12-31 19:45:00,12946.56782707567,15273.244464118758,17.9713779599348,-5.615527010217636,43.090072264774385,6,66.66666666666666,15273.244464118749,,,
top9,2021,1,January,2021-01,2021-01-01 02:00:00,2021-01-31 08:00:00,15273.244464118758,18915.752306227343,23.848946114009273,-6.501128478094776,36.70518310275355,7,71.42857142857143,18915.752306227332,,,
top9,2021,2,February,2021-02,2021-02-01 22:45:00,2021-02-28 08:15:00,18915.752306227343,19521.019423715436,3.1998046267968316,-14.439768927284636,56.153745740099446,4,50.0,19521.019423715425,,,
top9,2021,3,March,2021-03,2021-03-04 08:00:00,2021-03-28 08:00:00,19521.019423715436,25232.731357287426,29.259291277754794,-0.677382052096398,35.19265932119772,6,50.0,25232.73135728741,,,
top9,2021,4,April,2021-04,2021-04-01 07:00:00,2021-04-29 08:45:00,25232.731357287426,26903.977321232484,6.623325633205346,-12.079079293042117,88.21246939671728,6,100.0,33675.38085007796,33.4591185284119,True,3.038440536505249
top9,2021,5,May,2021-05,2021-05-03 07:00:00,2021-05-31 07:00:00,26903.977321232484,35535.5204130802,32.08277716260095,-7.52870407361792,34.0234168477806,9,66.66666666666666,44479.37824686567,,,
top9,2021,6,June,2021-06,2021-06-04 09:00:00,2021-06-30 18:30:00,35535.5204130802,39027.213780549115,9.825924390243813,-1.8450973075339716,18.320074597748672,7,57.14285714285714,48849.88832265325,,,
top9,2021,7,July,2021-07,2021-07-01 06:15:00,2021-07-31 07:00:00,39027.213780549115,41179.127702228594,5.513880477811561,-4.277653453863928,24.828601399947857,7,57.14285714285714,51543.41277830878,,,
top9,2021,8,August,2021-08,2021-08-02 01:45:00,2021-08-31 08:00:00,41179.127702228594,49217.675379536864,19.520927532598577,-2.9663966245324525,24.335226512448997,4,100.0,61605.16503459059,,,
top9,2021,9,September,2021-09,2021-09-03 04:00:00,2021-09-30 02:30:00,49217.675379536864,58042.11547733307,17.92941261395926,-2.0652452768250673,21.883261128237233,5,60.0,72650.60926515289,,,
top9,2021,10,October,2021-10,2021-10-02 07:00:00,2021-10-30 07:30:00,58042.11547733307,58697.965863891244,1.1299560347939108,-5.60198397901035,28.27185944192153,5,60.0,73471.52920885904,,,
top9,2021,11,November,2021-11,2021-11-01 12:45:00,2021-11-28 21:45:00,58697.965863891244,59740.51401721495,1.7761231381359321,-4.8510052785563085,30.53835875048613,6,50.0,74776.47403907987,,,
top9,2021,12,December,2021-12,2021-12-01 03:00:00,2021-12-29 06:45:00,59740.51401721495,64668.29795316905,8.248646696501648,-0.06838520248720892,14.986501239902813,3,33.33333333333333,80944.52119466485,,,
top9,2022,1,January,2022-01,2022-01-02 08:00:00,2022-01-31 03:30:00,64668.29795316905,65293.73864440586,0.9671519292029807,-0.3284702556987207,5.883069821078257,3,0.0,81727.37769298317,,,
top9,2022,2,February,2022-02,2022-02-02 15:00:00,2022-02-27 07:00:00,65293.73864440586,64643.27896669334,-0.9962052889251227,-5.751380666986073,21.995485672958754,7,57.14285714285714,80913.20523390586,,,
top9,2022,3,March,2022-03,2022-03-03 08:00:00,2022-03-31 07:00:00,64643.27896669334,68684.973897166,6.2523049496840954,0.0,12.832421143412876,3,33.33333333333333,85972.14556969341,,,
top9,2022,4,April,2022-04,2022-04-01 08:15:00,2022-04-29 07:00:00,68684.973897166,71410.14983019083,3.9676450006444153,-4.652103221383563,30.87259568077228,2,0.0,89383.21510533609,,,
top9,2022,5,May,2022-05,2022-05-02 00:30:00,2022-05-30 08:45:00,71410.14983019083,76814.92796311983,7.568641356699635,-3.9985365927257988,20.206989589365993,6,50.0,96148.31008974634,,,
top9,2022,6,June,2022-06,2022-06-03 08:00:00,2022-06-30 02:45:00,76814.92796311983,77161.66898029548,0.4513979591859174,-13.37043174100816,48.203579182130454,4,25.0,96582.32159928321,,,
top9,2022,7,July,2022-07,2022-07-01 03:30:00,2022-07-31 04:30:00,77161.66898029548,79332.46009358282,2.8133024362675396,-6.4382281011390985,25.926999375639,6,83.33333333333334,99299.47440583959,,,
top9,2022,8,August,2022-08,2022-08-02 08:00:00,2022-08-30 07:00:00,79332.46009358282,83913.06385556399,5.7739338431932685,-3.1067538131730688,17.72239111462764,3,66.66666666666666,105032.9603646714,,,
top9,2022,9,September,2022-09,2022-09-03 09:00:00,2022-09-30 07:15:00,83913.06385556399,89171.03329596785,6.2659724229044755,-0.2671048013361932,12.020878161009808,4,50.0,111614.29669608189,,,
top9,2022,10,October,2022-10,2022-10-01 07:30:00,2022-10-31 04:45:00,89171.03329596785,93530.94991322143,4.889386671995344,0.0,9.14423024316321,5,60.0,117071.55124278145,,,
top9,2022,11,November,2022-11,2022-11-01 09:45:00,2022-11-30 03:30:00,93530.94991322143,94371.54630207029,0.898736075736184,-1.1102230246251565e-14,4.511619293835518,1,0.0,118123.7155082243,,,
top9,2022,12,December,2022-12,2022-12-01 12:00:00,2022-12-28 02:30:00,94371.54630207029,97377.98374152592,3.185745658794703,0.0,7.782718360812589,3,0.0,121886.83664703456,,,
top9,2023,1,January,2023-01,2023-01-01 07:00:00,2023-01-31 19:45:00,97377.98374152592,106893.12239537486,9.771344905954638,-1.57359240456455,14.523731287340299,3,66.66666666666666,133796.81985077384,,,
top9,2023,2,February,2023-02,2023-02-02 08:00:00,2023-02-27 08:45:00,106893.12239537486,109506.19385843021,2.444564631006063,0.0,8.629311741758706,2,0.0,137067.56958625675,,,
top9,2023,3,March,2023-03,2023-03-01 03:15:00,2023-03-30 07:00:00,109506.19385843021,115613.20103952035,5.576860053217891,-0.5773578413966529,10.556467402673139,4,50.0,144711.63612042935,,,
top9,2023,4,April,2023-04,2023-04-03 07:00:00,2023-04-30 23:30:00,115613.20103952035,116049.90991258624,0.3777327062474578,-1.7289690135992242,9.024105133481116,3,33.33333333333333,145258.259299802,,,
top9,2023,5,May,2023-05,2023-05-01 07:00:00,2023-05-30 03:30:00,116049.90991258624,117707.48636604522,1.4283306679923724,0.0,4.352919563362438,3,0.0,147333.02756517296,,,
top9,2023,6,June,2023-06,2023-06-01 00:30:00,2023-06-30 07:00:00,117707.48636604522,114954.13162599443,-2.3391500617798044,-6.002612940142315,31.6082259758181,2,0.0,143886.68695986018,,,
top9,2023,7,July,2023-07,2023-07-01 13:45:00,2023-07-28 07:00:00,114954.13162599443,122303.89466524456,6.393648436371757,-2.220446049250313e-14,14.00157937391318,4,25.0,153086.2958708164,,,
top9,2023,8,August,2023-08,2023-08-01 07:00:00,2023-08-29 15:00:00,122303.89466524456,123025.456034413,0.5899741550695614,0.0,3.121849788539032,2,0.0,153989.46545140754,,,
top9,2023,9,September,2023-09,2023-09-02 07:00:00,2023-09-30 07:00:00,123025.456034413,133392.4261560191,8.426687009155408,-4.056141242779365,37.34539325332526,5,40.0,166965.67573206912,,,
top9,2023,10,October,2023-10,2023-10-04 08:00:00,2023-10-31 19:30:00,133392.4261560191,142469.55907172634,6.804833810497168,-0.8724480307280014,8.155227370407195,4,75.0,178327.41248621006,,,
top9,2023,11,November,2023-11,2023-11-01 07:00:00,2023-11-30 07:00:00,142469.55907172634,167847.81963929287,17.813110907986896,-1.415583581552604,19.8845498310254,6,33.33333333333333,210093.07225172193,,,
top9,2023,12,December,2023-12,2023-12-03 02:45:00,2023-12-31 13:30:00,167847.81963929287,206760.78295058894,23.183478578941653,-0.7850667908011921,20.23952900806756,8,62.5,258799.9546530403,,,
top9,2024,1,January,2024-01,2024-01-01 13:00:00,2024-01-31 03:00:00,206760.78295058894,232554.50558174006,12.47515232969263,-1.443813097174007,16.41240956604032,6,50.0,291085.64322518255,,,
top9,2024,2,February,2024-02,2024-02-01 16:30:00,2024-02-29 12:00:00,232554.50558174006,252697.04160787776,8.66142583466647,-1.149442182152005,15.352391816376858,4,50.0,316297.8103284936,,,
top9,2024,3,March,2024-03,2024-03-01 07:00:00,2024-03-30 06:30:00,252697.04160787776,267835.11959210335,5.990603565401487,-4.755186959055646,25.182959794776615,7,57.14285714285714,335245.9582313192,,,
top9,2024,4,April,2024-04,2024-04-01 03:30:00,2024-04-30 14:15:00,267835.11959210335,260697.7010495434,-2.6648553608017544,-6.4716532932926345,24.615677073060983,4,25.0,326312.1383415206,,,
top9,2024,5,May,2024-05,2024-05-01 12:15:00,2024-05-31 14:00:00,260697.7010495434,304813.59905688884,16.922242823676292,-3.3880990677579326,20.68891817834196,5,60.0,381531.4707548033,,,
top9,2024,6,June,2024-06,2024-06-01 04:00:00,2024-06-30 07:15:00,304813.59905688884,353320.8315920605,15.913736357319985,-3.2709060044852745,26.62460984924177,6,50.0,442247.3831309281,,,
top9,2024,7,July,2024-07,2024-07-02 02:30:00,2024-07-31 18:45:00,353320.8315920605,375322.32456450566,6.227057961260485,-0.557195747358441,11.826411871535871,3,66.66666666666666,469786.3840106487,,,
top9,2024,8,August,2024-08,2024-08-01 12:00:00,2024-08-31 12:00:00,375322.32456450566,356764.68291708815,-4.944454521576979,-12.772681727504565,84.14134692872348,3,33.33333333333333,446558.0099046812,,,
top9,2024,9,September,2024-09,2024-09-04 15:00:00,2024-09-30 07:45:00,356764.68291708815,376024.67986289656,5.398515567272222,0.0,10.945331244013827,3,33.33333333333333,470665.51358628634,,,
top9,2024,10,October,2024-10,2024-10-02 07:00:00,2024-10-30 11:30:00,376024.67986289656,404143.35534728563,7.4778803068568545,-1.595807729277221,12.769975480097246,7,57.14285714285714,505861.31733792194,,,
top9,2024,11,November,2024-11,2024-11-03 02:00:00,2024-11-28 14:15:00,404143.35534728563,392511.39012418565,-2.878178020050459,-8.020369880503475,25.082325086452308,5,40.0,491301.72809036414,,,
top9,2024,12,December,2024-12,2024-12-01 07:00:00,2024-12-30 18:15:00,392511.39012418565,366099.884788645,-6.728850677985266,-16.26313503706529,32.20759138635831,8,50.0,458242.7684288024,,,
top9,2025,1,January,2025-01,2025-01-01 08:00:00,2025-01-30 12:00:00,366099.884788645,382064.9765447667,4.3608568097033285,-2.214529908174301,18.52673112662825,6,33.33333333333333,478226.0794008029,,,
top9,2025,2,February,2025-02,2025-02-03 03:30:00,2025-02-28 17:00:00,382064.9765447667,428830.45231248706,12.24018914024716,-4.709067462244432,37.663348976547184,4,75.0,536761.8560374497,,,
top9,2025,3,March,2025-03,2025-03-01 17:00:00,2025-03-06 06:45:00,428830.45231248706,450784.539979443,5.119526271645958,0.0,18.179217164627698,2,50.0,564241.5202734614,,,
