Portfolio,Year,Month,Month Name,Year-Month,Start Date,End Date,Start Equity,End Equity,Monthly Return (%),Max Drawdown (%),Volatility (%),Number of Trades,Win Rate (%)
top9,2020,2,February,2020-02,2020-02-27 08:00:00,2020-02-28 11:30:00,10000.0,10087.548061707572,0.875480617075719,0.0,0.0,1,100.0
top9,2020,3,March,2020-03,2020-03-02 08:00:00,2020-03-29 08:00:00,10087.548061707572,10087.548061707572,0.0,0.0,0.0,1,0.0
top9,2020,4,April,2020-04,2020-04-03 08:00:00,2020-04-22 08:45:00,10087.548061707572,10060.699622456754,-0.26615426351954685,-1.078970042753813,10.725862723962559,2,0.0
top9,2020,5,May,2020-05,2020-05-01 08:00:00,2020-05-28 08:00:00,10060.699622456754,10164.089686116773,1.0276627624309587,0.0,7.2956818711945175,2,50.0
top9,2020,6,June,2020-06,2020-06-06 08:45:00,2020-06-28 15:30:00,10164.089686116773,10891.79139374968,7.159536467165184,0.0,36.39415835295654,2,50.0
top9,2020,7,July,2020-07,2020-07-03 09:00:00,2020-07-28 11:30:00,10891.79139374968,11461.981271316006,5.235042216228392,-2.81230827883463,24.026900961902733,2,0.0
top9,2020,8,August,2020-08,2020-08-04 08:00:00,2020-08-28 09:00:00,11461.981271316006,11062.915103052668,-3.481650849160034,-7.24556555015774,27.92801034149479,5,60.0
top9,2020,9,September,2020-09,2020-09-01 08:00:00,2020-09-29 08:00:00,11062.915103052668,11550.477498577382,4.407178315868809,-0.49175007036309504,14.831278150080449,3,0.0
top9,2020,10,October,2020-10,2020-10-03 12:00:00,2020-10-31 07:00:00,11550.477498577382,12025.595053031093,4.113401844315345,-0.3522914507202102,8.312514855636199,4,50.0
top9,2020,11,November,2020-11,2020-11-02 21:00:00,2020-11-28 08:00:00,12060.78646765222,12255.098048340722,1.6111020720718017,-11.122541181572155,48.24403257519012,3,66.66666666666666
top9,2020,12,December,2020-12,2020-12-02 08:00:00,2020-12-31 07:00:00,12255.098048340722,12864.899990163025,4.975904227097283,-5.615527010217647,32.95399930765181,6,83.33333333333334
top9,2021,1,January,2021-01,2021-01-01 22:15:00,2021-01-31 12:00:00,12864.899990163025,18918.62359196373,47.05612640929664,-8.335927979366565,49.063525160378134,10,80.0
top9,2021,2,February,2021-02,2021-02-02 21:30:00,2021-02-28 08:00:00,18982.091422290134,20675.574683901214,8.92147879776024,-6.5972877923944795,35.0180466562842,7,57.14285714285714
top9,2021,3,March,2021-03,2021-03-01 07:30:00,2021-03-28 07:00:00,20675.574683901214,23329.371797395543,12.835421283649628,-2.1098188671426654,16.922641780995914,5,80.0
top9,2021,4,April,2021-04,2021-04-01 07:00:00,2021-04-30 08:00:00,23329.371797395543,24368.338277287887,4.453469595817983,-8.743741142060868,41.38037024272804,4,25.0
top9,2021,5,May,2021-05,2021-05-03 01:30:00,2021-05-31 08:00:00,24824.904296927438,28869.832478719014,16.29383192543552,-5.275000216314474,55.298280468470665,6,33.33333333333333
top9,2021,6,June,2021-06,2021-06-01 08:45:00,2021-06-28 07:00:00,28869.832478719014,33063.760098739265,14.527024440172088,-4.488330896921489,35.46989177232476,6,66.66666666666666
top9,2021,7,July,2021-07,2021-07-02 07:00:00,2021-07-30 08:00:00,33063.760098739265,36305.29602510141,9.803893799984786,-8.192462708222415,30.93956561418201,7,57.14285714285714
top9,2021,8,August,2021-08,2021-08-03 07:00:00,2021-08-31 06:45:00,36305.29602510141,44904.91103384516,23.686943642596916,-1.6928331183497347,26.237678881599823,3,100.0
top9,2021,9,September,2021-09,2021-09-01 04:00:00,2021-09-29 08:00:00,45101.27426926847,50077.13010989422,11.032628060392181,-1.9085872966770334,19.838215020260787,6,33.33333333333333
top9,2021,10,October,2021-10,2021-10-02 07:00:00,2021-10-31 07:00:00,50077.13010989422,54044.18050206512,7.921880474111065,-1.0230296077832657,16.52799342953409,4,25.0
top9,2021,11,November,2021-11,2021-11-02 01:00:00,2021-11-28 19:30:00,55627.83658092998,57868.19715829452,4.027409144529925,-5.748718629718441,26.25269677652195,5,60.0
top9,2021,12,December,2021-12,2021-12-01 07:00:00,2021-12-31 08:30:00,57868.19715829452,62557.81072783927,8.103956576902904,-1.4969673731354938,18.694443905667093,5,40.0
top9,2022,1,January,2022-01,2022-01-01 00:30:00,2022-01-30 07:00:00,63142.960223843686,66802.80702278198,5.796128002177969,-2.6087884130933325,19.935568635574644,3,33.33333333333333
top9,2022,2,February,2022-02,2022-02-03 03:30:00,2022-02-28 15:15:00,66802.80702278198,73108.18009644643,9.4387846180088,-3.1162761663221517,31.08978269303515,2,0.0
top9,2022,3,March,2022-03,2022-03-03 08:00:00,2022-03-31 08:00:00,73108.18009644643,76281.06464040189,4.339985675706459,0.0,8.824382371439011,2,50.0
top9,2022,4,April,2022-04,2022-04-01 14:30:00,2022-04-28 03:30:00,77299.83431732657,67638.6300956022,-12.498350490718757,-14.205938511005245,64.92593540006553,4,0.0
top9,2022,5,May,2022-05,2022-05-02 07:00:00,2022-05-30 09:00:00,67638.6300956022,73378.18564645403,8.485617675490165,-8.204085074277556,59.880427367299724,4,25.0
top9,2022,6,June,2022-06,2022-06-03 07:00:00,2022-06-29 21:30:00,73378.18564645403,70359.22139881288,-4.114253059058903,-5.8819364446243805,31.23050024422782,3,0.0
top9,2022,7,July,2022-07,2022-07-01 00:00:00,2022-07-31 13:00:00,63273.18846409895,72770.76989003248,15.010435946850432,-4.299060907775565,38.54850589562842,4,50.0
top9,2022,8,August,2022-08,2022-08-02 17:30:00,2022-08-30 07:45:00,72770.76989003248,78420.11214329318,7.763202535575364,-0.5990560864866379,12.06753902467967,5,40.0
top9,2022,9,September,2022-09,2022-09-03 07:00:00,2022-09-28 14:30:00,78420.11214329318,93998.96491912688,19.865889438371664,-4.067550002932673,36.26648877145301,5,80.0
top9,2022,10,October,2022-10,2022-10-01 07:00:00,2022-10-31 09:45:00,93998.96491912688,95203.46688889085,1.28139918434238,-0.2175088027878469,5.348581407970457,2,50.0
top9,2022,11,November,2022-11,2022-11-01 00:15:00,2022-11-30 08:00:00,96195.68478097234,97669.97917510927,1.5325993026545248,-0.7566571384196807,8.300281559400107,3,0.0
top9,2022,12,December,2022-12,2022-12-04 08:00:00,2022-12-28 07:00:00,97669.97917510927,103486.40098088919,5.9551787098795606,-0.09464175537690078,24.18369238397165,4,25.0
top9,2023,1,January,2023-01,2023-01-01 09:00:00,2023-01-29 07:00:00,103486.40098088919,109497.0337393731,5.808137785750134,-0.35416318983523265,12.381004635341162,3,33.33333333333333
top9,2023,2,February,2023-02,2023-02-02 07:00:00,2023-02-26 09:00:00,109497.0337393731,105653.39013183043,-3.510271900781703,-4.324174792827417,20.474095561803907,3,33.33333333333333
top9,2023,3,March,2023-03,2023-03-01 04:00:00,2023-03-30 07:00:00,106783.20246373677,109433.53831582244,2.48197824277252,-5.172942158478399,16.740931696682342,6,33.33333333333333
top9,2023,4,April,2023-04,2023-04-03 03:30:00,2023-04-28 19:15:00,109433.53831582244,111945.41854592085,2.2953477231533848,-0.6590245477681167,7.3423677981663715,4,0.0
top9,2023,5,May,2023-05,2023-05-01 03:30:00,2023-05-29 07:00:00,111945.41854592085,113537.40316441977,1.4221078800521703,-0.05733592712090507,3.8357517692857717,4,25.0
top9,2023,6,June,2023-06,2023-06-02 07:00:00,2023-06-30 09:00:00,113537.40316441977,118851.36489087743,4.680362222801793,-0.8075186973070414,12.403573144627792,3,0.0
top9,2023,7,July,2023-07,2023-07-01 07:00:00,2023-07-28 02:30:00,118851.36489087743,132937.3709691281,11.851783184133936,0.0,18.24166923091239,2,50.0
top9,2023,8,August,2023-08,2023-08-01 07:00:00,2023-08-31 20:45:00,132937.3709691281,131473.15557531398,-1.1014324889531246,-1.1014324889531246,3.8434128611855787,3,0.0
top9,2023,9,September,2023-09,2023-09-01 17:45:00,2023-09-30 14:30:00,131473.15557531398,132070.3963651367,0.4542682399378384,-0.27148808081147724,2.3554057023851596,3,33.33333333333333
top9,2023,10,October,2023-10,2023-10-01 03:30:00,2023-10-28 08:45:00,134011.29292487912,138350.18781900784,3.237708404590145,0.0,13.547182407796148,3,0.0
top9,2023,11,November,2023-11,2023-11-01 14:30:00,2023-11-30 12:00:00,138350.18781900784,166896.3395484842,20.633258385468125,-2.220446049250313e-14,18.287100570748105,4,100.0
top9,2023,12,December,2023-12,2023-12-03 03:30:00,2023-12-31 07:00:00,166896.3395484842,179164.40731033837,7.350711103097773,-13.297143772287889,44.92381965019754,8,62.5
top9,2024,1,January,2024-01,2024-01-01 15:00:00,2024-01-31 18:00:00,181368.6949141144,186826.8129942826,3.0094047281714387,-1.1102230246251565e-14,13.24979604522573,3,0.0
top9,2024,2,February,2024-02,2024-02-01 05:00:00,2024-02-29 12:00:00,190047.70764717387,206276.86254190202,8.539516259179415,0.0,8.280454355528972,5,80.0
top9,2024,3,March,2024-03,2024-03-03 08:45:00,2024-03-28 03:30:00,213338.60904410132,257155.47107236393,20.538646157201114,-6.717243030895725,45.86276537553664,5,80.0
top9,2024,4,April,2024-04,2024-04-01 14:00:00,2024-04-29 10:30:00,257155.47107236393,268143.13051973586,4.272769076836003,-0.8128000396072532,12.002575494665969,4,25.0
top9,2024,5,May,2024-05,2024-05-03 07:00:00,2024-05-28 20:15:00,268143.13051973586,272059.88338607486,1.4606948381438167,-4.132917565693894,22.858344113564982,3,33.33333333333333
top9,2024,6,June,2024-06,2024-06-03 12:30:00,2024-06-28 12:00:00,272059.88338607486,277535.26079093665,2.012563313897986,-4.270661503990681,16.56040965882412,5,40.0
top9,2024,7,July,2024-07,2024-07-02 15:00:00,2024-07-31 19:00:00,277535.26079093665,221468.48066021086,-20.201678147469735,-22.35252137325886,103.92057779242734,3,0.0
top9,2024,8,August,2024-08,2024-08-01 23:45:00,2024-08-31 14:30:00,226944.66885500564,239757.40640990413,5.645753927396502,-0.17879830474069047,10.61222161560035,4,25.0
top9,2024,9,September,2024-09,2024-09-01 16:00:00,2024-09-29 16:00:00,240444.5619454105,265211.0752022537,10.300300849584643,-1.59131308838798,17.332348164143173,5,60.0
top9,2024,10,October,2024-10,2024-10-01 03:30:00,2024-10-31 15:30:00,263216.2485030675,259598.37020830764,-1.3744889668988902,-6.551410689259685,24.42654227879497,10,50.0
top9,2024,11,November,2024-11,2024-11-02 00:30:00,2024-11-30 14:15:00,260633.15025747282,277077.7204270096,6.309469901772524,-6.547702922926158,32.995776356021,6,50.0
