normalized_period,symbol,original_period,out_sample_range,net_profit,winning_trades,total_trades,win_rate,max_drawdown,recovery_factor,selected_based_on_period,rank_in_prev_period,profit_rank_prev_period,wins_rank_prev_period,recovery_rank_prev_period,final_rank_prev_period
72,EOSUSDT,9,2020-02-16 08:00:00 to 2020-02-18 08:00:00,4.9878196396973,1,1,100.0,0.0,999.0,71,8,8,4,1,6.35
78,XLMUSDT,9,2020-02-28 08:00:00 to 2020-03-01 08:00:00,0.0,0,0,0.0,0.0,0.0,77,8,9,1,8,7.65
81,ZECUSDT,6,2020-03-06 08:00:00 to 2020-03-08 08:00:00,0.0,0,0,0.0,0.0,0.0,80,8,2,2,2,2.0
86,VETUSDT,6,2020-03-15 08:00:00 to 2020-03-17 08:00:00,7.722493400819874,1,1,100.0,0.0,999.0,85,8,8,1,17,8.3
87,ZECUSDT,10,2020-03-18 08:00:00 to 2020-03-20 08:00:00,0.0,0,0,0.0,0.0,0.0,86,8,3,3,4,3.15
93,QTUMUSDT,9,2020-03-30 08:00:00 to 2020-04-01 08:00:00,0.0,0,0,0.0,0.0,0.0,92,8,8,5,4,6.949999999999999
96,ETHUSDT,39,2020-04-04 07:45:00 to 2020-04-06 07:45:00,0.0,0,0,0.0,0.0,0.0,95,8,2,2,7,2.75
98,LTCUSDT,26,2020-04-08 08:00:00 to 2020-04-10 08:00:00,0.0,0,0,0.0,0.0,0.0,97,8,5,5,15,6.5
99,ONTUSDT,16,2020-04-11 08:00:00 to 2020-04-13 08:00:00,1.2321742532271474,1,1,100.0,0.0,999.0,98,8,8,4,1,6.35
104,ONTUSDT,19,2020-04-20 08:00:00 to 2020-04-22 08:00:00,0.0,0,0,0.0,0.0,0.0,103,8,4,4,6,4.3
105,LTCUSDT,31,2020-04-23 08:00:00 to 2020-04-25 08:00:00,0.0,0,0,0.0,0.0,0.0,104,8,8,5,5,7.1
108,BNBUSDT,22,2020-04-28 08:00:00 to 2020-04-30 08:00:00,0.0,0,0,0.0,0.0,0.0,107,8,1,1,8,2.05
110,BCHUSDT,41,2020-05-02 08:45:00 to 2020-05-04 08:45:00,0.0,0,0,0.0,0.0,0.0,109,8,8,8,16,9.2
111,ZECUSDT,26,2020-05-05 08:00:00 to 2020-05-07 08:00:00,0.0,0,0,0.0,0.0,0.0,110,8,8,1,1,5.9
114,ETHUSDT,51,2020-05-10 07:45:00 to 2020-05-12 07:45:00,1.5549994930209365,1,1,100.0,-2.9206413233873962,0.532417137485896,113,8,1,1,5,1.6
117,TRXUSDT,37,2020-05-17 08:00:00 to 2020-05-19 08:00:00,0.0,0,0,0.0,0.0,0.0,116,8,8,1,1,5.9
120,EOSUSDT,41,2020-05-22 08:00:00 to 2020-05-24 08:00:00,0.0,0,0,0.0,0.0,0.0,119,8,7,7,20,8.95
122,ONTUSDT,31,2020-05-26 08:00:00 to 2020-05-28 08:00:00,0.0,0,0,0.0,0.0,0.0,121,8,5,5,12,6.05
123,QTUMUSDT,29,2020-05-29 08:00:00 to 2020-05-31 08:00:00,0.0,0,0,0.0,0.0,0.0,122,8,1,1,2,1.15
126,BNBUSDT,34,2020-06-03 08:00:00 to 2020-06-05 08:00:00,0.0,0,0,0.0,0.0,0.0,125,8,3,3,12,4.35
128,XRPUSDT,47,2020-06-07 08:15:00 to 2020-06-09 08:15:00,0.0,0,0,0.0,0.0,0.0,127,8,3,3,14,4.65
129,BCHUSDT,54,2020-06-10 08:45:00 to 2020-06-12 08:45:00,0.0,0,0,0.0,0.0,0.0,128,8,8,1,1,5.9
131,IOSTUSDT,34,2020-06-14 08:00:00 to 2020-06-16 08:00:00,-1.063662762312656,0,1,0.0,-1.063662762312656,1.0,130,8,8,4,4,6.799999999999999
132,EOSUSDT,49,2020-06-15 08:00:00 to 2020-06-17 08:00:00,-1.4894075163751852,0,1,0.0,-1.4894075163751852,1.0,131,8,2,2,14,3.8
135,QTUMUSDT,37,2020-06-22 08:00:00 to 2020-06-24 08:00:00,0.0,0,0,0.0,0.0,0.0,134,8,1,1,2,1.15
137,XTZUSDT,43,2020-06-26 08:00:00 to 2020-06-28 08:00:00,-0.8841399347543466,0,1,0.0,-0.8841399347543466,1.0,136,8,1,1,1,1.0
138,EOSUSDT,53,2020-06-27 08:00:00 to 2020-06-29 08:00:00,-2.794787912472807,0,1,0.0,-2.794787912472807,1.0,137,8,2,3,13,3.8
141,QTUMUSDT,41,2020-07-04 08:00:00 to 2020-07-06 08:00:00,0.0,0,0,0.0,0.0,0.0,140,8,1,1,3,1.2999999999999998
143,XMRUSDT,48,2020-07-08 08:00:00 to 2020-07-10 08:00:00,0.0,0,0,0.0,0.0,0.0,142,8,8,1,1,5.9
144,ETHUSDT,71,2020-07-09 07:45:00 to 2020-07-11 07:45:00,0.0,0,0,0.0,0.0,0.0,143,8,3,3,8,3.75
145,BNBUSDT,47,2020-07-12 08:00:00 to 2020-07-14 08:00:00,1.3835841936492344,1,1,100.0,-2.2136697992310883,0.6250183266401422,144,8,8,4,1,6.35
147,QTUMUSDT,45,2020-07-16 08:00:00 to 2020-07-18 08:00:00,0.13118234009010799,1,1,100.0,0.0,999.0,146,8,8,3,2,6.35
148,XTZUSDT,50,2020-07-17 08:00:00 to 2020-07-19 08:00:00,0.0,0,0,0.0,0.0,0.0,147,8,7,1,23,8.5
149,IOSTUSDT,46,2020-07-20 08:00:00 to 2020-07-22 08:00:00,-1.7005481076531659,0,1,0.0,-1.7005481076531659,1.0,148,8,8,1,1,5.9
150,ETHUSDT,75,2020-07-21 07:45:00 to 2020-07-23 07:45:00,0.0,0,0,0.0,0.0,0.0,149,8,2,2,11,3.3499999999999996
151,XLMUSDT,58,2020-07-24 08:00:00 to 2020-07-26 08:00:00,0.0729846455738814,1,1,100.0,0.0,999.0,150,8,8,2,2,6.199999999999999
153,NEOUSDT,50,2020-07-28 08:45:00 to 2020-07-30 08:45:00,0.0,0,0,0.0,0.0,0.0,152,8,5,5,6,5.15
155,XTZUSDT,55,2020-08-01 08:00:00 to 2020-08-03 08:00:00,1.464784755663251,1,1,100.0,-6.229169431374926,0.2351492878465401,154,8,8,3,1,6.2
157,ZILUSDT,12,2020-08-05 09:00:00 to 2020-08-07 09:00:00,0.0,0,0,0.0,0.0,0.0,156,8,8,3,1,6.2
158,VETUSDT,54,2020-08-06 08:00:00 to 2020-08-08 08:00:00,-0.5819183693306917,0,1,0.0,-0.5819183693306917,1.0,157,8,6,6,15,7.35
159,DOGEUSDT,6,2020-08-09 09:00:00 to 2020-08-11 09:00:00,0.24965767106233105,1,1,100.0,-0.4055098804391033,0.6156635956489916,158,8,8,2,1,6.05
161,XMRUSDT,60,2020-08-13 08:00:00 to 2020-08-15 08:00:00,-1.399228246688311,0,1,0.0,-1.399228246688311,1.0,160,8,8,3,2,6.35
163,XLMUSDT,66,2020-08-17 08:00:00 to 2020-08-19 08:00:00,-0.13376603479051674,0,1,0.0,-3.7315724608935508,0.03584709561247151,162,8,8,5,1,6.5
165,ONTUSDT,60,2020-08-21 08:00:00 to 2020-08-23 08:00:00,2.504554034143902,1,2,50.0,-2.0126042388155296,1.2444344426194283,164,8,8,2,9,7.249999999999999
166,THETAUSDT,25,2020-08-22 08:00:00 to 2020-08-24 08:00:00,-5.512191971540792,0,1,0.0,-5.512191971540792,1.0,165,8,5,1,28,7.85
167,THETAUSDT,26,2020-08-25 08:00:00 to 2020-08-27 08:00:00,-0.08197892827525033,1,2,50.0,-0.7468359735632535,0.10976831751169938,166,8,8,4,1,6.35
169,XLMUSDT,70,2020-08-29 08:00:00 to 2020-08-31 08:00:00,0.0,0,0,0.0,0.0,0.0,168,8,8,7,1,6.8
171,ONTUSDT,64,2020-09-02 08:00:00 to 2020-09-04 08:00:00,0.0,0,0,0.0,0.0,0.0,170,8,4,4,5,4.15
173,MKRUSDT,4,2020-09-06 07:00:00 to 2020-09-08 07:00:00,-0.8355262675715402,0,1,0.0,-0.8355262675715402,1.0,172,8,7,7,7,6.999999999999999
175,COMPUSDT,20,2020-09-10 09:00:00 to 2020-09-12 09:00:00,-3.6598997169778436,0,1,0.0,-3.6598997169778436,1.0,174,8,7,7,9,7.299999999999999
177,XRPUSDT,80,2020-09-14 08:15:00 to 2020-09-16 08:15:00,-0.8330277574317035,0,1,0.0,-0.8330277574317035,1.0,176,8,3,3,4,3.15
179,DEFIUSDT,3,2020-09-18 07:00:00 to 2020-09-20 07:00:00,0.0,0,0,0.0,0.0,0.0,178,8,4,4,6,4.3
181,ATOMUSDT,72,2020-09-22 12:00:00 to 2020-09-24 12:00:00,-1.090543362468721,0,1,0.0,-1.090543362468721,1.0,180,8,1,1,9,2.1999999999999997
183,QTUMUSDT,69,2020-09-26 08:00:00 to 2020-09-28 08:00:00,0.0,0,0,0.0,0.0,0.0,182,8,4,4,10,4.9
185,ADAUSDT,77,2020-09-30 08:00:00 to 2020-10-02 08:00:00,0.0,0,0,0.0,0.0,0.0,184,8,4,4,9,4.75
187,LINKUSDT,83,2020-10-04 08:00:00 to 2020-10-06 08:00:00,0.0,0,0,0.0,0.0,0.0,186,8,8,1,13,7.7
189,LTCUSDT,87,2020-10-08 08:00:00 to 2020-10-10 08:00:00,0.0,0,0,0.0,0.0,0.0,188,8,5,5,8,5.45
190,ICXUSDT,4,2020-10-09 06:45:00 to 2020-10-11 06:45:00,1.1281919945578478,1,1,100.0,-2.126902991397661,0.5304388583404427,189,8,8,1,27,9.8
191,XMRUSDT,80,2020-10-12 08:00:00 to 2020-10-14 08:00:00,0.0,0,0,0.0,0.0,0.0,190,8,2,2,4,2.3
193,ZRXUSDT,34,2020-10-16 09:00:00 to 2020-10-18 09:00:00,0.0,0,0,0.0,0.0,0.0,192,8,2,2,5,2.45
195,XRPUSDT,92,2020-10-20 08:15:00 to 2020-10-22 08:15:00,0.0,0,0,0.0,0.0,0.0,194,8,1,1,3,1.2999999999999998
197,THETAUSDT,46,2020-10-24 08:00:00 to 2020-10-26 08:00:00,0.0,0,0,0.0,0.0,0.0,196,8,4,4,8,4.6
198,BALUSDT,14,2020-10-25 07:00:00 to 2020-10-27 07:00:00,1.0837744575687758,1,1,100.0,0.0,999.0,197,8,8,1,25,9.5
199,BNBUSDT,83,2020-10-28 08:00:00 to 2020-10-30 08:00:00,0.0,0,0,0.0,0.0,0.0,198,8,7,7,12,7.749999999999999
201,TRXUSDT,93,2020-11-01 08:00:00 to 2020-11-03 08:00:00,0.0,0,0,0.0,0.0,0.0,200,8,8,8,14,8.9
203,ETCUSDT,94,2020-11-05 08:00:00 to 2020-11-07 08:00:00,0.0,0,0,0.0,0.0,0.0,202,8,8,8,15,9.05
204,RSRUSDT,2,2020-11-06 07:00:00 to 2020-11-08 07:00:00,0.0,0,0,0.0,0.0,0.0,203,8,6,1,29,8.7
205,DASHUSDT,89,2020-11-09 08:00:00 to 2020-11-11 08:00:00,0.0,0,0,0.0,0.0,0.0,204,8,6,6,12,6.8999999999999995
206,LTCUSDT,98,2020-11-10 08:00:00 to 2020-11-12 08:00:00,0.983722163500178,1,1,100.0,-2.9693672411532868,0.3312901650784379,205,8,12,1,1,8.7
207,NEOUSDT,86,2020-11-13 08:45:00 to 2020-11-15 08:45:00,-1.1413175887243776,0,1,0.0,-1.1413175887243776,1.0,206,8,4,4,7,4.45
209,DOTUSDT,25,2020-11-17 07:00:00 to 2020-11-19 07:00:00,-1.4947928990425963,0,1,0.0,-1.4947928990425963,1.0,208,8,4,4,9,4.75
211,ZILUSDT,48,2020-11-21 09:00:00 to 2020-11-23 09:00:00,7.573424561143494,1,1,100.0,-8.089366781876773,0.9362197024012826,210,8,8,1,13,7.7
213,NEOUSDT,90,2020-11-25 08:45:00 to 2020-11-27 08:45:00,-1.2768458341914535,0,1,0.0,-1.2768458341914535,1.0,212,8,9,1,2,6.75
215,IOSTUSDT,90,2020-11-29 08:00:00 to 2020-12-01 08:00:00,0.0,0,0,0.0,0.0,0.0,214,8,8,2,1,6.05
217,RSRUSDT,11,2020-12-03 07:00:00 to 2020-12-05 07:00:00,-1.5120748098376935,0,1,0.0,-1.5120748098376935,1.0,216,8,7,1,13,7.0
218,FLMUSDT,18,2020-12-04 07:00:00 to 2020-12-06 07:00:00,-1.139367988059392,1,2,50.0,-2.203806370406136,0.5170000429073175,217,8,9,1,31,11.1
219,KAVAUSDT,40,2020-12-07 07:00:00 to 2020-12-09 07:00:00,0.27948651071045827,1,1,100.0,-0.5584974289861933,0.5004257785354416,218,8,8,1,15,8.0
