Portfolio,Year,Month,Month Name,Year-Month,Start Date,End Date,Start Equity,End Equity,Monthly Return (%),Max Drawdown (%),Volatility (%),Number of Trades,Win Rate (%)
top9,2020,2,February,2020-02,2020-02-07 08:15:00,2020-02-08 08:45:00,10000.0,10178.47846555475,1.7847846555475,0.0,0.0,1,100.0
top9,2020,3,March,2020-03,2020-03-02 08:00:00,2020-03-30 08:00:00,10178.47846555475,8485.516266444882,-16.63276298946905,-29.67504742004379,121.74483293459515,4,25.0
top9,2020,4,April,2020-04,2020-04-03 08:00:00,2020-04-27 07:45:00,8485.516266444882,8462.931703120095,-0.26615426351953575,-1.078970042753813,9.59929771293254,2,0.0
top9,2020,5,May,2020-05,2020-05-04 08:45:00,2020-05-28 08:00:00,8462.931703120095,8462.931703120095,0.0,0.0,0.0,1,0.0
top9,2020,6,June,2020-06,2020-06-06 08:45:00,2020-06-21 08:00:00,8462.931703120095,8566.554536359947,1.2244318739054405,0.0,11.22210349097661,2,50.0
top9,2020,7,July,2020-07,2020-07-03 09:00:00,2020-07-27 08:45:00,8566.554536359947,8613.084733952935,0.5431611670187353,-2.81230827883463,24.141859483966996,2,0.0
top9,2020,8,August,2020-08,2020-08-04 12:00:00,2020-08-29 08:00:00,8613.084733952935,8703.409644249161,1.048694086802171,-0.6320916657981734,6.105858818734059,3,0.0
top9,2020,9,September,2020-09,2020-09-01 08:00:00,2020-09-29 08:00:00,8703.409644249161,8569.349731915132,-1.5403148629527075,-2.1666996086015744,10.08556539876199,4,25.0
top9,2020,10,October,2020-10,2020-10-03 12:00:00,2020-10-31 07:00:00,8569.349731915132,8581.334577515561,0.13985711839714643,-2.707755697796177,15.58360603321571,1,0.0
top9,2020,11,November,2020-11,2020-11-01 06:45:00,2020-11-28 08:00:00,8606.446790407168,10218.396882223473,18.729565534675707,-1.0662844414564332,18.232163484702266,5,40.0
top9,2020,12,December,2020-12,2020-12-02 07:00:00,2020-12-31 07:00:00,10218.396882223473,11008.03618501614,7.727624126308608,-0.8263699359826404,9.858607143866543,6,50.0
top9,2021,1,January,2021-01,2021-01-02 04:00:00,2021-01-31 07:00:00,11115.683279760076,13569.711575923053,22.07717001645215,-7.550897522044464,41.246217474780025,6,66.66666666666666
top9,2021,2,February,2021-02,2021-02-01 01:30:00,2021-02-28 07:00:00,13699.10872736778,22789.42580123988,66.35699631839304,-2.9534269900383214,33.635882319184645,6,100.0
top9,2021,3,March,2021-03,2021-03-01 07:00:00,2021-03-29 16:15:00,22812.459713319528,28700.63564223633,25.811227736563946,-0.10431378156209314,23.77689150566499,5,80.0
top9,2021,4,April,2021-04,2021-04-01 07:00:00,2021-04-30 08:00:00,28700.63564223633,29430.10569809121,2.541651219673269,-10.107274830288592,61.26829289166324,3,33.33333333333333
top9,2021,5,May,2021-05,2021-05-03 01:30:00,2021-05-31 08:00:00,29981.509165297353,34625.91682928354,15.490906873233513,-5.955619861122042,41.153007905235874,6,50.0
top9,2021,6,June,2021-06,2021-06-01 08:45:00,2021-06-28 07:00:00,34625.91682928354,39391.96583428954,13.764398004258194,-4.488330896921489,38.28183299483043,5,40.0
top9,2021,7,July,2021-07,2021-07-02 07:00:00,2021-07-30 09:00:00,39391.96583428954,40354.95178715948,2.444625274404788,-4.124623190125066,30.980986861807057,5,40.0
top9,2021,8,August,2021-08,2021-08-03 08:00:00,2021-08-31 06:45:00,40354.95178715948,42332.541801170526,4.900489100919447,-4.084282746056179,23.329352141478438,4,75.0
top9,2021,9,September,2021-09,2021-09-01 04:00:00,2021-09-29 08:00:00,42517.65640624134,47215.04086452888,11.04807944587931,-0.7378363679305444,26.690118146788105,5,20.0
top9,2021,10,October,2021-10,2021-10-02 07:00:00,2021-10-30 03:30:00,47215.04086452888,56560.29501846341,19.792960003462202,-0.38444922118251457,20.386790279197562,6,66.66666666666666
top9,2021,11,November,2021-11,2021-11-03 03:30:00,2021-11-28 19:30:00,56560.29501846341,54487.85117947297,-3.6641319468257993,-8.265167805087014,31.965420386975545,3,33.33333333333333
