Portfolio,Number of Months,Number of Outliers,Outlier Percentage,Original CAGR (%),Adjusted CAGR (%),CAGR Difference (%)
top10,61,1,1.639344262295082,108.5966827740708,94.03253829582579,14.564144478245012
