normalized_period,symbol,original_period,out_sample_range,metric_value,selected_based_on_period
78,BNBUSDT,2,2020-02-28 08:00:00 to 2020-03-01 08:00:00,1.5512777172729146,77
86,BCHUSDT,25,2020-03-15 08:45:00 to 2020-03-17 08:45:00,0.0,85
98,ONTUSDT,15,2020-04-08 08:00:00 to 2020-04-10 08:00:00,-1.205539892452398,97
108,BNBUSDT,22,2020-04-28 08:00:00 to 2020-04-30 08:00:00,0.0,107
112,XMRUSDT,27,2020-05-06 08:00:00 to 2020-05-08 08:00:00,2.0330631160297528,111
120,BNBUSDT,30,2020-05-22 08:00:00 to 2020-05-24 08:00:00,0.0,119
130,ADAUSDT,40,2020-06-11 08:00:00 to 2020-06-13 08:00:00,3.0386918308046553,129
138,XLMUSDT,49,2020-06-27 08:00:00 to 2020-06-29 08:00:00,2.4486454189897815,137
146,ONTUSDT,47,2020-07-13 08:00:00 to 2020-07-15 08:00:00,5.676230186275862,145
148,ADAUSDT,52,2020-07-17 08:00:00 to 2020-07-19 08:00:00,0.782679913174161,147
166,BTCUSDT,112,2020-08-21 17:45:00 to 2020-08-23 17:45:00,0.5712136169349287,165
170,LTCUSDT,74,2020-08-30 08:00:00 to 2020-09-01 08:00:00,0.0,169
174,COMPUSDT,19,2020-09-07 09:00:00 to 2020-09-09 09:00:00,0.0,173
176,NEOUSDT,65,2020-09-11 08:45:00 to 2020-09-13 08:45:00,1.145647999520552,175
188,ONTUSDT,75,2020-10-05 08:00:00 to 2020-10-07 08:00:00,-0.1962499099747947,187
189,EGLDUSDT,4,2020-10-08 07:00:00 to 2020-10-10 07:00:00,0.0,188
195,QTUMUSDT,77,2020-10-20 08:00:00 to 2020-10-22 08:00:00,0.4668430367955261,194
200,QTUMUSDT,80,2020-10-29 08:00:00 to 2020-10-31 08:00:00,-3.657894764269313,199
201,NEOUSDT,82,2020-11-01 08:45:00 to 2020-11-03 08:45:00,0.0527134071340697,200
205,ATOMUSDT,88,2020-11-09 12:00:00 to 2020-11-11 12:00:00,0.0,204
207,QTUMUSDT,85,2020-11-13 08:00:00 to 2020-11-15 08:00:00,0.0,206
210,RSRUSDT,6,2020-11-18 07:00:00 to 2020-11-20 07:00:00,7.439929487245537,209
211,SXPUSDT,37,2020-11-21 09:00:00 to 2020-11-23 09:00:00,1.8068461016949189,210
213,DOGEUSDT,42,2020-11-25 09:00:00 to 2020-11-27 09:00:00,-12.628094031544478,212
214,MKRUSDT,31,2020-11-26 07:00:00 to 2020-11-28 07:00:00,-3.388930122930324,213
217,ATOMUSDT,96,2020-12-03 12:00:00 to 2020-12-05 12:00:00,0.6065676220869136,216
219,LTCUSDT,107,2020-12-07 08:00:00 to 2020-12-09 08:00:00,-6.591812328250235,218
221,UNIUSDT,24,2020-12-11 07:00:00 to 2020-12-13 07:00:00,-1.2158570941616744,220
222,XLMUSDT,105,2020-12-12 08:00:00 to 2020-12-14 08:00:00,0.6090391278956485,221
223,BALUSDT,31,2020-12-15 07:00:00 to 2020-12-17 07:00:00,0.668302019315197,222
225,QTUMUSDT,97,2020-12-19 08:00:00 to 2020-12-21 08:00:00,1.3981826086956608,224
227,ETCUSDT,110,2020-12-23 08:00:00 to 2020-12-25 08:00:00,-3.0788078133346426,226
228,ATOMUSDT,103,2020-12-24 12:00:00 to 2020-12-26 12:00:00,4.041655448111742,227
229,BNBUSDT,103,2020-12-27 08:00:00 to 2020-12-29 08:00:00,1.5580417054552165,228
231,ONTUSDT,104,2020-12-31 08:00:00 to 2021-01-02 08:00:00,0.0,230
233,AXSUSDT,11,2021-01-04 07:00:00 to 2021-01-06 07:00:00,5.275647006784548,232
235,ATOMUSDT,108,2021-01-08 12:00:00 to 2021-01-10 12:00:00,1.058015274249792,234
237,AVAXUSDT,33,2021-01-12 07:00:00 to 2021-01-14 07:00:00,0.0,236
239,ETCUSDT,118,2021-01-16 08:00:00 to 2021-01-18 08:00:00,3.207069973895414,238
240,COMPUSDT,63,2021-01-17 09:00:00 to 2021-01-19 09:00:00,4.056608907257378,239
241,BNBUSDT,111,2021-01-20 08:00:00 to 2021-01-22 08:00:00,6.261068513464761,240
242,QTUMUSDT,108,2021-01-21 08:00:00 to 2021-01-23 08:00:00,-5.5510921703616445,241
243,NEOUSDT,110,2021-01-24 08:45:00 to 2021-01-26 08:45:00,-0.2004435814270982,242
245,YFIUSDT,46,2021-01-28 07:00:00 to 2021-01-30 07:00:00,3.395767330896197,244
247,BNBUSDT,115,2021-02-01 08:00:00 to 2021-02-03 08:00:00,0.0,246
249,ONTUSDT,116,2021-02-05 08:00:00 to 2021-02-07 08:00:00,4.302163170981857,248
251,ALPHAUSDT,22,2021-02-09 07:00:00 to 2021-02-11 07:00:00,-2.2979137927082594,250
253,SNXUSDT,57,2021-02-13 07:00:00 to 2021-02-15 07:00:00,-0.1589204858574885,252
254,ALGOUSDT,77,2021-02-14 09:00:00 to 2021-02-16 09:00:00,-9.980238268972936,253
255,EGLDUSDT,48,2021-02-17 07:00:00 to 2021-02-19 07:00:00,1.619312738042754,254
257,MKRUSDT,60,2021-02-21 07:00:00 to 2021-02-23 07:00:00,-16.693220945159375,256
259,BALUSDT,55,2021-02-25 07:00:00 to 2021-02-27 07:00:00,-3.4440089664326843,258
260,ONTUSDT,123,2021-02-26 08:00:00 to 2021-02-28 08:00:00,2.6551884417150906,259
261,QTUMUSDT,121,2021-03-01 08:00:00 to 2021-03-03 08:00:00,0.0,260
262,BTCUSDT,176,2021-03-01 17:45:00 to 2021-03-03 17:45:00,0.0,261
263,DEFIUSDT,59,2021-03-05 07:00:00 to 2021-03-07 07:00:00,2.8347128138441624,262
265,SXPUSDT,73,2021-03-09 09:00:00 to 2021-03-11 09:00:00,4.531332431607352,264
267,QTUMUSDT,125,2021-03-13 08:00:00 to 2021-03-15 08:00:00,0.7748271487390593,266
269,SKLUSDT,29,2021-03-17 07:30:00 to 2021-03-19 07:30:00,5.200136432960007,268
271,SNXUSDT,69,2021-03-21 07:00:00 to 2021-03-23 07:00:00,-1.9275365656930443,270
