normalized_period,symbol,original_period,out_sample_range,metric_value,selected_based_on_period
58,BTCUSDT,40,2020-01-18 17:45:00 to 2020-01-20 17:45:00,-0.0780986101170492,57
62,LTCUSDT,2,2020-01-27 08:00:00 to 2020-01-29 08:00:00,1.1858294117647166,61
63,LTCUSDT,3,2020-01-30 08:00:00 to 2020-02-01 08:00:00,2.0388138791489836,62
65,BTCUSDT,45,2020-02-02 17:45:00 to 2020-02-04 17:45:00,0.4317562026937594,64
69,BCHUSDT,14,2020-02-11 08:45:00 to 2020-02-13 08:45:00,0.4186776788217321,68
71,BTCUSDT,49,2020-02-14 17:45:00 to 2020-02-16 17:45:00,-1.1480889968457086,70
74,BCHUSDT,17,2020-02-20 08:45:00 to 2020-02-22 08:45:00,-0.3832652708715068,73
75,LTCUSDT,11,2020-02-23 08:00:00 to 2020-02-25 08:00:00,0.3551549755301675,74
76,XMRUSDT,3,2020-02-24 08:00:00 to 2020-02-26 08:00:00,-2.8387524090777516,75
77,BTCUSDT,53,2020-02-26 17:45:00 to 2020-02-28 17:45:00,-1.4853694390369856,76
79,ATOMUSDT,4,2020-03-02 12:00:00 to 2020-03-04 12:00:00,0.8567156885843724,78
81,ONTUSDT,4,2020-03-06 08:00:00 to 2020-03-08 08:00:00,-2.256015479559628,80
83,BTCUSDT,57,2020-03-09 17:45:00 to 2020-03-11 17:45:00,0.0287994945399987,82
85,BNBUSDT,7,2020-03-14 08:00:00 to 2020-03-16 08:00:00,0.0,84
87,BCHUSDT,26,2020-03-18 08:45:00 to 2020-03-20 08:45:00,0.0,86
88,ETCUSDT,17,2020-03-19 08:00:00 to 2020-03-21 08:00:00,1.672407423392342,87
89,XMRUSDT,12,2020-03-22 08:00:00 to 2020-03-24 08:00:00,0.0,88
90,XLMUSDT,17,2020-03-23 08:00:00 to 2020-03-25 08:00:00,0.0,89
91,ATOMUSDT,12,2020-03-26 12:00:00 to 2020-03-28 12:00:00,-1.01955386949925,90
92,BCHUSDT,29,2020-03-27 08:45:00 to 2020-03-29 08:45:00,-0.3828589987849955,91
93,ONTUSDT,12,2020-03-30 08:00:00 to 2020-04-01 08:00:00,0.0,92
94,ADAUSDT,16,2020-03-31 08:00:00 to 2020-04-02 08:00:00,0.0,93
