Portfolio,Number of Months,Number of Outliers,Outlier Percentage,Original CAGR (%),Adjusted CAGR (%),CAGR Difference (%)
top4,62,1,1.6129032258064515,167.57526328644295,154.7806166859937,12.794646600449255
