Portfolio,Number of Months,Number of Outliers,Outlier Percentage,Original CAGR (%),Adjusted CAGR (%),CAGR Difference (%)
top9,62,1,1.6129032258064515,119.62028634007052,108.13075743580187,11.489528904268653
