Portfolio,Year,Month,Month Name,Year-Month,Start Date,End Date,Start Equity,End Equity,Monthly Return (%),Max Drawdown (%),Volatility (%),Number of Trades,Win Rate (%),Cumulative Return,Original Return (%),Is Outlier,Z-Score
top5,2020,2,February,2020-02,2020-02-03 08:00:00,2020-02-27 04:45:00,10000.0,10360.38084488272,3.603808448827195,-2.568199265007254,19.443945208630044,2,100.0,10360.38084488272,,,
top5,2020,3,March,2020-03,2020-03-01 08:00:00,2020-03-30 05:15:00,10360.38084488272,10743.653209155837,3.6994042015590978,-2.0119817920781213,13.062142135059082,3,33.33333333333333,10743.653209155835,,,
top5,2020,4,April,2020-04,2020-04-02 08:00:00,2020-04-30 08:00:00,10743.653209155837,11702.000358552561,8.920123637088473,-1.932874856892619,17.031742133090855,4,75.0,11702.000358552557,,,
top5,2020,5,May,2020-05,2020-05-01 05:00:00,2020-05-31 17:45:00,11702.000358552561,11801.897494680163,0.8536757226689895,0.0,4.285418116678398,2,0.0,11801.897494680157,,,
top5,2020,6,June,2020-06,2020-06-03 02:15:00,2020-06-29 08:00:00,11801.897494680163,12313.40481033752,4.334110814705228,0.0,10.05074062233849,3,0.0,12313.404810337515,,,
top5,2020,7,July,2020-07,2020-07-03 08:00:00,2020-07-31 08:00:00,12313.40481033752,12910.171267700149,4.846478017693556,-0.4783970258305681,12.275544189097683,2,0.0,12910.171267700145,,,
top5,2020,8,August,2020-08,2020-08-03 00:45:00,2020-08-31 22:30:00,12910.171267700149,15556.487998055192,20.497921177667422,-1.9601094068416258,25.416102066141715,5,40.0,15556.487998055189,,,
top5,2020,9,September,2020-09,2020-09-01 02:00:00,2020-09-30 08:00:00,15556.487998055192,16578.568867384238,6.570126042952773,-1.1102230246251565e-14,13.904099226692464,4,25.0,16578.568867384234,,,
top5,2020,10,October,2020-10,2020-10-01 19:15:00,2020-10-31 07:00:00,16578.568867384238,16016.9783875936,-3.387448484141964,-9.586923606810661,56.78031714137188,7,28.57142857142857,16016.978387593597,,,
top5,2020,11,November,2020-11,2020-11-04 07:00:00,2020-11-30 20:45:00,16016.9783875936,18389.859069458187,14.814783565560475,-11.89978768057135,42.63142319737847,9,77.77777777777779,18389.859069458187,,,
top5,2020,12,December,2020-12,2020-12-01 13:45:00,2020-12-30 07:00:00,18389.859069458187,17622.067487312685,-4.175081381785284,-7.00134355376365,27.00591250485966,5,40.0,17622.067487312685,,,
top5,2021,1,January,2021-01,2021-01-02 01:45:00,2021-01-31 09:00:00,17622.067487312685,22598.96644582514,28.242423666210904,-5.259844505417122,38.879785079604986,9,55.55555555555556,22598.96644582514,,,
top5,2021,2,February,2021-02,2021-02-01 09:00:00,2021-02-28 08:00:00,22598.96644582514,24272.30611861892,7.4044964702485565,-14.388313980288403,69.65702724960144,11,81.81818181818183,34989.28064055753,54.826906462447276,True,4.131228164346045
top5,2021,3,March,2021-03,2021-03-01 08:00:00,2021-03-31 13:00:00,24272.30611861892,24683.827338472067,1.6954351920334343,-8.086119493487065,33.60834817889969,9,55.55555555555556,35582.50121797689,,,
top5,2021,4,April,2021-04,2021-04-01 07:00:00,2021-04-30 07:00:00,24683.827338472067,28174.025038966254,14.13961316709742,-6.387475776037411,31.81539783076208,7,71.42857142857143,40613.72924537655,,,
top5,2021,5,May,2021-05,2021-05-02 10:30:00,2021-05-31 07:00:00,28174.025038966254,37235.538662971965,32.162651986974275,-2.7554820288370863,40.584049539624566,5,60.0,53676.181641499,,,
top5,2021,6,June,2021-06,2021-06-04 09:00:00,2021-06-30 18:45:00,37235.538662971965,36969.26301445773,-0.7151115790867579,-7.768473587458158,31.27440817659274,5,60.0,53292.337051369,,,
top5,2021,7,July,2021-07,2021-07-01 06:00:00,2021-07-31 08:15:00,36969.26301445773,42277.91649104682,14.359641074026852,-11.5575136623698,48.34596963576822,7,57.14285714285714,60944.92537190622,,,
top5,2021,8,August,2021-08,2021-08-01 18:30:00,2021-08-31 07:00:00,42277.91649104682,49619.731296947844,17.36560222274861,-5.4037791421669645,31.69186928194174,4,75.0,71528.37868694245,,,
top5,2021,9,September,2021-09,2021-09-01 02:30:00,2021-09-30 00:00:00,49619.731296947844,65931.43006817537,32.873412138430645,-3.5430969586821237,32.688362043079685,8,62.5,95042.19740863843,,,
top5,2021,10,October,2021-10,2021-10-02 03:30:00,2021-10-30 07:00:00,65931.43006817537,65162.900292128375,-1.1656500932139768,-5.208678948091771,22.551231897275358,5,20.0,93934.33794595202,,,
top5,2021,11,November,2021-11,2021-11-03 07:00:00,2021-11-28 23:30:00,65162.900292128375,64489.85298275552,-1.0328688661117802,-9.169525130970236,43.42969341930959,4,50.0,92964.11941472006,,,
top5,2021,12,December,2021-12,2021-12-01 08:00:00,2021-12-31 23:15:00,64489.85298275552,52489.3467499969,-18.608363452103905,-20.354198229321817,90.70031436114819,2,0.0,75665.01819398106,,,
top5,2022,1,January,2022-01,2022-01-02 03:30:00,2022-01-31 03:30:00,52489.3467499969,52966.87830870621,0.9097685307149384,-3.648220934046098,20.81542929669186,5,40.0,76353.39471826963,,,
top5,2022,2,February,2022-02,2022-02-02 15:00:00,2022-02-28 15:00:00,52966.87830870621,59394.1022893599,12.134420954910684,-2.851423555664667,23.54325920471783,2,0.0,85618.437046749,,,
top5,2022,3,March,2022-03,2022-03-03 03:30:00,2022-03-31 07:00:00,59394.1022893599,61069.13276632887,2.8201966397411793,-0.8635665026008099,9.413893528817265,3,66.66666666666666,88033.04533134031,,,
top5,2022,4,April,2022-04,2022-04-01 14:30:00,2022-04-30 20:00:00,61069.13276632887,65802.84343572488,7.7513965811644825,0.0,23.442268695207748,3,0.0,94856.83579744882,,,
top5,2022,5,May,2022-05,2022-05-01 03:30:00,2022-05-30 03:30:00,65802.84343572488,64777.32644690754,-1.558469110562144,-11.350250103445358,43.185760739802646,8,62.5,93378.52131228893,,,
top5,2022,6,June,2022-06,2022-06-03 04:00:00,2022-06-29 00:30:00,64777.32644690754,72623.84568568306,12.113064353167836,-7.017958929520452,41.22218699540265,7,71.42857142857143,104689.52169088302,,,
top5,2022,7,July,2022-07,2022-07-01 07:00:00,2022-07-29 08:00:00,72623.84568568306,78936.14500763586,8.691772326781644,-2.965303949094833,19.960973008453326,6,50.0,113788.89656625126,,,
top5,2022,8,August,2022-08,2022-08-02 03:30:00,2022-08-30 07:00:00,78936.14500763586,78268.20426906616,-0.8461785643384068,-5.304673387523861,26.98617867091796,4,25.0,112826.03931491045,,,
top5,2022,9,September,2022-09,2022-09-02 03:45:00,2022-09-28 13:30:00,78268.20426906616,82351.0590468765,5.216492208987611,-1.3240241154283128,15.739312658598617,2,50.0,118711.60086548205,,,
top5,2022,10,October,2022-10,2022-10-01 08:00:00,2022-10-29 07:45:00,82351.0590468765,84913.1922776384,3.1112328856675253,0.0,10.67112312231666,3,33.33333333333333,122404.9952307113,,,
top5,2022,11,November,2022-11,2022-11-01 03:00:00,2022-11-30 07:00:00,84913.1922776384,89873.52911105496,5.841656284924346,-1.0078015392418704,12.15381488540355,4,25.0,129555.47432766749,,,
top5,2022,12,December,2022-12,2022-12-04 07:00:00,2022-12-31 06:15:00,89873.52911105496,94867.77229093775,5.556967918452949,-1.1607878584487197,15.491711203714056,4,50.0,136754.8304726555,,,
top5,2023,1,January,2023-01,2023-01-01 08:00:00,2023-01-31 23:45:00,94867.77229093775,104568.14294065487,10.225148557265907,-3.912261309938392,20.49415107749072,4,75.0,150738.21504772166,,,
top5,2023,2,February,2023-02,2023-02-02 07:00:00,2023-02-27 03:00:00,104568.14294065487,109012.75015887989,4.250440997835692,0.0,10.46718857098252,3,33.33333333333333,157145.25393951577,,,
top5,2023,3,March,2023-03,2023-03-01 22:15:00,2023-03-31 14:15:00,109012.75015887989,115308.74310134101,5.775464735349822,-0.5773578413966418,13.136336948702215,4,25.0,166221.12266406845,,,
top5,2023,4,April,2023-04,2023-04-01 22:45:00,2023-04-27 03:30:00,115308.74310134101,122070.98105786985,5.864462463688236,-1.490615497287262,14.861806713461934,4,50.0,175969.0980094239,,,
top5,2023,5,May,2023-05,2023-05-01 14:45:00,2023-05-29 07:00:00,122070.98105786985,125615.39670893845,2.903569399010819,-0.058094857392143595,6.119251567183858,4,50.0,181078.4828909409,,,
top5,2023,6,June,2023-06,2023-06-02 03:30:00,2023-06-30 03:30:00,125615.39670893845,124537.45504464225,-0.8581286152316903,-1.8274889573841713,10.349553837657357,3,0.0,179524.5966132263,,,
top5,2023,7,July,2023-07,2023-07-04 07:00:00,2023-07-29 02:30:00,124537.45504464225,131521.3354977868,5.60785544448541,-4.32078975473742,35.42179403233899,4,25.0,189592.0764785916,,,
top5,2023,8,August,2023-08,2023-08-01 03:30:00,2023-08-29 12:00:00,131521.3354977868,134577.44279672208,2.323658961771047,0.0,6.582648004147017,4,25.0,193997.5497544942,,,
top5,2023,9,September,2023-09,2023-09-02 08:00:00,2023-09-30 12:00:00,134577.44279672208,130041.91135026679,-3.370201834869291,-4.696656765489193,34.16347543789527,3,0.0,187459.44077306674,,,
top5,2023,10,October,2023-10,2023-10-04 03:00:00,2023-10-31 16:45:00,130041.91135026679,135599.2864853425,4.27352618657455,0.0,7.599369229748593,4,25.0,195470.56906370996,,,
top5,2023,11,November,2023-11,2023-11-01 07:15:00,2023-11-30 03:30:00,135599.2864853425,156790.88079149567,15.628101633443215,-1.0156112857631627,26.162030336458546,5,20.0,226018.90826045637,,,
top5,2023,12,December,2023-12,2023-12-03 08:00:00,2023-12-31 07:00:00,156790.88079149567,153529.78816245965,-2.0798994256386094,-9.599332717307352,36.83804080816889,3,66.66666666666666,221317.9422857125,,,
top5,2024,1,January,2024-01,2024-01-01 13:00:00,2024-01-28 03:30:00,153529.78816245965,168000.38506065935,9.425269891525833,-2.5522519086833895,20.104942363920053,5,60.0,242177.75566451228,,,
top5,2024,2,February,2024-02,2024-02-01 08:15:00,2024-02-29 14:00:00,168000.38506065935,163538.39211150198,-2.655942096529307,-5.402933797581699,20.868418694989455,4,25.0,235745.6547033886,,,
top5,2024,3,March,2024-03,2024-03-01 10:00:00,2024-03-29 14:30:00,163538.39211150198,192268.60785158077,17.56787220978073,-2.9740791982211356,34.01440021233421,5,40.0,277161.1500617909,,,
top5,2024,4,April,2024-04,2024-04-01 03:00:00,2024-04-30 17:00:00,192268.60785158077,194611.87756447415,1.2187479480281205,-2.498075461309923,12.935845864815049,5,40.0,280539.0458909001,,,
top5,2024,5,May,2024-05,2024-05-02 03:45:00,2024-05-31 08:00:00,194611.87756447415,210394.5139311446,8.109801192088973,-0.9086648699898392,12.01167829545308,8,50.0,303290.20477883535,,,
top5,2024,6,June,2024-06,2024-06-04 03:30:00,2024-06-28 04:45:00,210394.5139311446,236874.35546778791,12.585804183710469,-2.147419458496469,24.029837440648883,4,75.0,341461.71606067405,,,
top5,2024,7,July,2024-07,2024-07-02 03:30:00,2024-07-30 08:30:00,236874.35546778791,239990.88961140433,1.3156908173794335,0.0,5.320671357528668,2,50.0,345954.2965037506,,,
top5,2024,8,August,2024-08,2024-08-01 11:00:00,2024-08-31 02:30:00,239990.88961140433,267962.1620659574,11.655139284597183,-0.11883796253701062,21.912160953284353,4,50.0,386275.751622311,,,
