Year-Month,Original Return (%),Z-Score,Adjusted Return (%),Adjustment
2021-02,46.64022699085331,3.8367441172276786,7.4911807184903925,39.14904627236292
2021-05,39.558841298164225,3.123072955033695,7.4911807184903925,32.067660579673834
