Portfolio,Year,Month,Month Name,Year-Month,Start Date,End Date,Start Equity,End Equity,Monthly Return (%),Max Drawdown (%),Volatility (%),Number of Trades,Win Rate (%),Cumulative Return,Original Return (%),Is Outlier,Z-Score
top1,2019,10,October,2019-10,2019-10-01 17:45:00,2019-10-28 17:45:00,10000.0,10027.158360045849,0.2715836004584915,0.0,1.760062892511486,2,0.0,10027.158360045849,,,
top1,2019,11,November,2019-11,2019-11-06 17:45:00,2019-11-30 17:45:00,10027.158360045849,10232.6961310227,2.0498107599041804,0.0,14.55221279501902,1,0.0,10232.6961310227,,,
top1,2019,12,December,2019-12,2019-12-03 17:45:00,2019-12-29 07:45:00,10232.6961310227,10230.150013103002,-0.024882180483964955,-0.024882180483964955,0.1612549597275615,2,0.0,10230.150013103002,,,
top1,2020,1,January,2020-01,2020-01-01 07:45:00,2020-01-31 14:15:00,10230.150013103002,12392.307060424242,21.13514508146901,-0.5991456498007586,17.84591358258308,6,83.33333333333334,12392.307060424244,,,
top1,2020,2,February,2020-02,2020-02-01 17:45:00,2020-02-28 21:15:00,12392.307060424242,13181.585875413119,6.369103114863073,-8.142350356837003,42.57563821920507,6,66.66666666666666,13181.58587541312,,,
top1,2020,3,March,2020-03,2020-03-01 02:00:00,2020-03-29 08:00:00,13181.585875413119,13105.413336011376,-0.5778708276962585,-21.56466709328676,79.38906917268625,6,33.33333333333333,13105.413336011377,,,
top1,2020,4,April,2020-04,2020-04-02 08:00:00,2020-04-30 07:45:00,13105.413336011376,14123.522542599561,7.768615765750786,0.0,22.398400137844646,2,0.0,14123.522542599565,,,
top1,2020,5,May,2020-05,2020-05-04 08:00:00,2020-05-28 08:00:00,14123.522542599561,14706.64383752056,4.128724212831325,-1.0142868649522851,11.185973420170141,3,33.33333333333333,14706.643837520563,,,
top1,2020,6,June,2020-06,2020-06-01 08:00:00,2020-06-30 08:00:00,14706.64383752056,15299.057637701808,4.0282052569318605,-0.8820292301445987,9.385790825339694,3,66.66666666666666,15299.057637701811,,,
top1,2020,7,July,2020-07,2020-07-03 08:00:00,2020-07-31 08:00:00,15299.057637701808,16074.80123693315,5.070531908577558,-2.8537465403141504,19.772926338549563,6,50.0,16074.801236933154,,,
top1,2020,8,August,2020-08,2020-08-01 02:15:00,2020-08-31 12:00:00,16074.80123693315,18360.517532431826,14.219250750342471,-4.135719377699676,17.95437072295374,7,71.42857142857143,18360.517532431833,,,
top1,2020,9,September,2020-09,2020-09-01 07:00:00,2020-09-29 07:00:00,18360.517532431826,18989.58505111408,3.4261970969558853,-6.732564795654438,24.21112961696061,8,50.0,18989.58505111409,,,
top1,2020,10,October,2020-10,2020-10-03 09:00:00,2020-10-31 08:00:00,18989.58505111408,21359.666098418264,12.480952274231672,-6.178084209087342,31.463992901308146,5,60.0,21359.66609841827,,,
top1,2020,11,November,2020-11,2020-11-01 07:00:00,2020-11-30 11:45:00,21359.666098418264,20284.839789353286,-5.032037037061043,-15.058169818092793,52.053512245766534,7,42.857142857142854,20284.839789353293,,,
top1,2020,12,December,2020-12,2020-12-01 14:45:00,2020-12-30 08:00:00,20284.839789353286,20462.489164264476,0.8757741089206572,-6.873204177268011,20.01362141736104,6,66.66666666666666,20462.489164264483,,,
top1,2021,1,January,2021-01,2021-01-03 08:00:00,2021-01-31 07:00:00,20462.489164264476,23824.299717916885,16.429137856421928,-1.778621790154311,21.142926292156183,4,100.0,23824.299717916896,,,
top1,2021,2,February,2021-02,2021-02-01 01:15:00,2021-02-28 08:00:00,23824.299717916885,25755.731302954573,8.106981560449277,-8.14052205806124,63.90694732713518,7,71.42857142857143,34493.992096835645,44.78491500379624,True,3.550843979659039
top1,2021,3,March,2021-03,2021-03-01 08:00:00,2021-03-30 18:00:00,25755.731302954573,28165.76859070406,9.357285411162142,-3.5567231231559138,28.427032630804977,4,75.0,37721.69338704027,,,
top1,2021,4,April,2021-04,2021-04-01 00:15:00,2021-04-29 07:00:00,28165.76859070406,33639.35537391509,19.43347210847124,-6.231552311503686,36.36761937568711,9,55.55555555555556,45052.32815025378,,,
top1,2021,5,May,2021-05,2021-05-03 08:00:00,2021-05-31 07:00:00,33639.35537391509,44119.10312154637,31.15323593792043,-4.792629607252841,42.08600831480631,5,80.0,59087.58623442849,,,
top1,2021,6,June,2021-06,2021-06-04 03:00:00,2021-06-30 06:15:00,44119.10312154637,38003.7730127777,-13.860957444944377,-21.709237208499577,53.449708997310296,6,50.0,50897.48105122955,,,
top1,2021,7,July,2021-07,2021-07-01 05:00:00,2021-07-30 04:00:00,38003.7730127777,39035.84789920392,2.7157169002120174,-8.523523246267029,25.33989527690419,7,57.14285714285714,52279.71254592,,,
top1,2021,8,August,2021-08,2021-08-03 07:00:00,2021-08-31 08:00:00,39035.84789920392,43144.38402149878,10.525033638064363,-5.663788389462043,27.681122763063655,9,66.66666666666666,57782.16987726144,,,
top1,2021,9,September,2021-09,2021-09-01 07:00:00,2021-09-30 15:15:00,43144.38402149878,57110.690675246675,32.37108831311279,-9.582887083666558,58.1392402014482,6,66.66666666666666,76486.8871174626,,,
top1,2021,10,October,2021-10,2021-10-02 07:00:00,2021-10-29 17:45:00,57110.690675246675,61227.34886991084,7.208209436781399,-0.754022920977615,12.432579948551084,6,50.0,82000.22213256387,,,
top1,2021,11,November,2021-11,2021-11-03 07:00:00,2021-11-30 20:45:00,61227.34886991084,71816.56712874403,17.294915514522778,-3.164773632043716,21.724537157115257,7,42.857142857142854,96182.09127211181,,,
