Portfolio,Number of Months,Number of Outliers,Outlier Percentage,Original CAGR (%),Adjusted CAGR (%),CAGR Difference (%)
top10,61,1,1.639344262295082,118.05457768533789,94.70029428668632,23.354283398651575
