normalized_period,symbol,original_period,out_sample_range,metric_value,selected_based_on_period
502,PEOPLEUSDT,57,2022-06-25 04:00:00 to 2022-06-27 04:00:00,-1.704384031393456,501
503,IOTAUSDT,285,2022-06-28 08:00:00 to 2022-06-30 08:00:00,-6.12601585644994,502
504,SXPUSDT,232,2022-06-29 09:00:00 to 2022-07-01 09:00:00,0.1124471871353125,503
505,CTSIUSDT,79,2022-07-02 03:30:00 to 2022-07-04 03:30:00,0.7705489655172459,504
507,BCHUSDT,306,2022-07-06 08:45:00 to 2022-07-08 08:45:00,0.0,506
509,IOTAUSDT,289,2022-07-10 08:00:00 to 2022-07-12 08:00:00,-7.287722228846361,508
510,BALUSDT,222,2022-07-11 07:00:00 to 2022-07-13 07:00:00,0.284201607347859,509
511,CRVUSDT,223,2022-07-14 07:00:00 to 2022-07-16 07:00:00,1.2098292357462923,510
513,ATAUSDT,103,2022-07-18 03:30:00 to 2022-07-20 03:30:00,1.255864445720854,512
515,PEOPLEUSDT,66,2022-07-22 04:00:00 to 2022-07-24 04:00:00,2.6434176503064006,514
517,ZRXUSDT,250,2022-07-26 09:00:00 to 2022-07-28 09:00:00,0.8953000733279987,516
519,ZECUSDT,298,2022-07-30 08:00:00 to 2022-08-01 08:00:00,0.5081388842739943,518
521,NEARUSDT,215,2022-08-03 08:00:00 to 2022-08-05 08:00:00,1.2243552416089734,520
523,ANKRUSDT,182,2022-08-07 07:00:00 to 2022-08-09 07:00:00,1.4768585369166796,522
525,VETUSDT,299,2022-08-11 08:00:00 to 2022-08-13 08:00:00,0.0,524
526,CELRUSDT,163,2022-08-12 07:00:00 to 2022-08-14 07:00:00,1.443453406421304,525
527,YFIUSDT,234,2022-08-15 07:00:00 to 2022-08-17 07:00:00,1.196270393397335,526
529,ETHUSDT,328,2022-08-19 07:45:00 to 2022-08-21 07:45:00,-10.553259046195617,528
531,GRTUSDT,200,2022-08-23 07:00:00 to 2022-08-25 07:00:00,0.0,530
533,GMTUSDT,51,2022-08-27 04:00:00 to 2022-08-29 04:00:00,0.0,532
535,HOTUSDT,169,2022-08-31 07:00:00 to 2022-09-02 07:00:00,0.0,534
537,ALGOUSDT,266,2022-09-04 09:00:00 to 2022-09-06 09:00:00,0.6180674157303474,536
538,SKLUSDT,208,2022-09-05 07:30:00 to 2022-09-07 07:30:00,-4.9613923406910185,537
539,PEOPLEUSDT,82,2022-09-08 04:00:00 to 2022-09-10 04:00:00,0.0,538
540,CRVUSDT,242,2022-09-09 07:00:00 to 2022-09-11 07:00:00,0.0,539
541,STORJUSDT,238,2022-09-12 07:00:00 to 2022-09-14 07:00:00,-0.250870193359442,540
543,LTCUSDT,323,2022-09-16 08:00:00 to 2022-09-18 08:00:00,1.2787210711389525,542
544,OPUSDT,32,2022-09-17 14:00:00 to 2022-09-19 14:00:00,-4.492333259074403,543
