Period number,In-sample date range,Out-of-sample date range,MA1 length,Afastamento,Out-of-sample trades,Out-of-sample net profit (%),Out-of-sample max drawdown (%),Out-of-sample win rate (%),Processing time (seconds),normalized_period
1,2023-09-28 12:30:00 to 2023-10-12 12:30:00,2023-10-13 12:30:00 to 2023-10-15 12:30:00,55,0.02,0,0.0,0.0,0.0,210.7715530395508,739
2,2023-10-01 12:30:00 to 2023-10-15 12:30:00,2023-10-16 12:30:00 to 2023-10-18 12:30:00,55,0.02,2,1.2435986013985894,0.5051040397196227,100.0,205.7579391002655,741
3,2023-10-04 12:30:00 to 2023-10-18 12:30:00,2023-10-19 12:30:00 to 2023-10-21 12:30:00,55,0.02,1,0.3646313706086039,0.4447110031216658,100.0,203.8859930038452,743
4,2023-10-07 12:30:00 to 2023-10-21 12:30:00,2023-10-22 12:30:00 to 2023-10-24 12:30:00,300,0.026,0,0.0,0.0,0.0,200.168838262558,744
5,2023-10-10 12:30:00 to 2023-10-24 12:30:00,2023-10-25 12:30:00 to 2023-10-27 12:30:00,55,0.02,3,5.766490838305471,0.9093018672197876,100.0,200.50152206420896,745
6,2023-10-13 12:30:00 to 2023-10-27 12:30:00,2023-10-28 12:30:00 to 2023-10-30 12:30:00,55,0.02,0,0.0,0.0,0.0,199.6731321811676,747
7,2023-10-16 12:30:00 to 2023-10-30 12:30:00,2023-10-31 12:30:00 to 2023-11-02 12:30:00,55,0.02,1,-1.1328463751412343,3.641847957837273,0.0,198.3964660167694,749
8,2023-10-19 12:30:00 to 2023-11-02 12:30:00,2023-11-03 12:30:00 to 2023-11-05 12:30:00,175,0.024,1,2.696022052395002,1.9778151279947735,100.0,200.51012921333313,750
9,2023-10-22 12:30:00 to 2023-11-05 12:30:00,2023-11-06 12:30:00 to 2023-11-08 12:30:00,190,0.024,1,1.6810142617449677,0.912506599429824,100.0,203.4858250617981,751
10,2023-10-25 12:30:00 to 2023-11-08 12:30:00,2023-11-09 12:30:00 to 2023-11-11 12:30:00,205,0.026,1,2.446890410958913,1.7654728857366355,100.0,199.81778812408447,753
11,2023-10-28 12:30:00 to 2023-11-11 12:30:00,2023-11-12 12:30:00 to 2023-11-14 12:30:00,190,0.024,3,0.1887188273897664,4.087221194376704,66.66666666666666,202.9176788330078,755
12,2023-10-31 12:30:00 to 2023-11-14 12:30:00,2023-11-15 12:30:00 to 2023-11-17 12:30:00,105,0.02,3,-1.5380364667764117,6.4343519416501955,33.33333333333333,205.47612118721008,756
13,2023-11-03 12:30:00 to 2023-11-17 12:30:00,2023-11-18 12:30:00 to 2023-11-20 12:30:00,100,0.03,1,0.4734224235560395,1.4679562694365,100.0,208.57198691368103,757
14,2023-11-06 12:30:00 to 2023-11-20 12:30:00,2023-11-21 12:30:00 to 2023-11-23 12:30:00,100,0.03,1,-0.6647108415014009,6.557737813154784,0.0,211.79117369651792,759
15,2023-11-09 12:30:00 to 2023-11-23 12:30:00,2023-11-24 12:30:00 to 2023-11-26 12:30:00,220,0.052,0,0.0,0.0,0.0,212.2171049118042,761
16,2023-11-12 12:30:00 to 2023-11-26 12:30:00,2023-11-27 12:30:00 to 2023-11-29 12:30:00,185,0.052,0,0.0,0.0,0.0,210.20427012443545,762
17,2023-11-15 12:30:00 to 2023-11-29 12:30:00,2023-11-30 12:30:00 to 2023-12-02 12:30:00,205,0.036,0,0.0,0.0,0.0,211.94145369529724,763
18,2023-11-18 12:30:00 to 2023-12-02 12:30:00,2023-12-03 12:30:00 to 2023-12-05 12:30:00,290,0.034,0,0.0,0.0,0.0,199.02338695526123,765
19,2023-11-21 12:30:00 to 2023-12-05 12:30:00,2023-12-06 12:30:00 to 2023-12-08 12:30:00,45,0.02,1,1.1154398920285349,1.673011567861178,100.0,201.92603993415833,767
20,2023-11-24 12:30:00 to 2023-12-08 12:30:00,2023-12-09 12:30:00 to 2023-12-11 12:30:00,120,0.022,2,5.9471915671970415,2.7422794509330437,100.0,201.69378423690796,768
21,2023-11-27 12:30:00 to 2023-12-11 12:30:00,2023-12-12 12:30:00 to 2023-12-14 12:30:00,170,0.02,3,3.883593142982136,0.935540081960092,100.0,202.91892004013064,769
22,2023-11-30 12:30:00 to 2023-12-14 12:30:00,2023-12-15 12:30:00 to 2023-12-17 12:30:00,130,0.022,2,1.1862177089506984,0.7379495154802389,50.0,201.30100178718567,771
23,2023-12-03 12:30:00 to 2023-12-17 12:30:00,2023-12-18 12:30:00 to 2023-12-20 12:30:00,170,0.022,3,5.735710279184295,2.3123906781524104,100.0,205.92418503761292,773
24,2023-12-06 12:30:00 to 2023-12-20 12:30:00,2023-12-21 12:30:00 to 2023-12-23 12:30:00,180,0.022,0,0.0,0.0,0.0,206.8131582736969,774
25,2023-12-09 12:30:00 to 2023-12-23 12:30:00,2023-12-24 12:30:00 to 2023-12-26 12:30:00,115,0.02,1,-1.0314372131821077,4.055710717710576,0.0,206.19762706756592,775
26,2023-12-12 12:30:00 to 2023-12-26 12:30:00,2023-12-27 12:30:00 to 2023-12-29 12:30:00,70,0.02,3,1.211283515030118,3.9276956348451217,66.66666666666666,204.75229215621948,777
27,2023-12-15 12:30:00 to 2023-12-29 12:30:00,2023-12-30 12:30:00 to 2024-01-01 12:30:00,70,0.02,3,1.9075179709289296,0.7996596813221394,66.66666666666666,204.1641690731049,779
