Period number,In-sample date range,Out-of-sample date range,MA1 length,Afastamento,Out-of-sample trades,Out-of-sample net profit (%),Out-of-sample max drawdown (%),Out-of-sample win rate (%),Processing time (seconds),normalized_period
1,2025-01-08 07:00:00 to 2025-01-22 07:00:00,2025-01-23 07:00:00 to 2025-01-25 07:00:00,160,0.026,2,3.0654912772270837,6.192602946802014,50.0,215.9214882850647,973
2,2025-01-11 07:00:00 to 2025-01-25 07:00:00,2025-01-26 07:00:00 to 2025-01-28 07:00:00,210,0.026,1,-8.085638140165537,11.946276870620611,0.0,210.39453887939453,975
3,2025-01-14 07:00:00 to 2025-01-28 07:00:00,2025-01-29 07:00:00 to 2025-01-31 07:00:00,50,0.062,0,0.0,0.0,0.0,209.8984098434448,977
4,2025-01-17 07:00:00 to 2025-01-31 07:00:00,2025-02-01 07:00:00 to 2025-02-03 07:00:00,60,0.06,1,-21.51474811389633,27.61636334752417,0.0,215.50795483589172,978
5,2025-01-20 07:00:00 to 2025-02-03 07:00:00,2025-02-04 07:00:00 to 2025-02-06 07:00:00,45,0.078,1,1.7294663588390724,1.1152582121793893,100.0,215.73374891281128,979
6,2025-01-23 07:00:00 to 2025-02-06 07:00:00,2025-02-07 07:00:00 to 2025-02-09 07:00:00,45,0.078,0,0.0,0.0,0.0,212.00862002372745,981
7,2025-01-26 07:00:00 to 2025-02-09 07:00:00,2025-02-10 07:00:00 to 2025-02-12 07:00:00,45,0.078,0,0.0,0.0,0.0,215.50364708900452,983
8,2025-01-29 07:00:00 to 2025-02-12 07:00:00,2025-02-13 07:00:00 to 2025-02-15 07:00:00,45,0.078,0,0.0,0.0,0.0,209.8078451156616,984
9,2025-02-01 07:00:00 to 2025-02-15 07:00:00,2025-02-16 07:00:00 to 2025-02-18 07:00:00,175,0.026,2,-1.4635333485322553,5.45690909702086,50.0,214.56278586387631,985
10,2025-02-04 07:00:00 to 2025-02-18 07:00:00,2025-02-19 07:00:00 to 2025-02-21 07:00:00,255,0.022,1,3.3866258125805326,2.6110477868980095,100.0,210.19972109794617,987
11,2025-02-07 07:00:00 to 2025-02-21 07:00:00,2025-02-22 07:00:00 to 2025-02-24 07:00:00,160,0.022,2,3.164527954541099,5.433510073286556,50.0,201.51961278915405,989
12,2025-02-10 07:00:00 to 2025-02-24 07:00:00,2025-02-25 07:00:00 to 2025-02-27 07:00:00,25,0.036,2,2.5893260376201215,1.100419631647828,100.0,204.17965412139893,990
13,2025-02-13 07:00:00 to 2025-02-27 07:00:00,2025-02-28 07:00:00 to 2025-03-02 07:00:00,290,0.052,1,2.640117774126975,5.226629023819338,0.0,204.9061996936798,991
14,2025-02-16 07:00:00 to 2025-03-02 07:00:00,2025-03-03 07:00:00 to 2025-03-05 07:00:00,300,0.056,1,-6.27645858899652,10.517448027528356,0.0,208.4511480331421,993
15,2025-02-19 07:00:00 to 2025-03-05 07:00:00,2025-03-06 07:00:00 to 2025-03-08 07:00:00,300,0.08,0,0.0,0.0,0.0,204.26748895645144,995
