Period number,In-sample date range,Out-of-sample date range,MA1 length,Afastamento,Out-of-sample trades,Out-of-sample net profit (%),Out-of-sample max drawdown (%),Out-of-sample win rate (%),Processing time (seconds),normalized_period
1,2021-04-01 07:00:00 to 2021-04-15 07:00:00,2021-04-16 07:00:00 to 2021-04-18 07:00:00,280,0.08,2,38.726816044311946,12.868689251418482,50.0,216.64635109901428,285
2,2021-04-04 07:00:00 to 2021-04-18 07:00:00,2021-04-19 07:00:00 to 2021-04-21 07:00:00,180,0.058,1,3.595952091003146,13.875038486403296,100.0,221.17963695526123,286
3,2021-04-07 07:00:00 to 2021-04-21 07:00:00,2021-04-22 07:00:00 to 2021-04-24 07:00:00,160,0.08,1,-3.769103050775557,16.143150178874304,0.0,219.9511969089508,287
4,2021-04-10 07:00:00 to 2021-04-24 07:00:00,2021-04-25 07:00:00 to 2021-04-27 07:00:00,165,0.078,0,0.0,0.0,0.0,222.33913803100583,289
5,2021-04-13 07:00:00 to 2021-04-27 07:00:00,2021-04-28 07:00:00 to 2021-04-30 07:00:00,160,0.074,0,0.0,0.0,0.0,216.60417795181272,291
6,2021-04-16 07:00:00 to 2021-04-30 07:00:00,2021-05-01 07:00:00 to 2021-05-03 07:00:00,155,0.048,1,1.733602838489933,1.2759166577729704,100.0,215.68687915802,292
7,2021-04-19 07:00:00 to 2021-05-03 07:00:00,2021-05-04 07:00:00 to 2021-05-06 07:00:00,85,0.02,3,-6.56866188388929,11.895653078455217,33.33333333333333,216.1404688358307,293
8,2021-04-22 07:00:00 to 2021-05-06 07:00:00,2021-05-07 07:00:00 to 2021-05-09 07:00:00,140,0.02,4,3.9358886081622946,5.813110984689414,75.0,217.8858199119568,295
9,2021-04-25 07:00:00 to 2021-05-09 07:00:00,2021-05-10 07:00:00 to 2021-05-12 07:00:00,50,0.032,1,-7.9613507871366895,13.288980037263844,0.0,212.97219610214233,297
10,2021-04-28 07:00:00 to 2021-05-12 07:00:00,2021-05-13 07:00:00 to 2021-05-15 07:00:00,275,0.056,1,12.06994096796523,11.262776889629748,100.0,212.60894799232483,298
11,2021-05-01 07:00:00 to 2021-05-15 07:00:00,2021-05-16 07:00:00 to 2021-05-18 07:00:00,275,0.056,1,-1.3393297982659895,12.208338086792317,0.0,213.6258850097656,299
12,2021-05-04 07:00:00 to 2021-05-18 07:00:00,2021-05-19 07:00:00 to 2021-05-21 07:00:00,195,0.074,1,-13.835712244449006,58.906544641076565,0.0,215.82819199562073,301
13,2021-05-07 07:00:00 to 2021-05-21 07:00:00,2021-05-22 07:00:00 to 2021-05-24 07:00:00,10,0.08,2,6.408012777255827,1.7462327398456066,100.0,213.0779130458832,303
14,2021-05-10 07:00:00 to 2021-05-24 07:00:00,2021-05-25 07:00:00 to 2021-05-27 07:00:00,10,0.08,0,0.0,0.0,0.0,208.11747694015503,304
15,2021-05-13 07:00:00 to 2021-05-27 07:00:00,2021-05-28 07:00:00 to 2021-05-30 07:00:00,10,0.076,0,0.0,0.0,0.0,248.3990490436554,305
16,2021-05-16 07:00:00 to 2021-05-30 07:00:00,2021-05-31 07:00:00 to 2021-06-02 07:00:00,10,0.076,0,0.0,0.0,0.0,233.08042216300964,307
17,2021-05-19 07:00:00 to 2021-06-02 07:00:00,2021-06-03 07:00:00 to 2021-06-05 07:00:00,10,0.076,0,0.0,0.0,0.0,221.31362795829773,309
18,2021-05-22 07:00:00 to 2021-06-05 07:00:00,2021-06-06 07:00:00 to 2021-06-08 07:00:00,140,0.076,1,-0.2337435736151383,4.462499766556226,0.0,217.16088390350345,310
19,2021-05-25 07:00:00 to 2021-06-08 07:00:00,2021-06-09 07:00:00 to 2021-06-11 07:00:00,80,0.074,0,0.0,0.0,0.0,218.05859994888303,311
20,2021-05-28 07:00:00 to 2021-06-11 07:00:00,2021-06-12 07:00:00 to 2021-06-14 07:00:00,145,0.056,1,-0.184302353622279,6.314876167102502,0.0,215.7673830986023,313
21,2021-05-31 07:00:00 to 2021-06-14 07:00:00,2021-06-15 07:00:00 to 2021-06-17 07:00:00,250,0.08,0,0.0,0.0,0.0,215.402330160141,315
22,2021-06-03 07:00:00 to 2021-06-17 07:00:00,2021-06-18 07:00:00 to 2021-06-20 07:00:00,250,0.052,1,0.2020709142994564,12.040972402027748,100.0,215.59602117538452,316
