Period number,In-sample date range,Out-of-sample date range,MA1 length,Afastamento,Out-of-sample trades,Out-of-sample net profit (%),Out-of-sample max drawdown (%),Out-of-sample win rate (%),Processing time (seconds),normalized_period
1,2023-11-03 12:00:00 to 2023-11-17 12:00:00,2023-11-18 12:00:00 to 2023-11-20 12:00:00,65,0.052,1,0.8747046357615909,1.726415355715282,100.0,217.3306381702423,757
2,2023-11-06 12:00:00 to 2023-11-20 12:00:00,2023-11-21 12:00:00 to 2023-11-23 12:00:00,65,0.046,1,-4.005188223756377,9.51019989357415,0.0,217.2981882095337,759
3,2023-11-09 12:00:00 to 2023-11-23 12:00:00,2023-11-24 12:00:00 to 2023-11-26 12:00:00,40,0.044,0,0.0,0.0,0.0,215.39153909683228,761
4,2023-11-12 12:00:00 to 2023-11-26 12:00:00,2023-11-27 12:00:00 to 2023-11-29 12:00:00,40,0.044,1,0.3112228254847468,1.3846521698737215,100.0,213.148610830307,762
5,2023-11-15 12:00:00 to 2023-11-29 12:00:00,2023-11-30 12:00:00 to 2023-12-02 12:00:00,275,0.064,0,0.0,0.0,0.0,212.2374610900879,763
6,2023-11-18 12:00:00 to 2023-12-02 12:00:00,2023-12-03 12:00:00 to 2023-12-05 12:00:00,275,0.064,0,0.0,0.0,0.0,207.89914178848267,765
7,2023-11-21 12:00:00 to 2023-12-05 12:00:00,2023-12-06 12:00:00 to 2023-12-08 12:00:00,45,0.024,4,3.5691020779400064,12.932509065082789,50.0,207.6163730621338,767
8,2023-11-24 12:00:00 to 2023-12-08 12:00:00,2023-12-09 12:00:00 to 2023-12-11 12:00:00,230,0.02,4,-4.240928917043693,11.487004945253522,75.0,210.4355261325836,768
9,2023-11-27 12:00:00 to 2023-12-11 12:00:00,2023-12-12 12:00:00 to 2023-12-14 12:00:00,190,0.026,3,3.2710849310964116,8.10015116815787,66.66666666666666,211.33058285713196,769
10,2023-11-30 12:00:00 to 2023-12-14 12:00:00,2023-12-15 12:00:00 to 2023-12-17 12:00:00,190,0.026,3,3.448579398285874,5.866573221315729,100.0,214.90769600868225,771
11,2023-12-03 12:00:00 to 2023-12-17 12:00:00,2023-12-18 12:00:00 to 2023-12-20 12:00:00,190,0.028,1,-1.223435986154509,8.518133560495064,0.0,216.84139490127563,773
12,2023-12-06 12:00:00 to 2023-12-20 12:00:00,2023-12-21 12:00:00 to 2023-12-23 12:00:00,175,0.066,0,0.0,0.0,0.0,214.01592183113095,774
13,2023-12-09 12:00:00 to 2023-12-23 12:00:00,2023-12-24 12:00:00 to 2023-12-26 12:00:00,175,0.066,0,0.0,0.0,0.0,210.85386109352112,775
14,2023-12-12 12:00:00 to 2023-12-26 12:00:00,2023-12-27 12:00:00 to 2023-12-29 12:00:00,190,0.03,2,2.356159797813907,3.3736859832837536,50.0,207.4078710079193,777
15,2023-12-15 12:00:00 to 2023-12-29 12:00:00,2023-12-30 12:00:00 to 2024-01-01 12:00:00,290,0.034,2,2.279417707050325,2.0551290755353033,50.0,207.45289087295532,779
16,2023-12-18 12:00:00 to 2024-01-01 12:00:00,2024-01-02 12:00:00 to 2024-01-04 12:00:00,265,0.034,2,29.299201933688963,6.271795365515779,50.0,204.12241291999817,780
17,2023-12-21 12:00:00 to 2024-01-04 12:00:00,2024-01-05 12:00:00 to 2024-01-07 12:00:00,300,0.022,1,-5.820654981061089,9.104659360295974,0.0,208.41941118240356,781
18,2023-12-24 12:00:00 to 2024-01-07 12:00:00,2024-01-08 12:00:00 to 2024-01-10 12:00:00,200,0.032,2,4.2207171908896814,7.273634864673392,100.0,213.06481909751892,783
19,2023-12-27 12:00:00 to 2024-01-10 12:00:00,2024-01-11 12:00:00 to 2024-01-13 12:00:00,220,0.06,1,2.4257293113546985,0.5219226467847153,0.0,213.34517407417297,785
20,2023-12-30 12:00:00 to 2024-01-13 12:00:00,2024-01-14 12:00:00 to 2024-01-16 12:00:00,195,0.022,2,2.042069801999569,2.4640005315777405,50.0,213.94957089424133,786
21,2024-01-02 12:00:00 to 2024-01-16 12:00:00,2024-01-17 12:00:00 to 2024-01-19 12:00:00,190,0.026,1,-9.476241185444088,10.123329425474008,0.0,217.4188950061798,787
22,2024-01-05 12:00:00 to 2024-01-19 12:00:00,2024-01-20 12:00:00 to 2024-01-22 12:00:00,255,0.022,2,4.9399823914666925,3.1505612585378966,50.0,213.1755611896515,789
23,2024-01-08 12:00:00 to 2024-01-22 12:00:00,2024-01-23 12:00:00 to 2024-01-25 12:00:00,20,0.024,1,-0.8033403246806301,2.2694091925243627,0.0,210.53378319740295,791
24,2024-01-11 12:00:00 to 2024-01-25 12:00:00,2024-01-26 12:00:00 to 2024-01-28 12:00:00,295,0.064,0,0.0,0.0,0.0,214.01371788978577,792
25,2024-01-14 12:00:00 to 2024-01-28 12:00:00,2024-01-29 12:00:00 to 2024-01-31 12:00:00,295,0.064,0,0.0,0.0,0.0,213.6951150894165,793
26,2024-01-17 12:00:00 to 2024-01-31 12:00:00,2024-02-01 12:00:00 to 2024-02-03 12:00:00,280,0.062,1,1.2835793357933472,1.0558245387453826,100.0,209.7856557369232,795
27,2024-01-20 12:00:00 to 2024-02-03 12:00:00,2024-02-04 12:00:00 to 2024-02-06 12:00:00,295,0.046,0,0.0,0.0,0.0,208.8139441013336,797
28,2024-01-23 12:00:00 to 2024-02-06 12:00:00,2024-02-07 12:00:00 to 2024-02-09 12:00:00,170,0.02,0,0.0,0.0,0.0,204.29272508621216,798
29,2024-01-26 12:00:00 to 2024-02-09 12:00:00,2024-02-10 12:00:00 to 2024-02-12 12:00:00,225,0.02,1,-0.3906378849305656,1.238947640361597,0.0,205.54098987579343,799
30,2024-01-29 12:00:00 to 2024-02-12 12:00:00,2024-02-13 12:00:00 to 2024-02-15 12:00:00,245,0.02,0,0.0,0.0,0.0,210.29195618629456,801
31,2024-02-01 12:00:00 to 2024-02-15 12:00:00,2024-02-16 12:00:00 to 2024-02-18 12:00:00,230,0.02,2,3.802420928323536,2.003046400712738,100.0,195.98194098472595,803
32,2024-02-04 12:00:00 to 2024-02-18 12:00:00,2024-02-19 12:00:00 to 2024-02-21 12:00:00,100,0.02,3,-1.957801288373521,6.269077504075718,66.66666666666666,194.3880581855774,804
33,2024-02-07 12:00:00 to 2024-02-21 12:00:00,2024-02-22 12:00:00 to 2024-02-24 12:00:00,45,0.02,3,0.7838420077959745,4.821583295745783,66.66666666666666,197.27968287467957,805
34,2024-02-10 12:00:00 to 2024-02-24 12:00:00,2024-02-25 12:00:00 to 2024-02-27 12:00:00,70,0.024,1,1.6943306720859257,0.9585200612052492,100.0,201.18280386924744,807
35,2024-02-13 12:00:00 to 2024-02-27 12:00:00,2024-02-28 12:00:00 to 2024-03-01 12:00:00,60,0.026,5,10.01927988220592,5.272812880582305,80.0,204.69519090652463,809
36,2024-02-16 12:00:00 to 2024-03-01 12:00:00,2024-03-02 12:00:00 to 2024-03-04 12:00:00,60,0.026,3,0.4483120426277855,6.301493417357325,66.66666666666666,206.62123799324036,810
37,2024-02-19 12:00:00 to 2024-03-04 12:00:00,2024-03-05 12:00:00 to 2024-03-07 12:00:00,145,0.032,4,-1.1056293621431903,22.805394755796968,50.0,208.6335940361023,811
38,2024-02-22 12:00:00 to 2024-03-07 12:00:00,2024-03-08 12:00:00 to 2024-03-10 12:00:00,145,0.032,1,0.0364044620859567,0.5531301053679174,0.0,209.8835792541504,813
39,2024-02-25 12:00:00 to 2024-03-10 12:00:00,2024-03-11 12:00:00 to 2024-03-13 12:00:00,145,0.032,1,0.4380678753421307,5.926133147926068,100.0,215.84471797943115,815
40,2024-02-28 12:00:00 to 2024-03-13 12:00:00,2024-03-14 12:00:00 to 2024-03-16 12:00:00,145,0.032,2,-3.9372222163793418,7.769568862553009,50.0,214.3160319328308,816
41,2024-03-02 12:00:00 to 2024-03-16 12:00:00,2024-03-17 12:00:00 to 2024-03-19 12:00:00,10,0.026,2,1.4183067167321315,1.5212404769482282,50.0,212.2522201538086,817
42,2024-03-05 12:00:00 to 2024-03-19 12:00:00,2024-03-20 12:00:00 to 2024-03-22 12:00:00,55,0.058,1,2.3621769201854477,0.0291167423633002,100.0,207.3565640449524,819
43,2024-03-08 12:00:00 to 2024-03-22 12:00:00,2024-03-23 12:00:00 to 2024-03-25 12:00:00,15,0.026,0,0.0,0.0,0.0,209.2829248905182,821
44,2024-03-11 12:00:00 to 2024-03-25 12:00:00,2024-03-26 12:00:00 to 2024-03-28 12:00:00,15,0.026,2,0.8023566441412913,1.2242331969942508,100.0,210.84202003479004,822
45,2024-03-14 12:00:00 to 2024-03-28 12:00:00,2024-03-29 12:00:00 to 2024-03-31 12:00:00,235,0.02,2,3.2392550313022914,1.8634381171588408,100.0,210.79358196258545,823
46,2024-03-17 12:00:00 to 2024-03-31 12:00:00,2024-04-01 12:00:00 to 2024-04-03 12:00:00,260,0.02,6,8.262154445231827,6.560187625354456,83.33333333333334,206.6863439083099,825
