Portfolio,Number of Months,Number of Outliers,Outlier Percentage,Original CAGR (%),Adjusted CAGR (%),CAGR Difference (%)
top7,62,1,1.6129032258064515,160.45413382821368,133.66563811554533,26.78849571266835
