Portfolio,Number of Months,Number of Outliers,Outlier Percentage,Original CAGR (%),Adjusted CAGR (%),CAGR Difference (%)
top5,62,1,1.6129032258064515,159.38768240883934,130.89110955243194,28.496572856407397
