Year-Month,Original Return (%),Z-Score,Adjusted Return (%),Adjustment
2021-02,44.21851124930085,3.3611951569201097,6.848541103429138,37.36997014587172
2021-05,41.03445542135562,3.06552822772366,6.848541103429138,34.185914317926475
