Period number,In-sample date range,Out-of-sample date range,MA1 length,Afastamento,Out-of-sample trades,Out-of-sample net profit (%),Out-of-sample max drawdown (%),Out-of-sample win rate (%),Processing time (seconds),normalized_period
1,2025-01-22 09:30:00 to 2025-02-05 09:30:00,2025-02-06 09:30:00 to 2025-02-08 09:30:00,290,0.08,1,-2.1338032215933707,4.546756708627266,0.0,221.3833930492401,981
2,2025-01-25 09:30:00 to 2025-02-08 09:30:00,2025-02-09 09:30:00 to 2025-02-11 09:30:00,285,0.08,1,1.30248878048782,2.959332295039256,100.0,217.18720602989197,982
3,2025-01-28 09:30:00 to 2025-02-11 09:30:00,2025-02-12 09:30:00 to 2025-02-14 09:30:00,20,0.032,2,0.3673992409234051,0.6852881098774062,100.0,215.81062293052673,983
4,2025-01-31 09:30:00 to 2025-02-14 09:30:00,2025-02-15 09:30:00 to 2025-02-17 09:30:00,260,0.062,1,-0.1988785529715824,1.516708010335915,0.0,217.24356198310852,985
5,2025-02-03 09:30:00 to 2025-02-17 09:30:00,2025-02-18 09:30:00 to 2025-02-20 09:30:00,215,0.06,1,1.4238234758871842,0.9188243858052738,100.0,218.7243630886078,987
6,2025-02-06 09:30:00 to 2025-02-20 09:30:00,2025-02-21 09:30:00 to 2025-02-23 09:30:00,260,0.06,0,0.0,0.0,0.0,215.05847883224487,988
7,2025-02-09 09:30:00 to 2025-02-23 09:30:00,2025-02-24 09:30:00 to 2025-02-26 09:30:00,265,0.032,1,-6.118368569446283,11.55589632135931,0.0,212.9289631843567,989
8,2025-02-12 09:30:00 to 2025-02-26 09:30:00,2025-02-27 09:30:00 to 2025-03-01 09:30:00,135,0.058,1,2.432313357400726,1.008981227436816,100.0,211.2013008594513,991
9,2025-02-15 09:30:00 to 2025-03-01 09:30:00,2025-03-02 09:30:00 to 2025-03-04 09:30:00,135,0.058,1,-9.329976808905412,10.57705628077597,0.0,216.4600019454956,993
10,2025-02-18 09:30:00 to 2025-03-04 09:30:00,2025-03-05 09:30:00 to 2025-03-07 09:30:00,150,0.06,0,0.0,0.0,0.0,211.79630279541016,994
