Year-Month,Original Return (%),Z-Score,Adjusted Return (%),Adjustment
2021-02,57.72509126695595,4.488535125030764,6.1702158577822654,51.55487540917368
2021-05,47.85454281436932,3.602916023755283,6.1702158577822654,41.68432695658705
