Portfolio,Number of Months,Number of Outliers,Outlier Percentage,Original CAGR (%),Adjusted CAGR (%),CAGR Difference (%)
top8,62,1,1.6129032258064515,161.68827614156527,143.7317087648993,17.95656737666596
