Portfolio,Number of Months,Number of Outliers,Outlier Percentage,Original CAGR (%),Adjusted CAGR (%),CAGR Difference (%)
top6,62,1,1.6129032258064515,166.47486019784355,150.6847012045403,15.790158993303265
