Portfolio,Year,Month,Month Name,Year-Month,Start Date,End Date,Start Equity,End Equity,Monthly Return (%),Max Drawdown (%),Volatility (%),Number of Trades,Win Rate (%),Cumulative Return,Original Return (%),Is Outlier,Z-Score
top7,2020,2,February,2020-02,2020-02-03 08:00:00,2020-02-04 15:15:00,10000.0,10062.96603773585,0.6296603773584986,0.0,0.0,1,100.0,10062.96603773585,,,
top7,2020,3,March,2020-03,2020-03-01 08:00:00,2020-03-30 05:15:00,10062.96603773585,10289.258766854115,2.2487676920469823,0.0,7.207651067604753,3,33.33333333333333,10289.258766854115,,,
top7,2020,4,April,2020-04,2020-04-02 08:00:00,2020-04-30 08:00:00,10289.258766854115,10750.012938062058,4.47801130915495,-2.9831515049451807,19.062953664584022,4,50.0,10750.012938062058,,,
top7,2020,5,May,2020-05,2020-05-04 08:00:00,2020-05-28 08:00:00,10750.012938062058,10358.712576340822,-3.639998983961945,-5.079615678928873,16.984594653848497,3,0.0,10358.712576340822,,,
top7,2020,6,June,2020-06,2020-06-01 08:00:00,2020-06-29 12:00:00,10358.712576340822,10916.329414905913,5.383070863831874,-2.220446049250313e-14,10.725576317175504,4,50.0,10916.329414905915,,,
top7,2020,7,July,2020-07,2020-07-03 08:00:00,2020-07-30 17:45:00,10916.329414905913,12195.59650438028,11.718839189000363,0.0,22.838698385261928,3,0.0,12195.59650438028,,,
top7,2020,8,August,2020-08,2020-08-04 09:00:00,2020-08-31 08:15:00,12195.59650438028,13148.578163961462,7.814145533913819,-0.5123458239308709,20.28452126817933,4,50.0,13148.578163961463,,,
top7,2020,9,September,2020-09,2020-09-01 01:30:00,2020-09-28 17:45:00,13148.578163961462,14177.200399544608,7.8230681884864595,-2.693382840195646,23.064080783259968,6,16.666666666666664,14177.20039954461,,,
top7,2020,10,October,2020-10,2020-10-03 08:00:00,2020-10-31 07:00:00,14177.200399544608,14929.754548700048,5.308199982696249,0.0,10.069144215751383,4,25.0,14929.75454870005,,,
top7,2020,11,November,2020-11,2020-11-01 07:00:00,2020-11-30 23:45:00,14929.754548700048,19367.095816380257,29.721461616839328,-6.24452182504609,50.863359537855125,7,28.57142857142857,19367.095816380257,,,
top7,2020,12,December,2020-12,2020-12-01 14:45:00,2020-12-31 16:30:00,19367.095816380257,17954.213216194927,-7.295273455457096,-9.920456568847747,61.69885820247265,5,20.0,17954.213216194927,,,
top7,2021,1,January,2021-01,2021-01-01 22:30:00,2021-01-31 12:00:00,17954.213216194927,19310.112227588343,7.551982340113773,-11.95945610469572,54.302501054491955,10,80.0,33887.27089607523,88.74272288082487,True,5.83353005878218
top7,2021,2,February,2021-02,2021-02-01 09:00:00,2021-02-28 08:45:00,19310.112227588343,23739.525936407685,22.93831157796713,-4.696107020315621,30.4602876891645,8,75.0,41660.43867948673,,,
top7,2021,3,March,2021-03,2021-03-02 21:00:00,2021-03-28 07:00:00,23739.525936407685,27891.295683704117,17.48884859123976,-5.644865728426862,25.61844582007377,7,57.14285714285714,48946.36972258845,,,
top7,2021,4,April,2021-04,2021-04-01 07:00:00,2021-04-29 07:00:00,27891.295683704117,38025.91493031451,36.336136411660824,-5.0141094870138625,34.89676508411443,7,71.42857142857143,66731.58939354404,,,
top7,2021,5,May,2021-05,2021-05-03 07:00:00,2021-05-31 08:00:00,38025.91493031451,47653.27805006159,25.317900009480333,-4.121230250022334,39.07707946044768,9,44.44444444444444,83626.62647093851,,,
top7,2021,6,June,2021-06,2021-06-04 08:00:00,2021-06-30 17:45:00,47653.27805006159,46368.101364934126,-2.696932378455341,-10.035977353195713,46.23136186522459,6,50.0,81371.27290463386,,,
top7,2021,7,July,2021-07,2021-07-02 07:00:00,2021-07-30 07:00:00,46368.101364934126,45569.28536278508,-1.7227705656137848,-24.46759876423488,92.8400494417527,5,40.0,79969.43256616757,,,
top7,2021,8,August,2021-08,2021-08-01 20:15:00,2021-08-31 07:00:00,45569.28536278508,51876.90424476732,13.841820936550086,-5.403779142166975,32.83428297112898,6,50.0,91038.65822595164,,,
top7,2021,9,September,2021-09,2021-09-03 04:15:00,2021-09-30 12:30:00,51876.90424476732,63259.76274195384,21.9420542973797,-2.3631334143948135,20.90060626006079,8,75.0,111014.41004549588,,,
top7,2021,10,October,2021-10,2021-10-02 09:00:00,2021-10-31 23:15:00,63259.76274195384,60323.582720760074,-4.641465433834913,-17.77939963661891,58.42790254818377,8,50.0,105861.71457665844,,,
top7,2021,11,November,2021-11,2021-11-01 04:45:00,2021-11-27 08:00:00,60323.582720760074,75369.09842196533,24.941349672235912,-3.425595023401895,34.94004437579943,4,50.0,132265.05497824718,,,
top7,2021,12,December,2021-12,2021-12-01 08:45:00,2021-12-31 23:45:00,75369.09842196533,76310.9069851274,1.249595103140555,-0.8155848527069298,7.007037520941214,2,50.0,133917.8326284215,,,
top7,2022,1,January,2022-01,2022-01-01 16:00:00,2022-01-30 08:00:00,76310.9069851274,77449.64890776503,1.49224005797699,-2.3591618414885662,13.576473838613104,5,20.0,135916.2081716774,,,
top7,2022,2,February,2022-02,2022-02-03 07:00:00,2022-02-28 15:30:00,77449.64890776503,74811.79702745329,-3.4058926250952637,-10.67723584503264,35.9462841484849,2,50.0,131287.0480612491,,,
top7,2022,3,March,2022-03,2022-03-03 07:00:00,2022-03-31 08:00:00,74811.79702745329,78735.69193565533,5.245021593001042,-0.6936802492809258,12.543612838521451,5,20.0,138173.0820808753,,,
top7,2022,4,April,2022-04,2022-04-01 05:15:00,2022-04-30 20:00:00,78735.69193565533,78325.60065702788,-0.5208454622619985,-5.3232573620654815,23.19513344549236,3,33.33333333333333,137453.4138527895,,,
top7,2022,5,May,2022-05,2022-05-01 03:30:00,2022-05-30 03:30:00,78325.60065702788,78183.00649791044,-0.18205306811733823,-11.973182001635518,40.322797954921846,7,28.57142857142857,137203.1756956385,,,
top7,2022,6,June,2022-06,2022-06-03 03:30:00,2022-06-28 09:00:00,78183.00649791044,89111.79776224443,13.978474036587585,-5.028616404594787,29.071548950618542,6,66.66666666666666,156382.08598762695,,,
top7,2022,7,July,2022-07,2022-07-01 08:00:00,2022-07-31 11:00:00,89111.79776224443,98109.75803667013,10.097383848581742,-0.06717019566611082,9.909651251010683,6,50.0,172172.58548021683,,,
top7,2022,8,August,2022-08,2022-08-01 01:30:00,2022-08-30 07:00:00,98109.75803667013,97592.49631307086,-0.5272276009547716,-4.978233668135945,13.507697309507535,8,62.5,171264.84408828765,,,
top7,2022,9,September,2022-09,2022-09-03 07:00:00,2022-09-28 13:30:00,97592.49631307086,106113.49689107752,8.731204651914837,0.0,10.420095448911185,4,25.0,186218.3281224189,,,
top7,2022,10,October,2022-10,2022-10-01 07:00:00,2022-10-29 03:30:00,106113.49689107752,108093.22014565824,1.8656658319467612,-1.1102230246251565e-14,6.034999137604794,2,50.0,189692.5398430214,,,
top7,2022,11,November,2022-11,2022-11-02 08:00:00,2022-11-30 04:00:00,108093.22014565824,114642.00472442411,6.058460068023908,-0.8740945273725376,13.958589372610078,4,0.0,201184.9866214312,,,
top7,2022,12,December,2022-12,2022-12-04 07:00:00,2022-12-30 17:45:00,114642.00472442411,118274.14383301431,3.16824458654672,0.0,11.994424620552714,2,0.0,207559.0190690094,,,
top7,2023,1,January,2023-01,2023-01-01 03:30:00,2023-01-31 01:45:00,118274.14383301431,129116.34958577431,9.167012671905361,-2.7001134774775615,22.060184787766104,6,83.33333333333334,226585.980648748,,,
top7,2023,2,February,2023-02,2023-02-02 07:00:00,2023-02-28 17:45:00,129116.34958577431,145279.44224316077,12.518238557115513,0.0,20.68115825349644,4,25.0,254950.55424333786,,,
top7,2023,3,March,2023-03,2023-03-01 03:30:00,2023-03-30 07:00:00,145279.44224316077,161230.45889324858,10.979541498644995,0.0,13.828099851555258,5,40.0,282942.95614751056,,,
top7,2023,4,April,2023-04,2023-04-03 03:30:00,2023-04-27 07:00:00,161230.45889324858,177633.75897850026,10.173822116398235,0.0,15.266787478316356,7,57.14285714285714,311729.0691968369,,,
top7,2023,5,May,2023-05,2023-05-01 08:00:00,2023-05-29 07:30:00,177633.75897850026,180675.84408517776,1.7125602273865503,-1.1102230246251565e-14,5.118941430088845,2,0.0,317067.6172531042,,,
top7,2023,6,June,2023-06,2023-06-02 03:30:00,2023-06-30 07:00:00,180675.84408517776,179314.86357212038,-0.7532719827315515,-1.8934551406852074,10.138497169794283,1,0.0,314679.23572602205,,,
top7,2023,7,July,2023-07,2023-07-01 07:00:00,2023-07-28 07:00:00,179314.86357212038,190153.4440362774,6.044440627085956,-0.9431101368999273,15.60732442930735,6,50.0,333699.8352952493,,,
top7,2023,8,August,2023-08,2023-08-01 03:30:00,2023-08-31 08:15:00,190153.4440362774,193318.4805647889,1.66446447738684,-1.7757567442691413,10.959494703522134,3,0.0,339254.1505148371,,,
top7,2023,9,September,2023-09,2023-09-02 08:00:00,2023-09-30 03:30:00,193318.4805647889,182987.03557058118,-5.3442614301663856,-5.971497154284511,15.810511913029796,6,33.33333333333333,321123.5217986341,,,
top7,2023,10,October,2023-10,2023-10-04 12:15:00,2023-10-31 02:00:00,182987.03557058118,176404.5685315221,-3.597231365891007,-9.14186889941414,27.08851359006336,6,33.33333333333333,309571.9657492398,,,
top7,2023,11,November,2023-11,2023-11-01 12:00:00,2023-11-29 12:00:00,176404.5685315221,206941.11054347001,17.31051653942357,-0.7652814121637874,11.77913556327007,5,80.0,363160.4720816806,,,
top7,2023,12,December,2023-12,2023-12-03 03:30:00,2023-12-31 14:00:00,206941.11054347001,243755.58922035116,17.78983333963886,-2.5366773696495204,20.39534354773421,6,100.0,427766.1148204573,,,
top7,2024,1,January,2024-01,2024-01-01 03:30:00,2024-01-28 03:30:00,243755.58922035116,292427.83298339724,19.96764214462674,-4.142629884793725,26.95497505514207,5,40.0,513180.92184377933,,,
top7,2024,2,February,2024-02,2024-02-01 02:45:00,2024-02-29 12:00:00,292427.83298339724,341614.69328695314,16.820170570545013,-2.6709152922502977,22.74993849602898,7,71.42857142857143,599498.8282333983,,,
top7,2024,3,March,2024-03,2024-03-01 03:30:00,2024-03-28 03:30:00,341614.69328695314,397821.01568674657,16.453133751065163,-8.52752956142343,52.43129333297377,5,60.0,698135.1722787077,,,
top7,2024,4,April,2024-04,2024-04-01 14:00:00,2024-04-29 12:30:00,397821.01568674657,441468.3557015166,10.971602377371381,-1.275441341914485,15.829989267967637,3,66.66666666666666,774731.7874377042,,,
top7,2024,5,May,2024-05,2024-05-01 18:15:00,2024-05-31 12:30:00,441468.3557015166,448910.04227649805,1.6856670424669984,-1.5264505657916483,11.129437869297165,3,0.0,787791.185846057,,,
top7,2024,6,June,2024-06,2024-06-01 07:00:00,2024-06-28 03:30:00,448910.04227649805,493250.44735090603,9.877347552652282,-3.9277080136467912,37.23295777601517,5,20.0,865604.059261233,,,
top7,2024,7,July,2024-07,2024-07-02 07:00:00,2024-07-31 02:30:00,493250.44735090603,513794.0325307425,4.1649399995822955,-3.105481538495014,20.639950453957585,2,50.0,901655.9489634121,,,
top7,2024,8,August,2024-08,2024-08-01 12:15:00,2024-08-31 07:00:00,513794.0325307425,509927.2689615831,-0.7525902062570311,-5.074116415878516,20.99317770806425,4,25.0,894870.1745973795,,,
top7,2024,9,September,2024-09,2024-09-01 19:00:00,2024-09-29 11:45:00,509927.2689615831,515357.7264228096,1.064947452660281,-7.216553672674997,36.42803276232811,6,33.33333333333333,904400.071726371,,,
top7,2024,10,October,2024-10,2024-10-02 10:30:00,2024-10-31 21:30:00,515357.7264228096,553512.1994579411,7.403492967878567,-1.6948101415172667,15.63367240119409,5,40.0,971357.2674381216,,,
top7,2024,11,November,2024-11,2024-11-01 03:30:00,2024-11-28 07:00:00,553512.1994579411,597423.3146262706,7.933179288791092,-7.64833785390403,32.92581434512619,5,20.0,1048416.7809986897,,,
top7,2024,12,December,2024-12,2024-12-01 07:00:00,2024-12-30 18:15:00,597423.3146262706,687062.5923884237,15.004315293290604,-5.805896641543907,28.14912223636935,5,40.0,1205724.5404075012,,,
top7,2025,1,January,2025-01,2025-01-01 08:00:00,2025-01-30 13:30:00,687062.5923884237,729514.959857441,6.178820960320497,-7.427657962319312,37.99741681921854,5,60.0,1280224.1010339279,,,
top7,2025,2,February,2025-02,2025-02-03 12:15:00,2025-02-28 09:30:00,729514.959857441,730006.3741923457,0.067361789948861,-7.608969329005177,40.22046328527221,4,25.0,1281086.482903741,,,
top7,2025,3,March,2025-03,2025-03-01 15:00:00,2025-03-04 20:30:00,730006.3741923457,737158.6118770281,0.9797500319905339,0.0,10.997666833167662,1,100.0,1293637.928129817,,,
