Period number,In-sample date range,Out-of-sample date range,MA1 length,Afastamento,Out-of-sample trades,Out-of-sample net profit (%),Out-of-sample max drawdown (%),Out-of-sample win rate (%),Processing time (seconds),normalized_period
1,2023-02-20 14:30:00 to 2023-03-06 14:30:00,2023-03-07 14:30:00 to 2023-03-09 14:30:00,85,0.038,2,-0.1736964654777148,6.173211116688609,50.0,222.37428975105288,629
2,2023-02-23 14:30:00 to 2023-03-09 14:30:00,2023-03-10 14:30:00 to 2023-03-12 14:30:00,95,0.08,2,4.003245029299378,5.677734717539716,100.0,218.211688041687,631
3,2023-02-26 14:30:00 to 2023-03-12 14:30:00,2023-03-13 14:30:00 to 2023-03-15 14:30:00,85,0.066,0,0.0,0.0,0.0,215.08798575401303,633
4,2023-03-01 14:30:00 to 2023-03-15 14:30:00,2023-03-16 14:30:00 to 2023-03-18 14:30:00,35,0.042,1,2.518684028867283,0.845466959748752,100.0,211.67022681236267,634
5,2023-03-04 14:30:00 to 2023-03-18 14:30:00,2023-03-19 14:30:00 to 2023-03-21 14:30:00,130,0.078,1,3.792980550644097,3.171178839161025,100.0,211.58229804039,635
6,2023-03-07 14:30:00 to 2023-03-21 14:30:00,2023-03-22 14:30:00 to 2023-03-24 14:30:00,230,0.024,2,-9.934429502948642,15.85444729430862,50.0,213.520742893219,637
7,2023-03-10 14:30:00 to 2023-03-24 14:30:00,2023-03-25 14:30:00 to 2023-03-27 14:30:00,230,0.038,1,2.511983076923061,9.637812784648078,100.0,214.3644852638245,639
8,2023-03-13 14:30:00 to 2023-03-27 14:30:00,2023-03-28 14:30:00 to 2023-03-30 14:30:00,55,0.02,2,2.2440291303134474,1.2042962261927888,100.0,218.07925510406497,640
9,2023-03-16 14:30:00 to 2023-03-30 14:30:00,2023-03-31 14:30:00 to 2023-04-02 14:30:00,35,0.032,0,0.0,0.0,0.0,215.0095031261444,641
10,2023-03-19 14:30:00 to 2023-04-02 14:30:00,2023-04-03 14:30:00 to 2023-04-05 14:30:00,35,0.032,2,2.347261247352344,2.642713197327653,100.0,211.01988410949707,643
11,2023-03-22 14:30:00 to 2023-04-05 14:30:00,2023-04-06 14:30:00 to 2023-04-08 14:30:00,300,0.074,0,0.0,0.0,0.0,208.96398496627808,645
12,2023-03-25 14:30:00 to 2023-04-08 14:30:00,2023-04-09 14:30:00 to 2023-04-11 14:30:00,20,0.022,0,0.0,0.0,0.0,206.89279198646545,646
13,2023-03-28 14:30:00 to 2023-04-11 14:30:00,2023-04-12 14:30:00 to 2023-04-14 14:30:00,165,0.02,2,-3.4605758141932528,6.703416861902082,0.0,212.53186917304993,647
14,2023-03-31 14:30:00 to 2023-04-14 14:30:00,2023-04-15 14:30:00 to 2023-04-17 14:30:00,255,0.04,1,-0.4184499443826462,0.6616173766899272,0.0,209.75032496452332,649
15,2023-04-03 14:30:00 to 2023-04-17 14:30:00,2023-04-18 14:30:00 to 2023-04-20 14:30:00,300,0.026,2,-0.1070855506541738,6.279761068018979,50.0,201.96958684921265,651
16,2023-04-06 14:30:00 to 2023-04-20 14:30:00,2023-04-21 14:30:00 to 2023-04-23 14:30:00,200,0.02,1,-7.842079255119843,10.282210792943069,0.0,203.31403803825376,652
17,2023-04-09 14:30:00 to 2023-04-23 14:30:00,2023-04-24 14:30:00 to 2023-04-26 14:30:00,205,0.068,0,0.0,0.0,0.0,206.182235956192,653
18,2023-04-12 14:30:00 to 2023-04-26 14:30:00,2023-04-27 14:30:00 to 2023-04-29 14:30:00,180,0.024,0,0.0,0.0,0.0,204.96876430511475,655
