Portfolio,Number of Months,Number of Outliers,Outlier Percentage,Original CAGR (%),Adjusted CAGR (%),CAGR Difference (%)
top6,61,1,1.639344262295082,134.04868282958523,121.99130547620656,12.05737735337867
