Year-Month,Original Return (%),Z-Score,Adjusted Return (%),Adjustment
2021-01,66.95260216686889,3.62278670045785,9.219444398817007,57.73315776805188
2021-02,66.80269458771377,3.6130719137100327,9.219444398817007,57.58325018889677
