Portfolio,Number of Months,Number of Outliers,Outlier Percentage,Original CAGR (%),Adjusted CAGR (%),CAGR Difference (%)
top1,66,1,1.5151515151515151,144.27414516910986,131.54952194186552,12.724623227244336
