Year-Month,Original Return (%),Z-Score,Adjusted Return (%),Adjustment
2021-04,40.33869903425247,3.1248683576716756,6.733155946116656,33.60554308813582
2021-05,42.27542044686001,3.3112444537069585,6.733155946116656,35.54226450074336
