normalized_period,symbol,original_period,out_sample_range,net_profit,winning_trades,total_trades,win_rate,max_drawdown,recovery_factor,selected_based_on_period,rank_in_prev_period,profit_rank_prev_period,wins_rank_prev_period,recovery_rank_prev_period,final_rank_prev_period
148,ADAUSDT,52,2020-07-17 08:00:00 to 2020-07-19 08:00:00,-0.7766016083799787,0,1,0.0,-0.7766016083799787,1.0,147,9,9,1,20,7.199999999999999
150,BNBUSDT,50,2020-07-21 08:00:00 to 2020-07-23 08:00:00,0.0,0,0,0.0,0.0,0.0,149,9,2,2,11,3.8000000000000003
151,LINKUSDT,59,2020-07-24 08:00:00 to 2020-07-26 08:00:00,-1.6335501793160678,0,1,0.0,-1.6335501793160678,1.0,150,9,9,2,2,4.1
153,LTCUSDT,63,2020-07-28 08:00:00 to 2020-07-30 08:00:00,-1.2923989076338627,0,1,0.0,-1.2923989076338627,1.0,152,9,5,5,6,5.2
157,LINKUSDT,63,2020-08-05 08:00:00 to 2020-08-07 08:00:00,-0.48686919632924264,0,1,0.0,-0.48686919632924264,1.0,156,9,3,3,10,4.4
159,VETUSDT,55,2020-08-09 08:00:00 to 2020-08-11 08:00:00,2.4735222979016758,1,1,100.0,-4.526270492196893,0.5464813254457346,158,9,9,2,1,3.9
163,EOSUSDT,70,2020-08-17 08:00:00 to 2020-08-19 08:00:00,0.0,0,0,0.0,0.0,0.0,162,9,4,5,8,5.300000000000001
165,TRXUSDT,69,2020-08-21 08:00:00 to 2020-08-23 08:00:00,6.618167501892591,1,1,100.0,0.0,999.0,164,9,13,2,10,6.9
167,IOTAUSDT,61,2020-08-25 08:00:00 to 2020-08-27 08:00:00,-1.1151871033025285,0,1,0.0,-1.1151871033025285,1.0,166,9,9,4,1,4.8999999999999995
169,DASHUSDT,65,2020-08-29 08:00:00 to 2020-08-31 08:00:00,0.0,0,0,0.0,0.0,0.0,168,9,6,7,10,7.3
171,LTCUSDT,75,2020-09-02 08:00:00 to 2020-09-04 08:00:00,0.0,0,0,0.0,0.0,0.0,170,9,4,4,5,4.2
172,ETCUSDT,73,2020-09-03 08:00:00 to 2020-09-05 08:00:00,0.0,0,0,0.0,0.0,0.0,171,9,9,10,17,11.1
173,XMRUSDT,68,2020-09-06 08:00:00 to 2020-09-08 08:00:00,0.0,0,0,0.0,0.0,0.0,172,9,7,7,7,7.0
175,DASHUSDT,69,2020-09-10 08:00:00 to 2020-09-12 08:00:00,0.0,0,0,0.0,0.0,0.0,174,9,7,7,9,7.3999999999999995
176,TRXUSDT,76,2020-09-11 08:00:00 to 2020-09-13 08:00:00,0.0,0,0,0.0,0.0,0.0,175,9,9,9,16,10.399999999999999
177,ALGOUSDT,26,2020-09-14 09:00:00 to 2020-09-16 09:00:00,0.4941802018534114,1,1,100.0,0.0,999.0,176,9,3,3,4,3.2
178,DOTUSDT,4,2020-09-15 07:00:00 to 2020-09-17 07:00:00,0.0,0,0,0.0,0.0,0.0,177,9,5,1,15,5.0
179,BTCUSDT,121,2020-09-17 17:45:00 to 2020-09-19 17:45:00,0.0,0,0,0.0,0.0,0.0,178,9,4,4,6,4.4
181,DASHUSDT,73,2020-09-22 08:00:00 to 2020-09-24 08:00:00,0.0,0,0,0.0,0.0,0.0,180,9,9,1,1,3.4
183,QTUMUSDT,69,2020-09-26 08:00:00 to 2020-09-28 08:00:00,0.0,0,0,0.0,0.0,0.0,182,9,4,4,10,5.2
184,MKRUSDT,11,2020-09-27 07:00:00 to 2020-09-29 07:00:00,-0.3111644601604735,0,1,0.0,-0.3111644601604735,1.0,183,9,5,5,10,6.0
185,XTZUSDT,75,2020-09-30 08:00:00 to 2020-10-02 08:00:00,0.0,0,0,0.0,0.0,0.0,184,9,4,4,9,5.0
187,ATOMUSDT,76,2020-10-04 12:00:00 to 2020-10-06 12:00:00,0.0,0,0,0.0,0.0,0.0,186,9,12,9,7,9.5
189,XRPUSDT,88,2020-10-08 08:15:00 to 2020-10-10 08:15:00,0.0,0,0,0.0,0.0,0.0,188,9,5,5,8,5.6
190,ICXUSDT,4,2020-10-09 06:45:00 to 2020-10-11 06:45:00,1.1281919945578478,1,1,100.0,-2.126902991397661,0.5304388583404427,189,9,8,1,27,8.3
191,DEFIUSDT,11,2020-10-12 07:00:00 to 2020-10-14 07:00:00,0.0,0,0,0.0,0.0,0.0,190,9,2,2,4,2.4000000000000004
193,BALUSDT,11,2020-10-16 07:00:00 to 2020-10-18 07:00:00,-0.12386269481354795,0,1,0.0,-0.12386269481354795,1.0,192,9,2,2,5,2.6
194,VETUSDT,78,2020-10-17 08:00:00 to 2020-10-19 08:00:00,0.0,0,0,0.0,0.0,0.0,193,9,5,1,28,7.6000000000000005
195,EGLDUSDT,8,2020-10-20 07:00:00 to 2020-10-22 07:00:00,0.3535369311036263,1,1,100.0,0.0,999.0,194,9,1,1,3,1.4000000000000001
197,DEFIUSDT,15,2020-10-24 07:00:00 to 2020-10-26 07:00:00,0.0,0,0,0.0,0.0,0.0,196,9,4,4,8,4.800000000000001
199,EOSUSDT,94,2020-10-28 08:00:00 to 2020-10-30 08:00:00,0.0,0,0,0.0,0.0,0.0,198,9,7,7,12,8.0
201,DOGEUSDT,34,2020-11-01 09:00:00 to 2020-11-03 09:00:00,0.0,0,0,0.0,0.0,0.0,200,9,8,8,14,9.200000000000001
203,BTCUSDT,137,2020-11-04 17:45:00 to 2020-11-06 17:45:00,0.0,0,0,0.0,0.0,0.0,202,9,12,8,6,8.8
204,LINKUSDT,94,2020-11-06 08:00:00 to 2020-11-08 08:00:00,-2.9283772889804216,0,1,0.0,-2.9283772889804216,1.0,203,9,16,1,1,5.5
205,ETHUSDT,112,2020-11-09 07:45:00 to 2020-11-11 07:45:00,-0.8949333043070995,0,1,0.0,-0.8949333043070995,1.0,204,9,6,6,12,7.2
207,FLMUSDT,11,2020-11-13 07:00:00 to 2020-11-15 07:00:00,-1.010770028220942,0,1,0.0,-1.010770028220942,1.0,206,9,4,4,7,4.6000000000000005
209,IOSTUSDT,86,2020-11-17 08:00:00 to 2020-11-19 08:00:00,0.0,0,0,0.0,0.0,0.0,208,9,4,4,9,5.0
211,ZILUSDT,48,2020-11-21 09:00:00 to 2020-11-23 09:00:00,7.573424561143494,1,1,100.0,-8.089366781876773,0.9362197024012826,210,9,8,1,13,5.5
213,ZECUSDT,94,2020-11-25 08:00:00 to 2020-11-27 08:00:00,10.694802873980969,1,1,100.0,0.0,999.0,212,9,8,1,15,5.9
214,DEFIUSDT,26,2020-11-26 07:00:00 to 2020-11-28 07:00:00,9.91223716227594,1,1,100.0,0.0,999.0,213,9,10,3,31,10.7
215,NEARUSDT,11,2020-11-29 08:00:00 to 2020-12-01 08:00:00,0.0,0,0,0.0,0.0,0.0,214,9,9,2,1,3.9
217,LINKUSDT,103,2020-12-03 08:00:00 to 2020-12-05 08:00:00,-0.650786424752503,0,1,0.0,-0.650786424752503,1.0,216,9,9,1,18,6.8
219,ALGOUSDT,54,2020-12-07 09:00:00 to 2020-12-09 09:00:00,-0.1920549483485301,0,1,0.0,-0.1920549483485301,1.0,218,9,9,1,16,6.4
220,NEARUSDT,14,2020-12-08 08:00:00 to 2020-12-10 08:00:00,0.7842719463882819,1,1,100.0,-0.8882061549060793,0.8829841383740606,219,9,8,9,24,11.700000000000001
221,IOTAUSDT,97,2020-12-11 08:00:00 to 2020-12-13 08:00:00,0.36364458344306794,1,1,100.0,0.0,999.0,220,9,7,7,13,8.2
223,COMPUSDT,52,2020-12-15 09:00:00 to 2020-12-17 09:00:00,2.193210894156472,1,1,100.0,-3.3118575041939047,0.6622298487719183,222,9,3,3,8,4.0
225,NEOUSDT,98,2020-12-19 08:45:00 to 2020-12-21 08:45:00,0.4649502961981966,1,1,100.0,-1.0207624491670342,0.45549314297132193,224,9,14,7,3,8.3
227,IOTAUSDT,101,2020-12-23 08:00:00 to 2020-12-25 08:00:00,9.663236671863217,1,1,100.0,0.0,999.0,226,9,6,7,14,8.1
228,EOSUSDT,113,2020-12-24 08:00:00 to 2020-12-26 08:00:00,0.0,0,0,0.0,0.0,0.0,227,9,12,1,1,4.3
229,ETHUSDT,128,2020-12-27 07:45:00 to 2020-12-29 07:45:00,0.0,0,0,0.0,0.0,0.0,228,9,13,6,2,7.300000000000001
231,ENJUSDT,27,2020-12-31 07:00:00 to 2021-01-02 07:00:00,0.0,0,0,0.0,0.0,0.0,230,9,9,9,13,9.799999999999999
233,SKLUSDT,5,2021-01-04 07:30:00 to 2021-01-06 07:30:00,-2.8338579155436916,0,1,0.0,-2.8338579155436916,1.0,232,9,6,7,14,8.1
235,COMPUSDT,60,2021-01-08 09:00:00 to 2021-01-10 09:00:00,2.2797799444692624,1,1,100.0,-3.684081139530093,0.6188191459757181,234,9,6,7,13,7.9
237,1INCHUSDT,2,2021-01-12 10:00:00 to 2021-01-14 10:00:00,4.187287745930668,1,1,100.0,-8.070543566862831,0.5188359013540824,236,9,9,1,16,6.4
239,DEFIUSDT,43,2021-01-16 07:00:00 to 2021-01-18 07:00:00,0.0,0,0,0.0,0.0,0.0,238,9,3,3,12,4.800000000000001
240,AAVEUSDT,27,2021-01-17 07:00:00 to 2021-01-19 07:00:00,3.3174723439293397,1,1,100.0,-11.279215469483594,0.29412261454751926,239,9,9,1,30,9.2
241,RUNEUSDT,42,2021-01-20 07:00:00 to 2021-01-22 07:00:00,1.8886643031157835,1,1,100.0,-2.583151022923158,0.7311474576420716,240,9,14,9,2,9.1
242,VETUSDT,110,2021-01-21 08:00:00 to 2021-01-23 08:00:00,7.486688362493155,1,1,100.0,0.0,999.0,241,9,18,2,7,7.8
243,KSMUSDT,30,2021-01-24 07:00:00 to 2021-01-26 07:00:00,1.529780050606644,1,1,100.0,-1.442085068989285,1.0608112402681082,242,9,13,1,8,6.0
245,ETCUSDT,122,2021-01-28 08:00:00 to 2021-01-30 08:00:00,2.0974554629792808,1,1,100.0,-2.9403820345077603,0.7133275330769762,244,9,13,8,3,8.5
246,ZENUSDT,18,2021-01-29 07:00:00 to 2021-01-31 07:00:00,3.987564316467529,1,2,50.0,-8.713291644786059,0.4576415525874937,245,9,15,4,8,8.1
247,ATOMUSDT,116,2021-02-01 12:00:00 to 2021-02-03 12:00:00,-0.3343563620807011,0,1,0.0,-0.3343563620807011,1.0,246,9,8,1,14,5.7
249,KNCUSDT,72,2021-02-05 08:45:00 to 2021-02-07 08:45:00,-3.596715982956711,0,1,0.0,-5.075794147376933,0.708601625386132,248,9,9,1,14,6.0
251,NEARUSDT,35,2021-02-09 08:00:00 to 2021-02-11 08:00:00,-4.19619731231855,0,1,0.0,-4.19619731231855,1.0,250,9,5,2,15,5.5
253,XLMUSDT,126,2021-02-13 08:00:00 to 2021-02-15 08:00:00,2.686515055165284,1,1,100.0,-3.982209847508411,0.674629202889994,252,9,7,2,16,6.300000000000001
254,ZECUSDT,121,2021-02-14 08:00:00 to 2021-02-16 08:00:00,-5.830616551997824,0,1,0.0,-5.830616551997824,1.0,253,9,7,2,20,7.1
255,SOLUSDT,48,2021-02-17 07:00:00 to 2021-02-19 07:00:00,1.5251962995691537,1,1,100.0,-3.492544768387529,0.4367005724233911,254,9,10,2,12,6.4
256,BANDUSDT,64,2021-02-18 07:00:00 to 2021-02-20 07:00:00,-2.560333002962878,0,1,0.0,-2.560333002962878,1.0,255,9,4,1,37,9.1
257,DEFIUSDT,55,2021-02-21 07:00:00 to 2021-02-23 07:00:00,1.629561007552316,1,1,100.0,-3.5695249096631687,0.4565204190453699,256,9,8,1,14,5.7
259,BNBUSDT,123,2021-02-25 08:00:00 to 2021-02-27 08:00:00,8.672012982521471,1,1,100.0,-8.96247925025322,0.9675908574378522,258,9,16,2,8,7.4
261,BCHUSDT,142,2021-03-01 08:45:00 to 2021-03-03 08:45:00,0.0,0,0,0.0,0.0,0.0,260,9,15,9,2,9.4
262,SKLUSDT,24,2021-03-02 07:30:00 to 2021-03-04 07:30:00,0.0,0,0,0.0,0.0,0.0,261,9,4,1,48,11.3
263,NEARUSDT,43,2021-03-05 08:00:00 to 2021-03-07 08:00:00,2.1552916163054103,1,1,100.0,-2.5907187362056217,0.8319280615780238,262,9,8,9,10,8.9
264,FILUSDT,43,2021-03-06 06:00:00 to 2021-03-08 06:00:00,0.0,0,0,0.0,0.0,0.0,263,9,2,1,30,7.1
265,ZRXUSDT,82,2021-03-09 09:00:00 to 2021-03-11 09:00:00,-1.4877055950835993,0,1,0.0,-1.4877055950835993,1.0,264,9,1,1,7,2.2
266,BCHUSDT,145,2021-03-10 08:45:00 to 2021-03-12 08:45:00,-0.46987570989456273,0,1,0.0,-0.46987570989456273,1.0,265,9,7,7,24,10.4
267,1INCHUSDT,22,2021-03-13 10:00:00 to 2021-03-15 10:00:00,1.4834361035537036,1,1,100.0,-2.6329295294432953,0.5634165620328472,266,9,8,1,20,6.9
269,IOTAUSDT,129,2021-03-17 08:00:00 to 2021-03-19 08:00:00,0.0,0,0,0.0,0.0,0.0,268,9,7,3,14,6.4
270,ETHUSDT,155,2021-03-18 07:45:00 to 2021-03-20 07:45:00,-1.0686160780260856,0,1,0.0,-1.0686160780260856,1.0,269,9,23,2,1,8.1
271,SNXUSDT,69,2021-03-21 07:00:00 to 2021-03-23 07:00:00,-1.295519619799157,0,1,0.0,-1.295519619799157,1.0,270,9,15,7,4,8.8
273,ONTUSDT,132,2021-03-25 08:00:00 to 2021-03-27 08:00:00,-3.479529532905201,0,1,0.0,-3.479529532905201,1.0,272,9,5,1,19,5.800000000000001
275,DEFIUSDT,67,2021-03-29 07:00:00 to 2021-03-31 07:00:00,-1.2663457147471635,0,1,0.0,-1.2663457147471635,1.0,274,9,3,3,13,5.0
277,ZENUSDT,39,2021-04-02 07:00:00 to 2021-04-04 07:00:00,0.0,0,0,0.0,0.0,0.0,276,9,18,8,1,9.599999999999998
279,ENJUSDT,59,2021-04-06 07:00:00 to 2021-04-08 07:00:00,1.559249881328939,1,1,100.0,-5.115042052740648,0.3048361802799823,278,9,15,9,4,9.8
281,XMRUSDT,140,2021-04-10 08:00:00 to 2021-04-12 08:00:00,0.0,0,0,0.0,0.0,0.0,280,9,4,1,20,5.7
283,ZENUSDT,43,2021-04-14 07:00:00 to 2021-04-16 07:00:00,-2.954573561555507,0,1,0.0,-2.954573561555507,1.0,282,9,8,1,18,6.5
284,FLMUSDT,62,2021-04-15 07:00:00 to 2021-04-17 07:00:00,0.0,0,0,0.0,0.0,0.0,283,9,24,1,8,9.299999999999999
285,LINAUSDT,6,2021-04-18 07:00:00 to 2021-04-20 07:00:00,6.823313257482244,1,1,100.0,0.0,999.0,284,9,19,8,2,10.1
287,MKRUSDT,80,2021-04-22 07:00:00 to 2021-04-24 07:00:00,-4.171566448813036,1,2,50.0,-10.045690064646195,0.41525932235297935,286,9,4,1,21,5.9
289,LRCUSDT,59,2021-04-26 07:00:00 to 2021-04-28 07:00:00,0.0,0,0,0.0,0.0,0.0,288,9,11,1,1,4.0
290,DOGEUSDT,93,2021-04-27 09:00:00 to 2021-04-29 09:00:00,0.0,0,0,0.0,0.0,0.0,289,9,9,1,36,10.4
291,NEOUSDT,142,2021-04-30 08:45:00 to 2021-05-02 08:45:00,0.0,0,0,0.0,0.0,0.0,290,9,2,2,7,3.0
292,NEARUSDT,62,2021-05-01 08:00:00 to 2021-05-03 08:00:00,-1.8391451349766497,0,1,0.0,-1.8391451349766497,1.0,291,9,7,7,16,8.8
293,DEFIUSDT,79,2021-05-04 07:00:00 to 2021-05-06 07:00:00,-5.829708266441869,0,1,0.0,-5.829708266441869,1.0,292,9,1,1,12,3.2
295,DENTUSDT,11,2021-05-08 04:00:00 to 2021-05-10 04:00:00,1.4696319027705629,1,1,100.0,-3.602465286712364,0.4079517180057992,294,9,8,1,19,6.7
297,ZECUSDT,150,2021-05-12 08:00:00 to 2021-05-14 08:00:00,0.0,0,0,0.0,0.0,0.0,296,9,7,2,23,7.700000000000001
299,NEARUSDT,67,2021-05-16 08:00:00 to 2021-05-18 08:00:00,-0.7946351191816858,0,1,0.0,-0.7946351191816858,1.0,298,9,8,2,22,7.800000000000001
301,SNXUSDT,89,2021-05-20 07:00:00 to 2021-05-22 07:00:00,6.163408653995206,1,1,100.0,-12.480464297080761,0.49384450027527066,300,9,7,1,22,7.0
303,XRPUSDT,164,2021-05-24 08:15:00 to 2021-05-26 08:15:00,0.0,0,0,0.0,0.0,0.0,302,9,13,2,13,7.5
304,SKLUSDT,52,2021-05-25 07:30:00 to 2021-05-27 07:30:00,0.0,0,0,0.0,0.0,0.0,303,9,9,1,1,3.4
305,UNIUSDT,80,2021-05-28 07:00:00 to 2021-05-30 07:00:00,0.0,0,0,0.0,0.0,0.0,304,9,8,8,13,9.0
307,BNBUSDT,155,2021-06-01 08:00:00 to 2021-06-03 08:00:00,0.0,0,0,0.0,0.0,0.0,306,9,2,2,6,2.8000000000000003
308,BCHUSDT,173,2021-06-02 08:45:00 to 2021-06-04 08:45:00,0.0,0,0,0.0,0.0,0.0,307,9,2,2,6,2.8000000000000003
309,FLMUSDT,79,2021-06-05 07:00:00 to 2021-06-07 07:00:00,-2.649319882513712,0,1,0.0,-2.649319882513712,1.0,308,9,2,2,3,2.2
310,1000SHIBUSDT,5,2021-06-06 17:30:00 to 2021-06-08 17:30:00,5.232985158498615,1,1,100.0,-5.931460857630821,0.882242213866485,309,9,12,1,1,4.3
311,SKLUSDT,57,2021-06-09 07:30:00 to 2021-06-11 07:30:00,1.2009177528346848,1,1,100.0,-1.6687988132110365,0.7196300376819699,310,9,7,7,15,8.6
312,SXPUSDT,104,2021-06-10 09:00:00 to 2021-06-12 09:00:00,0.0,0,0,0.0,0.0,0.0,311,9,12,2,1,4.8
313,ETHUSDT,184,2021-06-13 07:45:00 to 2021-06-15 07:45:00,0.0,0,0,0.0,0.0,0.0,312,9,4,4,7,4.6000000000000005
315,NEOUSDT,158,2021-06-17 08:45:00 to 2021-06-19 08:45:00,0.0,0,0,0.0,0.0,0.0,314,9,2,2,4,2.4000000000000004
317,HBARUSDT,28,2021-06-21 07:00:00 to 2021-06-23 07:00:00,-1.0545353715897487,0,1,0.0,-3.0771509695586508,0.3426986137573219,316,9,4,4,9,5.0
319,AAVEUSDT,80,2021-06-25 07:00:00 to 2021-06-27 07:00:00,0.7580731914651695,1,1,100.0,-0.8543101780424833,0.8873512348900892,318,9,16,1,1,5.5
321,FLMUSDT,87,2021-06-29 07:00:00 to 2021-07-01 07:00:00,0.0,0,0,0.0,0.0,0.0,320,9,3,3,11,4.6
323,HBARUSDT,32,2021-07-03 07:00:00 to 2021-07-05 07:00:00,-1.6218912457957035,0,1,0.0,-1.6218912457957035,1.0,322,9,5,6,10,6.5
325,AAVEUSDT,84,2021-07-07 07:00:00 to 2021-07-09 07:00:00,-7.489460435171624,0,1,0.0,-7.489460435171624,1.0,324,9,4,4,15,6.2
327,VETUSDT,167,2021-07-11 08:00:00 to 2021-07-13 08:00:00,0.0,0,0,0.0,0.0,0.0,326,9,10,2,1,4.2
328,SKLUSDT,68,2021-07-12 07:30:00 to 2021-07-14 07:30:00,0.0,0,0,0.0,0.0,0.0,327,9,5,2,45,11.5
329,UNIUSDT,96,2021-07-15 07:00:00 to 2021-07-17 07:00:00,0.0,0,0,0.0,0.0,0.0,328,9,7,9,15,9.6
331,RUNEUSDT,102,2021-07-19 07:00:00 to 2021-07-21 07:00:00,2.2017383653567757,1,1,100.0,-3.786772061784449,0.5814288078166621,330,9,8,2,22,7.800000000000001
333,EGLDUSDT,100,2021-07-23 07:00:00 to 2021-07-25 07:00:00,1.5219510064837127,1,1,100.0,-2.545394114440691,0.5979235191317855,332,9,11,1,7,5.2
335,ETCUSDT,182,2021-07-27 08:00:00 to 2021-07-29 08:00:00,-4.9340809367567795,0,1,0.0,-4.9340809367567795,1.0,334,9,8,9,11,9.100000000000001
337,DASHUSDT,177,2021-07-31 08:00:00 to 2021-08-02 08:00:00,0.0,0,0,0.0,0.0,0.0,336,9,5,5,12,6.4
339,KNCUSDT,132,2021-08-04 08:45:00 to 2021-08-06 08:45:00,-1.0936465995495137,0,1,0.0,-1.0936465995495137,1.0,338,9,16,9,4,10.100000000000001
341,1000SHIBUSDT,26,2021-08-08 17:30:00 to 2021-08-10 17:30:00,3.345153000748513,1,1,100.0,-6.229892654640801,0.5369519486433889,340,9,3,3,17,5.800000000000001
343,DASHUSDT,181,2021-08-12 08:00:00 to 2021-08-14 08:00:00,-0.8449840586467139,0,1,0.0,-0.8449840586467139,1.0,342,9,10,1,19,7.300000000000001
344,MTLUSDT,41,2021-08-13 07:00:00 to 2021-08-15 07:00:00,2.0070724692179187,1,1,100.0,-4.917509071192427,0.40814819864302393,343,9,3,2,46,11.100000000000001
345,ALICEUSDT,47,2021-08-16 03:00:00 to 2021-08-18 03:00:00,4.999736525689302,1,1,100.0,-5.969905123127717,0.8374901145949654,344,9,9,1,15,6.199999999999999
347,TRBUSDT,113,2021-08-20 07:00:00 to 2021-08-22 07:00:00,0.0,0,0,0.0,0.0,0.0,346,9,9,2,8,5.3
348,SUSHIUSDT,113,2021-08-21 07:00:00 to 2021-08-23 07:00:00,3.349822688824289,1,1,100.0,-4.476191382231498,0.7483644917689634,347,9,3,1,45,10.4
349,ANKRUSDT,66,2021-08-24 07:00:00 to 2021-08-26 07:00:00,2.2267367555763196,1,1,100.0,-2.0925911770173,1.0641050101101093,348,9,9,1,17,6.6
351,XRPUSDT,196,2021-08-28 08:15:00 to 2021-08-30 08:15:00,-0.6343609239596204,0,1,0.0,-0.6343609239596204,1.0,350,9,8,2,20,7.4
352,IOTAUSDT,184,2021-08-29 08:00:00 to 2021-08-31 08:00:00,-0.18653344324414123,0,1,0.0,-0.18653344324414123,1.0,351,9,9,1,10,5.199999999999999
353,ICXUSDT,113,2021-09-01 06:45:00 to 2021-09-03 06:45:00,0.0,0,0,0.0,0.0,0.0,352,9,7,1,15,5.6
355,SNXUSDT,125,2021-09-05 07:00:00 to 2021-09-07 07:00:00,1.0401565545919755,1,1,100.0,-2.015088182911695,0.5161841369587135,354,9,9,1,17,6.6
357,FLMUSDT,111,2021-09-09 07:00:00 to 2021-09-11 07:00:00,0.0,0,0,0.0,0.0,0.0,356,9,4,5,18,7.300000000000001
358,ALPHAUSDT,93,2021-09-10 07:00:00 to 2021-09-12 07:00:00,-1.7875620581443097,0,1,0.0,-1.7875620581443097,1.0,357,9,10,1,1,3.7
359,SANDUSDT,73,2021-09-13 07:00:00 to 2021-09-15 07:00:00,0.0,0,0,0.0,0.0,0.0,358,9,7,8,17,9.5
361,DENTUSDT,55,2021-09-17 04:00:00 to 2021-09-19 04:00:00,0.0,0,0,0.0,0.0,0.0,360,9,5,5,7,5.4
362,NKNUSDT,50,2021-09-18 07:00:00 to 2021-09-20 07:00:00,0.0,0,0,0.0,0.0,0.0,361,9,17,1,1,5.8
363,MTLUSDT,54,2021-09-21 07:00:00 to 2021-09-23 07:00:00,0.45522643523485673,1,1,100.0,-2.1218892813512524,0.21453826042467275,362,9,3,4,9,4.7
364,MKRUSDT,131,2021-09-22 07:00:00 to 2021-09-24 07:00:00,-0.3464469824146721,0,1,0.0,-0.3464469824146721,1.0,363,9,16,1,1,5.5
365,SKLUSDT,93,2021-09-25 07:30:00 to 2021-09-27 07:30:00,1.945723120992815,1,1,100.0,-3.9486010688568163,0.4927626486096589,364,9,6,6,10,6.8
367,MANAUSDT,62,2021-09-29 07:00:00 to 2021-10-01 07:00:00,0.0,0,0,0.0,0.0,0.0,366,9,9,9,21,11.399999999999999
369,MTLUSDT,58,2021-10-03 07:00:00 to 2021-10-05 07:00:00,0.0,0,0,0.0,0.0,0.0,368,9,2,2,3,2.2
371,SFPUSDT,71,2021-10-07 07:00:00 to 2021-10-09 07:00:00,0.0,0,0,0.0,0.0,0.0,370,9,3,4,14,5.7
372,FILUSDT,115,2021-10-08 06:00:00 to 2021-10-10 06:00:00,0.0,0,0,0.0,0.0,0.0,371,9,6,1,37,9.7
373,CRVUSDT,131,2021-10-11 07:00:00 to 2021-10-13 07:00:00,-0.39561645633207077,0,1,0.0,-0.39561645633207077,1.0,372,9,7,7,16,8.8
374,NEOUSDT,197,2021-10-12 08:45:00 to 2021-10-14 08:45:00,1.0336036794511783,1,1,100.0,0.0,999.0,373,9,20,1,1,6.7
