normalized_period,symbol,original_period,out_sample_range,metric_value,selected_based_on_period
538,LTCUSDT,359,2023-01-02 08:00:00 to 2023-01-04 08:00:00,0.0,537
539,PEOPLEUSDT,122,2023-01-06 04:00:00 to 2023-01-08 04:00:00,1.278000000000011,538
543,XLMUSDT,359,2023-01-13 08:00:00 to 2023-01-15 08:00:00,0.0,542
545,SFPUSDT,227,2023-01-18 07:00:00 to 2023-01-20 07:00:00,-4.089175258606993,544
548,GRTUSDT,251,2023-01-23 07:00:00 to 2023-01-25 07:00:00,2.6508846834779796,547
549,DUSKUSDT,124,2023-01-26 03:30:00 to 2023-01-28 03:30:00,0.0,548
551,DYDXUSDT,165,2023-01-30 03:30:00 to 2023-02-01 03:30:00,8.004181126737967,550
555,DUSKUSDT,128,2023-02-07 03:30:00 to 2023-02-09 03:30:00,1.9301975694030988,554
557,GMTUSDT,107,2023-02-11 04:00:00 to 2023-02-13 04:00:00,1.7323084438241314,556
560,SXPUSDT,309,2023-02-15 09:00:00 to 2023-02-17 09:00:00,-0.1279572388515589,559
561,CHZUSDT,249,2023-02-19 07:00:00 to 2023-02-21 07:00:00,0.934411418609725,560
562,DOGEUSDT,314,2023-02-19 09:00:00 to 2023-02-21 09:00:00,0.0,561
563,YFIUSDT,298,2023-02-23 07:00:00 to 2023-02-25 07:00:00,-3.680970781840788,562
566,AVAXUSDT,292,2023-02-28 07:00:00 to 2023-03-02 07:00:00,0.0,565
567,AVAXUSDT,293,2023-03-03 07:00:00 to 2023-03-05 07:00:00,1.1892869317190162,566
569,YFIUSDT,302,2023-03-07 07:00:00 to 2023-03-09 07:00:00,-16.188735190224378,568
572,CHZUSDT,256,2023-03-12 07:00:00 to 2023-03-14 07:00:00,0.0,571
573,AVAXUSDT,297,2023-03-15 07:00:00 to 2023-03-17 07:00:00,-0.4127177433820725,572
575,PEOPLEUSDT,146,2023-03-19 04:00:00 to 2023-03-21 04:00:00,2.346572433591009,574
579,CHZUSDT,261,2023-03-27 07:00:00 to 2023-03-29 07:00:00,2.1050416511328693,578
581,YFIUSDT,310,2023-03-31 07:00:00 to 2023-04-02 07:00:00,0.0,580
585,DUSKUSDT,148,2023-04-08 03:30:00 to 2023-04-10 03:30:00,0.0,584
587,YFIUSDT,314,2023-04-12 07:00:00 to 2023-04-14 07:00:00,1.323262862278134,586
591,AVAXUSDT,309,2023-04-20 07:00:00 to 2023-04-22 07:00:00,-5.728375060005074,590
593,CKBUSDT,14,2023-04-23 12:00:00 to 2023-04-25 12:00:00,0.7451602877024379,592
596,DUSKUSDT,155,2023-04-29 03:30:00 to 2023-05-01 03:30:00,0.0,595
597,DUSKUSDT,156,2023-05-02 03:30:00 to 2023-05-04 03:30:00,0.0,596
599,LTCUSDT,400,2023-05-05 08:00:00 to 2023-05-07 08:00:00,-1.4716399045394246,598
603,SSVUSDT,22,2023-05-13 12:00:00 to 2023-05-15 12:00:00,0.0,602
604,MKRUSDT,331,2023-05-15 07:00:00 to 2023-05-17 07:00:00,0.0,603
605,YFIUSDT,326,2023-05-18 07:00:00 to 2023-05-20 07:00:00,0.0,604
606,CTSIUSDT,186,2023-05-19 03:30:00 to 2023-05-21 03:30:00,0.0,605
609,GRTUSDT,292,2023-05-26 07:00:00 to 2023-05-28 07:00:00,0.0,608
611,ALGOUSDT,355,2023-05-29 09:00:00 to 2023-05-31 09:00:00,0.0,610
614,ATOMUSDT,400,2023-06-03 12:00:00 to 2023-06-05 12:00:00,0.0,613
615,DUSKUSDT,168,2023-06-07 03:30:00 to 2023-06-09 03:30:00,0.0,614
617,LEVERUSDT,20,2023-06-10 12:15:00 to 2023-06-12 12:15:00,-4.137328117084143,616
618,CTSIUSDT,194,2023-06-12 03:30:00 to 2023-06-14 03:30:00,0.0,617
621,GRTUSDT,300,2023-06-19 07:00:00 to 2023-06-21 07:00:00,0.0,620
622,ACHUSDT,35,2023-06-19 14:30:00 to 2023-06-21 14:30:00,0.0,621
623,ALGOUSDT,363,2023-06-22 09:00:00 to 2023-06-24 09:00:00,0.0,622
624,CTSIUSDT,198,2023-06-24 03:30:00 to 2023-06-26 03:30:00,-0.048323450134776,623
626,SSVUSDT,37,2023-06-27 12:00:00 to 2023-06-29 12:00:00,-0.0309377957166907,625
627,GRTUSDT,304,2023-07-01 07:00:00 to 2023-07-03 07:00:00,0.0,626
628,TUSDT,46,2023-07-01 13:00:00 to 2023-07-03 13:00:00,0.1030786219081346,627
629,ALGOUSDT,367,2023-07-04 09:00:00 to 2023-07-06 09:00:00,0.0,628
633,HOOKUSDT,53,2023-07-13 03:00:00 to 2023-07-15 03:00:00,-0.0204907274056677,632
634,NMRUSDT,3,2023-07-13 12:00:00 to 2023-07-15 12:00:00,1.4691011406844154,633
635,ACHUSDT,44,2023-07-16 14:30:00 to 2023-07-18 14:30:00,-0.7475321517535485,634
639,CHZUSDT,301,2023-07-25 07:00:00 to 2023-07-27 07:00:00,0.0,638
641,ALGOUSDT,375,2023-07-28 09:00:00 to 2023-07-30 09:00:00,0.0,640
645,SSVUSDT,50,2023-08-05 12:00:00 to 2023-08-07 12:00:00,0.0,644
646,TUSDT,58,2023-08-06 13:00:00 to 2023-08-08 13:00:00,0.0,645
647,CKBUSDT,50,2023-08-09 12:00:00 to 2023-08-11 12:00:00,0.0,646
650,INJUSDT,117,2023-08-15 02:45:00 to 2023-08-17 02:45:00,3.030674901120365,649
651,HIGHUSDT,60,2023-08-18 02:30:00 to 2023-08-20 02:30:00,1.5808976958525272,650
653,DOGEUSDT,375,2023-08-21 09:00:00 to 2023-08-23 09:00:00,0.0,652
657,GRTUSDT,324,2023-08-30 07:00:00 to 2023-09-01 07:00:00,-1.4194259889161185,656
659,ACHUSDT,60,2023-09-02 14:30:00 to 2023-09-04 14:30:00,1.8336651996955875,658
662,XLMUSDT,438,2023-09-07 08:00:00 to 2023-09-09 08:00:00,0.0,661
663,AVAXUSDT,357,2023-09-11 07:00:00 to 2023-09-13 07:00:00,0.7911646234675936,662
664,MKRUSDT,371,2023-09-12 07:00:00 to 2023-09-14 07:00:00,1.130635420526105,663
665,ALGOUSDT,391,2023-09-14 09:00:00 to 2023-09-16 09:00:00,0.0,664
669,GRTUSDT,332,2023-09-23 07:00:00 to 2023-09-25 07:00:00,0.0,668
671,MKRUSDT,376,2023-09-27 07:00:00 to 2023-09-29 07:00:00,0.0,670
672,CTSIUSDT,230,2023-09-28 03:30:00 to 2023-09-30 03:30:00,0.0,671
675,SSVUSDT,70,2023-10-04 12:00:00 to 2023-10-06 12:00:00,1.017579700715687,674
677,ACHUSDT,72,2023-10-08 14:30:00 to 2023-10-10 14:30:00,0.0,676
681,AVAXUSDT,369,2023-10-17 07:00:00 to 2023-10-19 07:00:00,0.0,680
682,1000PEPEUSDT,51,2023-10-17 16:30:00 to 2023-10-19 16:30:00,0.0,681
683,LTCUSDT,456,2023-10-20 08:00:00 to 2023-10-22 08:00:00,0.0,682
687,ATOMUSDT,449,2023-10-28 12:00:00 to 2023-10-30 12:00:00,0.0,686
688,NMRUSDT,39,2023-10-29 12:00:00 to 2023-10-31 12:00:00,1.271616279069749,687
689,DOGEUSDT,399,2023-11-01 09:00:00 to 2023-11-03 09:00:00,0.2427734414812584,688
693,BNBUSDT,452,2023-11-09 08:00:00 to 2023-11-11 08:00:00,0.8214308504110887,692
695,TUSDT,91,2023-11-13 13:00:00 to 2023-11-15 13:00:00,-0.4330052671642624,694
698,CHZUSDT,340,2023-11-19 07:00:00 to 2023-11-21 07:00:00,0.6449119638826232,697
699,SXPUSDT,402,2023-11-21 09:00:00 to 2023-11-23 09:00:00,-7.202388652923745,698
700,PHBUSDT,89,2023-11-22 14:30:00 to 2023-11-24 14:30:00,0.0,699
701,LTCUSDT,468,2023-11-25 08:00:00 to 2023-11-27 08:00:00,0.6393469034213922,700
705,XLMUSDT,467,2023-12-03 08:00:00 to 2023-12-05 08:00:00,0.0,704
707,YFIUSDT,394,2023-12-08 07:00:00 to 2023-12-10 07:00:00,0.0,706
708,1000FLOKIUSDT,68,2023-12-08 16:30:00 to 2023-12-10 16:30:00,1.345937988214373,707
711,SXPUSDT,410,2023-12-15 09:00:00 to 2023-12-17 09:00:00,0.3517275377683472,710
713,DOGEUSDT,415,2023-12-19 09:00:00 to 2023-12-21 09:00:00,0.0,712
717,BNBUSDT,468,2023-12-27 08:00:00 to 2023-12-29 08:00:00,-0.5317925938622647,716
719,DYDXUSDT,277,2024-01-01 03:30:00 to 2024-01-03 03:30:00,2.012880068288505,718
722,TWTUSDT,17,2024-01-05 14:30:00 to 2024-01-07 14:30:00,-0.2474884671025938,721
723,AVAXUSDT,397,2024-01-09 07:00:00 to 2024-01-11 07:00:00,0.0,722
725,1000PEPEUSDT,80,2024-01-12 16:30:00 to 2024-01-14 16:30:00,-4.017612659286496,724
727,SNXUSDT,413,2024-01-17 07:00:00 to 2024-01-19 07:00:00,1.710259737264223,726
729,XLMUSDT,483,2024-01-20 08:00:00 to 2024-01-22 08:00:00,0.0,728
730,AGLDUSDT,55,2024-01-22 02:30:00 to 2024-01-24 02:30:00,-14.402935903180497,729
731,ALGOUSDT,435,2024-01-24 09:00:00 to 2024-01-26 09:00:00,0.0,730
733,SNXUSDT,417,2024-01-29 07:00:00 to 2024-01-31 07:00:00,0.0,732
735,TWTUSDT,26,2024-02-01 14:30:00 to 2024-02-03 14:30:00,1.1473997932913518,734
737,DOGEUSDT,431,2024-02-05 09:00:00 to 2024-02-07 09:00:00,0.0,736
739,XMRUSDT,485,2024-02-09 08:00:00 to 2024-02-11 08:00:00,0.0,738
741,COMPUSDT,437,2024-02-13 09:00:00 to 2024-02-15 09:00:00,0.0,740
743,CKBUSDT,114,2024-02-17 12:00:00 to 2024-02-19 12:00:00,8.219721221930703,742
745,ZENUSDT,391,2024-02-22 07:00:00 to 2024-02-24 07:00:00,2.438868065070037,744
746,CHZUSDT,372,2024-02-23 07:00:00 to 2024-02-25 07:00:00,1.5470994149494437,745
747,ARKMUSDT,67,2024-02-26 02:45:00 to 2024-02-28 02:45:00,-3.2085007849993783,746
749,AGLDUSDT,68,2024-03-01 02:30:00 to 2024-03-03 02:30:00,1.4773926309337366,748
751,XMRUSDT,493,2024-03-04 08:00:00 to 2024-03-06 08:00:00,3.3325598242777774,750
752,GRTUSDT,387,2024-03-06 07:00:00 to 2024-03-08 07:00:00,3.828108524763756,751
753,HIGHUSDT,128,2024-03-09 02:30:00 to 2024-03-11 02:30:00,1.3755564453679834,752
754,CYBERUSDT,63,2024-03-09 12:00:00 to 2024-03-11 12:00:00,-3.0874348989442844,753
755,NMRUSDT,84,2024-03-12 12:00:00 to 2024-03-14 12:00:00,0.4460781731462884,754
757,CTSIUSDT,287,2024-03-17 03:30:00 to 2024-03-19 03:30:00,0.4982226987842659,756
759,BNBUSDT,496,2024-03-20 08:00:00 to 2024-03-22 08:00:00,1.4037462086482992,758
760,SFPUSDT,370,2024-03-22 07:00:00 to 2024-03-24 07:00:00,0.0,759
761,BNXUSDT,128,2024-03-24 14:45:00 to 2024-03-26 14:45:00,0.0,760
763,ZENUSDT,403,2024-03-29 07:00:00 to 2024-03-31 07:00:00,0.0,762
765,COMPUSDT,453,2024-04-01 09:00:00 to 2024-04-03 09:00:00,-4.4626913297167805,764
766,DOGEUSDT,450,2024-04-02 09:00:00 to 2024-04-04 09:00:00,-2.204695557995383,765
767,SFPUSDT,375,2024-04-06 07:00:00 to 2024-04-08 07:00:00,0.8181580564088109,766
769,BNTUSDT,77,2024-04-09 12:00:00 to 2024-04-11 12:00:00,0.2243965438916711,768
771,ONDOUSDT,24,2024-04-13 13:00:00 to 2024-04-15 13:00:00,23.201308530632705,770
773,1000PEPEUSDT,112,2024-04-17 16:30:00 to 2024-04-19 16:30:00,7.558097899326659,772
775,1000FLOKIUSDT,113,2024-04-21 16:30:00 to 2024-04-23 16:30:00,0.0,774
777,XLMUSDT,515,2024-04-25 08:00:00 to 2024-04-27 08:00:00,0.0,776
778,PHBUSDT,141,2024-04-26 14:30:00 to 2024-04-28 14:30:00,-2.953135505487444,777
779,CYBERUSDT,80,2024-04-29 12:00:00 to 2024-05-01 12:00:00,2.264089942894934,778
781,XMRUSDT,513,2024-05-03 08:00:00 to 2024-05-05 08:00:00,0.0,780
782,COMPUSDT,464,2024-05-04 09:00:00 to 2024-05-06 09:00:00,0.0,781
783,COMPUSDT,465,2024-05-07 09:00:00 to 2024-05-09 09:00:00,3.0968263293285054,782
784,CYBERUSDT,83,2024-05-08 12:00:00 to 2024-05-10 12:00:00,-1.998344608044099,783
785,ZETAUSDT,29,2024-05-11 08:30:00 to 2024-05-13 08:30:00,0.5204356309379363,784
787,CAKEUSDT,61,2024-05-15 12:45:00 to 2024-05-17 12:45:00,2.8402890925641806,786
789,ATOMUSDT,517,2024-05-19 12:00:00 to 2024-05-21 12:00:00,1.080880720545265,788
791,TUSDT,155,2024-05-23 13:00:00 to 2024-05-25 13:00:00,1.924537868918742,790
793,ZENUSDT,423,2024-05-28 07:00:00 to 2024-05-30 07:00:00,-1.335451346600694,792
795,ARKMUSDT,99,2024-06-01 02:45:00 to 2024-06-03 02:45:00,1.249549901359933,794
797,NMRUSDT,112,2024-06-04 12:00:00 to 2024-06-06 12:00:00,0.0,796
799,MOVRUSDT,51,2024-06-08 12:30:00 to 2024-06-10 12:30:00,3.73060420952228,798
800,INJUSDT,217,2024-06-10 02:45:00 to 2024-06-12 02:45:00,3.7572793423478834,799
801,HIGHUSDT,160,2024-06-13 02:30:00 to 2024-06-15 02:30:00,0.0,800
802,ETHFIUSDT,25,2024-06-13 15:30:00 to 2024-06-15 15:30:00,-0.4162844875546944,801
803,CYBERUSDT,96,2024-06-16 12:00:00 to 2024-06-18 12:00:00,-12.412665756604149,802
805,ZENUSDT,431,2024-06-21 07:00:00 to 2024-06-23 07:00:00,0.0,804
807,COMPUSDT,481,2024-06-24 09:00:00 to 2024-06-26 09:00:00,1.5447045553145289,806
809,PYTHUSDT,69,2024-06-28 14:30:00 to 2024-06-30 14:30:00,0.0,808
811,XMRUSDT,533,2024-07-02 08:00:00 to 2024-07-04 08:00:00,-1.8030063124459776,810
812,INJUSDT,225,2024-07-04 02:45:00 to 2024-07-06 02:45:00,-4.998735670519618,811
813,TWTUSDT,78,2024-07-06 14:30:00 to 2024-07-08 14:30:00,0.0,812
815,GMTUSDT,279,2024-07-11 04:00:00 to 2024-07-13 04:00:00,0.0,814
816,CTSIUSDT,326,2024-07-12 03:30:00 to 2024-07-14 03:30:00,0.0,815
817,1000FLOKIUSDT,141,2024-07-14 16:30:00 to 2024-07-16 16:30:00,0.0,816
819,ONDOUSDT,56,2024-07-18 13:00:00 to 2024-07-20 13:00:00,3.811546157313132,818
821,AGLDUSDT,116,2024-07-23 02:30:00 to 2024-07-25 02:30:00,-3.8989743761635145,820
823,TONUSDT,45,2024-07-26 12:30:00 to 2024-07-28 12:30:00,0.0,822
825,DUSKUSDT,308,2024-07-31 03:30:00 to 2024-08-02 03:30:00,2.684822385156567,824
826,GMTUSDT,286,2024-08-01 04:00:00 to 2024-08-03 04:00:00,2.4887606522725947,825
827,DOGEUSDT,491,2024-08-03 09:00:00 to 2024-08-05 09:00:00,-15.273199381637731,826
828,ZENUSDT,446,2024-08-05 07:00:00 to 2024-08-07 07:00:00,-2.4167014713076784,827
829,DENTUSDT,407,2024-08-08 04:00:00 to 2024-08-10 04:00:00,0.0,828
831,ONDOUSDT,64,2024-08-11 13:00:00 to 2024-08-13 13:00:00,0.0,830
832,NMRUSDT,135,2024-08-12 12:00:00 to 2024-08-14 12:00:00,0.0,831
833,KASUSDT,87,2024-08-16 02:00:00 to 2024-08-18 02:00:00,0.0,832
835,ZENUSDT,451,2024-08-20 07:00:00 to 2024-08-22 07:00:00,0.4773813459268058,834
836,SSVUSDT,177,2024-08-20 12:00:00 to 2024-08-22 12:00:00,1.7944106190838829,835
837,COMPUSDT,501,2024-08-23 09:00:00 to 2024-08-25 09:00:00,-0.6922782804639247,836
839,BSVUSDT,100,2024-08-27 12:30:00 to 2024-08-29 12:30:00,-1.3778203433175622,838
840,CAKEUSDT,96,2024-08-28 12:45:00 to 2024-08-30 12:45:00,1.4981334682284977,839
841,DYMUSDT,65,2024-09-01 07:00:00 to 2024-09-03 07:00:00,2.6873738207754285,840
843,SXPUSDT,498,2024-09-04 09:00:00 to 2024-09-06 09:00:00,0.938215530903326,842
844,OMNIUSDT,43,2024-09-05 14:00:00 to 2024-09-07 14:00:00,2.070595041322304,843
845,YFIUSDT,486,2024-09-09 07:00:00 to 2024-09-11 07:00:00,0.4500674017058554,844
847,BNTUSDT,129,2024-09-12 12:00:00 to 2024-09-14 12:00:00,0.0,846
848,SSVUSDT,185,2024-09-13 12:00:00 to 2024-09-15 12:00:00,0.0,847
849,DOGSUSDT,3,2024-09-16 12:30:00 to 2024-09-18 12:30:00,2.9973761941741395,848
851,LEVERUSDT,176,2024-09-20 12:15:00 to 2024-09-22 12:15:00,0.0,850
852,MOVRUSDT,86,2024-09-21 12:30:00 to 2024-09-23 12:30:00,0.8955182506109487,851
