normalized_period,symbol,original_period,out_sample_range,metric_value,selected_based_on_period
92,COMPUSDT,4,2020-07-24 09:00:00 to 2020-07-26 09:00:00,0.0,91
98,COMPUSDT,8,2020-08-05 09:00:00 to 2020-08-07 09:00:00,0.0,97
104,BNBUSDT,59,2020-08-17 08:00:00 to 2020-08-19 08:00:00,0.2806806842480364,103
110,XLMUSDT,70,2020-08-29 08:00:00 to 2020-08-31 08:00:00,0.0,109
120,XMRUSDT,72,2020-09-18 08:00:00 to 2020-09-20 08:00:00,0.0,119
134,AVAXUSDT,4,2020-10-17 07:00:00 to 2020-10-19 07:00:00,0.0,133
136,LTCUSDT,91,2020-10-20 08:00:00 to 2020-10-22 08:00:00,2.0460516684606955,135
140,XLMUSDT,90,2020-10-28 08:00:00 to 2020-10-30 08:00:00,-3.67091091400367,139
148,ALGOUSDT,46,2020-11-13 09:00:00 to 2020-11-15 09:00:00,5.245652420294519,147
152,BNBUSDT,91,2020-11-21 08:00:00 to 2020-11-23 08:00:00,0.0,151
154,DOGEUSDT,42,2020-11-25 09:00:00 to 2020-11-27 09:00:00,-12.628094031544478,153
158,BNBUSDT,95,2020-12-03 08:00:00 to 2020-12-05 08:00:00,0.0,157
174,ADAUSDT,109,2021-01-04 08:00:00 to 2021-01-06 08:00:00,5.509805843640079,173
176,AVAXUSDT,32,2021-01-09 07:00:00 to 2021-01-11 07:00:00,-3.9485372130161887,175
182,BNBUSDT,111,2021-01-20 08:00:00 to 2021-01-22 08:00:00,6.261068513464761,181
184,YFIUSDT,45,2021-01-25 07:00:00 to 2021-01-27 07:00:00,0.0,183
188,ATOMUSDT,116,2021-02-01 12:00:00 to 2021-02-03 12:00:00,0.3354780542986373,187
195,SXPUSDT,66,2021-02-16 09:00:00 to 2021-02-18 09:00:00,9.8102865791359,194
196,YFIUSDT,53,2021-02-18 07:00:00 to 2021-02-20 07:00:00,1.996405681131564,195
201,COMPUSDT,77,2021-02-28 09:00:00 to 2021-03-02 09:00:00,0.6689202154787198,200
202,ALGOUSDT,82,2021-03-01 09:00:00 to 2021-03-03 09:00:00,0.0,201
204,XMRUSDT,128,2021-03-05 08:00:00 to 2021-03-07 08:00:00,-0.3948301261371125,203
