Portfolio,Year,Month,Month Name,Year-Month,Start Date,End Date,Start Equity,End Equity,Monthly Return (%),Max Drawdown (%),Volatility (%),Number of Trades,Win Rate (%)
top9,2020,3,March,2020-03,2020-03-02 08:00:00,2020-03-29 08:00:00,10000.0,10000.0,0.0,0.0,0.0,1,0.0
top9,2020,4,April,2020-04,2020-04-03 08:00:00,2020-04-22 08:45:00,10000.0,10085.650953479624,0.8565095347962348,-1.078970042753813,11.245874052197022,2,50.0
top9,2020,5,May,2020-05,2020-05-04 08:45:00,2020-05-28 08:00:00,10085.650953479624,10085.650953479624,0.0,0.0,0.0,1,0.0
top9,2020,6,June,2020-06,2020-06-09 08:00:00,2020-06-28 16:15:00,10085.650953479624,10375.627743498082,2.875142034519973,0.0,26.35111201387423,1,0.0
top9,2020,7,July,2020-07,2020-07-03 09:00:00,2020-07-28 11:30:00,10375.627743498082,11095.706574097134,6.940098935703354,-0.07293141683778481,9.668631950457469,3,33.33333333333333
top9,2020,8,August,2020-08,2020-08-04 09:00:00,2020-08-28 07:45:00,11095.706574097132,12319.219339194697,11.026902675615524,-6.207354390868813,40.55106200289936,5,60.0
top9,2020,9,September,2020-09,2020-09-01 08:00:00,2020-09-29 08:00:00,12319.219339194697,13047.471561143426,5.911512750095538,-0.49175007036308394,18.937845530239272,4,0.0
top9,2020,10,October,2020-10,2020-10-03 07:45:00,2020-10-31 09:00:00,13047.471561143426,13194.014841851667,1.1231546282473692,-0.3522914507202102,6.544588897151408,2,0.0
top9,2020,11,November,2020-11,2020-11-04 08:00:00,2020-11-28 08:00:00,13194.014841851667,14197.92072848411,7.608797615173457,-0.15864061135245633,13.698276124312587,3,33.33333333333333
top9,2020,12,December,2020-12,2020-12-02 08:00:00,2020-12-31 07:00:00,14197.92072848411,14134.86299300448,-0.4441335931191781,-7.483473531938611,27.902496858437736,7,71.42857142857143
top9,2021,1,January,2021-01,2021-01-01 11:00:00,2021-01-31 07:00:00,14101.486928506345,20349.899271700062,44.31030837295935,-2.794853838018596,33.43223241601504,6,66.66666666666666
top9,2021,2,February,2021-02,2021-02-01 08:00:00,2021-02-28 09:00:00,20349.899271700062,22410.371982842524,10.12522314549189,-6.5972877923944795,44.02099130871518,7,42.857142857142854
top9,2021,3,March,2021-03,2021-03-04 08:00:00,2021-03-31 06:30:00,22410.371982842524,24811.2788960147,10.713373767335588,-0.6773820520963869,11.057259641447446,7,57.14285714285714
top9,2021,4,April,2021-04,2021-04-01 07:45:00,2021-04-30 08:00:00,24811.2788960147,21315.474545937795,-14.089577424557575,-14.993266902427504,44.732141426700835,3,33.33333333333333
top9,2021,5,May,2021-05,2021-05-03 01:30:00,2021-05-31 08:00:00,21714.84200626386,24258.443736734273,11.713655248961441,-5.163819628567435,31.17469378782685,5,40.0
top9,2021,6,June,2021-06,2021-06-01 08:45:00,2021-06-28 07:00:00,24258.443736734273,27074.25383795076,11.607546352829479,-1.5689569611325394,23.04578167865305,5,40.0
top9,2021,7,July,2021-07,2021-07-02 07:00:00,2021-07-30 08:00:00,27074.25383795076,26747.913925511257,-1.2053514545322885,-11.760971480961002,32.49633324314863,6,50.0
top9,2021,8,August,2021-08,2021-08-03 08:00:00,2021-08-31 06:45:00,26747.913925511257,34785.09083439214,30.047864410148616,-1.6928331183497125,20.76489800691389,7,71.42857142857143
top9,2021,9,September,2021-09,2021-09-01 04:00:00,2021-09-28 07:00:00,34937.201434847106,37704.61228746454,7.921100543151005,0.0,11.901185609748008,5,40.0
top9,2021,10,October,2021-10,2021-10-02 07:00:00,2021-10-30 08:00:00,37704.61228746454,40343.39945129684,6.998579228752888,-1.1972185420293213,11.78421738094592,6,50.0
top9,2021,11,November,2021-11,2021-11-03 07:00:00,2021-11-30 12:00:00,40343.39945129684,45841.0039833878,13.627023520235948,-1.1102230246251565e-14,26.805779098144463,4,50.0
top9,2021,12,December,2021-12,2021-12-01 09:00:00,2021-12-31 08:30:00,45841.0039833878,50671.63572945463,10.537796571421932,-0.1898514782608829,24.709216196477477,4,50.0
top9,2022,1,January,2022-01,2022-01-01 00:30:00,2022-01-30 07:00:00,51145.60503502713,55614.832660118744,8.73824372989791,-2.6087884130933325,25.983494743835518,4,25.0
top9,2022,2,February,2022-02,2022-02-03 03:30:00,2022-02-28 15:15:00,55614.832660118744,57651.93585969239,3.6628775133121128,-4.261314263422767,22.602564704692615,4,25.0
top9,2022,3,March,2022-03,2022-03-03 08:00:00,2022-03-31 07:00:00,57651.93585969239,67518.84479177225,17.11461858989951,-1.1102230246251565e-14,30.910730128745,3,66.66666666666666
top9,2022,4,April,2022-04,2022-04-01 18:15:00,2022-04-28 03:30:00,70394.91700007865,72075.90155515399,2.3879345650389183,-6.087111681632306,42.90010625703276,5,40.0
top9,2022,5,May,2022-05,2022-05-02 04:00:00,2022-05-30 09:00:00,72075.90155515399,90788.4294136235,25.962252923260753,-4.359974879140738,75.64247186320485,5,40.0
top9,2022,6,June,2022-06,2022-06-03 07:00:00,2022-06-29 21:30:00,90788.4294136235,93647.03320113874,3.1486432863506275,-5.124986316351022,30.766688161248368,5,40.0
top9,2022,7,July,2022-07,2022-07-01 07:00:00,2022-07-31 13:00:00,93647.03320113874,101450.88464267211,8.333260728903147,-0.572254649499282,9.376056093968927,5,60.0
top9,2022,8,August,2022-08,2022-08-01 17:45:00,2022-08-30 07:45:00,101450.88464267211,99426.88727740254,-1.995051469879694,-7.402430439596996,35.45228824312025,4,50.0
top9,2022,9,September,2022-09,2022-09-03 07:00:00,2022-09-29 19:15:00,99426.88727740254,108273.6842099794,8.897791306585079,-4.038900976798631,26.634498231859556,4,75.0
top9,2022,10,October,2022-10,2022-10-01 07:00:00,2022-10-31 16:15:00,107480.73714739417,109633.77664175433,2.003186386233624,0.0,5.508354032793746,3,66.66666666666666
