Portfolio,Year,Month,Month Name,Year-Month,Start Date,End Date,Start Equity,End Equity,Monthly Return (%),Max Drawdown (%),Volatility (%),Number of Trades,Win Rate (%)
top7,2020,2,February,2020-02,2020-02-03 08:00:00,2020-02-04 15:15:00,10000.0,10062.96603773585,0.6296603773584986,0.0,0.0,1,100.0
top7,2020,3,March,2020-03,2020-03-01 08:00:00,2020-03-30 05:15:00,10062.96603773585,10239.612210320116,1.7554086133436897,0.0,7.395748102520027,2,50.0
top7,2020,4,April,2020-04,2020-04-02 08:00:00,2020-04-30 08:00:00,10239.612210320118,10942.399240398936,6.863414508710641,-2.9831515049451918,19.35267105474346,4,50.0
top7,2020,5,May,2020-05,2020-05-04 08:00:00,2020-05-28 08:00:00,10942.399240398936,10550.477322347902,-3.5816817632103204,-5.079615678928873,17.043590255129406,4,25.0
top7,2020,6,June,2020-06,2020-06-01 08:00:00,2020-06-29 08:00:00,10550.477322347902,11118.4169930824,5.383070863831851,-2.220446049250313e-14,10.725576317175477,4,50.0
top7,2020,7,July,2020-07,2020-07-03 08:00:00,2020-07-30 17:45:00,11118.4169930824,12163.104146402715,9.396006229756404,-2.81230827883463,28.919809294888125,2,0.0
top7,2020,8,August,2020-08,2020-08-04 08:00:00,2020-08-31 08:15:00,12163.104146402715,13672.269017070072,12.407727932788415,-0.5542678591563988,18.572849866402585,4,50.0
top7,2020,9,September,2020-09,2020-09-01 01:30:00,2020-09-28 17:45:00,13868.715343740962,14953.674401948902,7.8230681884864595,-2.693382840195646,23.06408078325994,6,16.666666666666664
top7,2020,10,October,2020-10,2020-10-03 08:00:00,2020-10-31 07:00:00,14953.674401948902,15747.44534396561,5.308199982696271,0.0,10.069144215751443,4,25.0
top7,2020,11,November,2020-11,2020-11-01 07:00:00,2020-11-30 23:45:00,15983.310244227336,21947.00518366933,37.31201389646988,-6.244521825046101,52.069734990426596,7,42.857142857142854
top7,2020,12,December,2020-12,2020-12-01 14:45:00,2020-12-31 16:30:00,22469.534991918903,20830.320970088793,-7.29527345545713,-9.920456568847747,61.69885820247263,5,20.0
top7,2021,1,January,2021-01,2021-01-01 22:30:00,2021-01-31 08:00:00,20935.59817851429,39514.41805351624,88.74272288082483,-11.95945610469571,54.302501054491934,9,88.88888888888889
top7,2021,2,February,2021-02,2021-02-01 01:45:00,2021-02-28 08:45:00,39903.3354359458,45449.35681400696,13.8986410972181,-5.767597425730797,34.419244309204466,8,62.5
top7,2021,3,March,2021-03,2021-03-02 21:00:00,2021-03-31 13:30:00,45449.35681400697,53932.831947761326,18.665775994303722,-5.644865728426851,27.464875743505125,8,50.0
top7,2021,4,April,2021-04,2021-04-01 07:00:00,2021-04-29 07:00:00,53932.831947761326,73563.913759815,36.399130368433276,-5.014109487013874,34.42103451285827,7,71.42857142857143
top7,2021,5,May,2021-05,2021-05-03 07:00:00,2021-05-31 08:00:00,73563.913759815,92188.75188858529,25.31790000948031,-4.121230250022334,39.07707946044766,9,44.44444444444444
top7,2021,6,June,2021-06,2021-06-04 08:00:00,2021-06-30 17:45:00,92188.75188858529,89702.48358960813,-2.6969323784553856,-10.035977353195713,46.2313618652245,5,60.0
top7,2021,7,July,2021-07,2021-07-02 07:00:00,2021-07-30 07:00:00,89702.48358960813,86461.93839608214,-3.6125479070920674,-24.467598764234854,96.16493381158857,4,50.0
top7,2021,8,August,2021-08,2021-08-01 20:15:00,2021-08-31 07:00:00,87420.93393013792,99521.58306580737,13.841820936550086,-5.403779142166975,32.834282971128935,6,50.0
top7,2021,9,September,2021-09,2021-09-03 04:15:00,2021-09-30 12:30:00,100318.23132120608,122330.1121078761,21.94205429737972,-2.3631334143948135,20.90060626006074,8,75.0
top7,2021,10,October,2021-10,2021-10-02 09:00:00,2021-10-31 23:15:00,122330.1121078761,116652.20223921753,-4.641465433834924,-17.779399636618898,58.42790254818372,7,57.14285714285714
top7,2021,11,November,2021-11,2021-11-01 04:45:00,2021-11-27 08:00:00,118442.2852752261,147983.3898055074,24.94134967223589,-3.425595023401895,34.94004437579936,4,50.0
top7,2021,12,December,2021-12,2021-12-01 08:45:00,2021-12-31 23:45:00,147983.3898055074,149832.58299797843,1.249595103140555,-0.8155848527069409,7.007037520941271,2,50.0
top7,2022,1,January,2022-01,2022-01-01 16:00:00,2022-01-30 08:00:00,151453.66230569524,153713.714523894,1.49224005797699,-2.3591618414885662,13.576473838613104,5,20.0
top7,2022,2,February,2022-02,2022-02-03 07:00:00,2022-02-28 15:30:00,153713.714523894,148478.39045716473,-3.4058926250952526,-10.677235845032662,35.9462841484849,2,50.0
top7,2022,3,March,2022-03,2022-03-03 07:00:00,2022-03-31 08:00:00,148478.39045716473,150277.39209391654,1.211625227895241,-0.6936802492809147,6.23036453344579,4,0.0
top7,2022,4,April,2022-04,2022-04-01 05:15:00,2022-04-30 20:00:00,150831.64577121407,150046.0459885596,-0.5208454622619985,-5.323257362065492,23.19513344549235,3,33.33333333333333
top7,2022,5,May,2022-05,2022-05-01 03:30:00,2022-05-30 03:30:00,148402.07077454994,163050.1057199876,9.870505761129644,-11.350250103445347,38.89759526576552,8,37.5
top7,2022,6,June,2022-06,2022-06-03 03:30:00,2022-06-28 09:00:00,163050.1057199876,185842.02241468462,13.978474036587563,-5.028616404594787,29.071548950618503,6,66.66666666666666
top7,2022,7,July,2022-07,2022-07-01 08:00:00,2022-07-31 11:00:00,185842.02241468462,204607.2047698626,10.097383848581721,-0.06717019566611082,9.909651251010686,6,50.0
top7,2022,8,August,2022-08,2022-08-01 01:30:00,2022-08-30 07:00:00,206360.391182294,201900.7096514976,-2.1611131405817163,-6.53900940822113,18.974314769697052,9,77.77777777777779
top7,2022,9,September,2022-09,2022-09-03 07:00:00,2022-09-28 19:00:00,201900.7096514976,223451.15533705876,10.673784021244682,-2.2135545728528494,20.460795604504252,5,40.0
top7,2022,10,October,2022-10,2022-10-01 07:00:00,2022-10-31 10:30:00,226479.35617970588,232891.9703454128,2.8314342966511585,-1.1102230246251565e-14,6.751609502594051,2,50.0
top7,2022,11,November,2022-11,2022-11-01 00:45:00,2022-11-30 04:00:00,236906.80834374425,251259.7127256799,6.058460068023908,-0.8740945273725487,13.605064075617564,5,20.0
top7,2022,12,December,2022-12,2022-12-04 07:00:00,2022-12-30 17:45:00,251259.7127256799,259220.2349722841,3.16824458654672,0.0,11.994424620552605,2,0.0
top7,2023,1,January,2023-01,2023-01-01 03:30:00,2023-01-31 01:45:00,259220.2349722841,282982.9867603362,9.167012671905361,-2.7001134774775615,22.06018478776606,6,83.33333333333334
top7,2023,2,February,2023-02,2023-02-02 07:00:00,2023-02-26 12:00:00,290835.88570767024,324617.8399430434,11.615469718660743,0.0,21.461786217307573,4,25.0
top7,2023,3,March,2023-03,2023-03-02 08:00:00,2023-03-30 07:00:00,324617.8399430434,360259.390391595,10.979541498645041,-1.1102230246251565e-14,14.062909968224444,4,50.0
top7,2023,4,April,2023-04,2023-04-03 03:30:00,2023-04-30 05:15:00,360259.390391595,399944.486991555,11.015700814022654,-0.001394189714853944,12.758364746396811,9,66.66666666666666
top7,2023,5,May,2023-05,2023-05-01 08:00:00,2023-05-29 07:30:00,399944.4869915551,406793.7772073977,1.7125602273865725,0.0,4.940773023523043,3,0.0
top7,2023,6,June,2023-06,2023-06-02 03:30:00,2023-06-30 07:00:00,406793.7772073977,403729.513656199,-0.7532719827315404,-1.8934551406851852,10.138497169794142,1,0.0
top7,2023,7,July,2023-07,2023-07-01 07:00:00,2023-07-28 07:00:00,403729.513656199,428132.7044031708,6.044440627085956,-0.9431101368999384,15.607324429307386,7,42.857142857142854
top7,2023,8,August,2023-08,2023-08-01 03:30:00,2023-08-31 08:15:00,428132.7044031708,435258.82118403725,1.6644644773868622,-1.7757567442691302,10.959494703522141,3,0.0
top7,2023,9,September,2023-09,2023-09-02 08:00:00,2023-09-30 03:30:00,435258.8211840373,411997.4518821019,-5.344261430166397,-5.971497154284511,15.810511913029835,5,40.0
top7,2023,10,October,2023-10,2023-10-04 12:15:00,2023-10-31 02:00:00,411997.4518821019,397176.9503163271,-3.5972313658910293,-9.141868899414153,27.088513590063368,7,42.857142857142854
top7,2023,11,November,2023-11,2023-11-01 12:00:00,2023-11-29 12:00:00,397176.9503163271,465930.33199161314,17.310516539423592,-0.7652814121637652,11.779135563269968,5,80.0
top7,2023,12,December,2023-12,2023-12-03 03:30:00,2023-12-31 14:00:00,465930.33199161314,548818.5615317471,17.78983333963884,-2.5366773696495204,20.39534354773415,6,83.33333333333334
top7,2024,1,January,2024-01,2024-01-01 03:30:00,2024-01-28 03:30:00,571727.9386190795,694096.8584392032,21.403347913290172,-2.0636021098775936,21.911647578215863,7,57.14285714285714
top7,2024,2,February,2024-02,2024-02-01 02:45:00,2024-02-29 12:00:00,694096.8584392032,810845.1339534718,16.820170570545034,-2.6709152922503088,22.749938496029024,8,75.0
top7,2024,3,March,2024-03,2024-03-01 03:30:00,2024-03-28 03:30:00,846458.3179669908,985727.2371691159,16.453133751065142,-8.527529561423442,52.431293332973816,4,75.0
top7,2024,4,April,2024-04,2024-04-01 14:00:00,2024-04-29 12:30:00,985727.2371691159,1093877.3101567598,10.971602377371381,-1.275441341914485,15.829989267967656,3,66.66666666666666
top7,2024,5,May,2024-05,2024-05-01 18:15:00,2024-05-31 12:30:00,1079831.7545427405,1098034.1225431606,1.6856670424669984,-1.5264505657916372,11.129437869297076,3,0.0
top7,2024,6,June,2024-06,2024-06-01 07:00:00,2024-06-28 03:30:00,1111288.3368448247,1221054.1481870774,9.877347552652282,-3.9277080136467912,37.23295777601522,5,20.0
top7,2024,7,July,2024-07,2024-07-02 07:00:00,2024-07-31 02:30:00,1221054.1481870774,1271910.32082148,4.1649399995822955,-3.105481538495003,20.639950453957553,2,50.0
top7,2024,8,August,2024-08,2024-08-01 12:15:00,2024-08-31 07:00:00,1252351.8936820957,1242926.8159823697,-0.7525902062570311,-5.074116415878516,20.993177708064234,4,25.0
top7,2024,9,September,2024-09,2024-09-01 19:00:00,2024-09-29 11:45:00,1236689.368751708,1249859.46068155,1.064947452660303,-7.216553672675008,36.42803276232817,5,40.0
top7,2024,10,October,2024-10,2024-10-02 10:30:00,2024-10-31 21:30:00,1249859.46068155,1342392.7179614732,7.403492967878544,-1.6948101415172667,15.633672401194056,6,50.0
top7,2024,11,November,2024-11,2024-11-01 03:30:00,2024-11-28 07:00:00,1342661.9879571286,1449177.7707042138,7.933179288791048,-7.64833785390403,32.92581434512612,5,20.0
top7,2024,12,December,2024-12,2024-12-01 07:00:00,2024-12-30 18:15:00,1449177.7707042138,1666616.972580955,15.00431529329067,-5.805896641543907,28.14912223636938,6,50.0
top7,2025,1,January,2025-01,2025-01-01 08:00:00,2025-01-30 13:30:00,1671124.3599026853,1774380.1421253737,6.178820960320475,-7.427657962319323,37.997416819218515,5,40.0
top7,2025,2,February,2025-02,2025-02-03 12:15:00,2025-02-28 09:30:00,1774380.1421253737,1775575.3963496063,0.067361789948861,-7.608969329005166,40.22046328527213,4,25.0
top7,2025,3,March,2025-03,2025-03-01 15:00:00,2025-03-04 20:30:00,1776165.4714985744,1793567.4532737862,0.9797500319905117,0.0,10.997666833167912,1,0.0
