Portfolio,Year,Month,Month Name,Year-Month,Start Date,End Date,Start Equity,End Equity,Monthly Return (%),Max Drawdown (%),Volatility (%),Number of Trades,Win Rate (%)
top4,2020,1,January,2020-01,2020-01-22 07:45:00,2020-01-24 12:00:00,10000.0,10189.986983052164,1.8998698305216388,0.0,6.907445920604577,1,100.0
top4,2020,2,February,2020-02,2020-02-06 08:00:00,2020-02-27 12:15:00,10189.986983052164,9891.38320338295,-2.9303646821713047,-7.567459023082323,33.89468386153959,3,33.33333333333333
top4,2020,3,March,2020-03,2020-03-01 12:00:00,2020-03-29 08:00:00,9891.38320338295,9097.094080298264,-8.030111732128942,-19.193609524452505,67.617351018674,7,57.14285714285714
top4,2020,4,April,2020-04,2020-04-02 08:00:00,2020-04-30 12:00:00,9097.094080298264,10017.012139849976,10.112218818798357,-1.2171765175614357,18.713758585582667,5,40.0
top4,2020,5,May,2020-05,2020-05-01 04:45:00,2020-05-28 08:45:00,10214.79273029342,10554.984784184317,3.3303862630712944,0.0,8.314740097410478,4,50.0
top4,2020,6,June,2020-06,2020-06-01 08:00:00,2020-06-29 08:00:00,10554.984784184317,11369.445494811713,7.716360821739809,-1.1837833684750887,24.653315085102733,5,60.0
top4,2020,7,July,2020-07,2020-07-03 08:45:00,2020-07-31 08:00:00,11369.445494811713,11988.258720126456,5.44277401740596,-0.13101047747997585,8.964704944662062,4,50.0
top4,2020,8,August,2020-08,2020-08-02 16:45:00,2020-08-31 22:30:00,11741.770592979477,14410.011478340606,22.72434863406798,-3.469314776537602,24.85019968231635,7,57.14285714285714
top4,2020,9,September,2020-09,2020-09-01 02:00:00,2020-09-30 08:00:00,14629.737509292981,19748.56779566125,34.98921483120752,0.0,44.09756039484905,6,50.0
top4,2020,10,October,2020-10,2020-10-01 19:15:00,2020-10-31 08:00:00,19911.149297585845,19835.900113991618,-0.37792486244554446,-1.5985419829392722,9.079339138040048,5,40.0
top4,2020,11,November,2020-11,2020-11-01 07:00:00,2020-11-29 09:00:00,19881.50943295783,20635.57062010958,3.7927763467583198,-11.899787680571361,55.65557487667291,6,50.0
top4,2020,12,December,2020-12,2020-12-01 14:45:00,2020-12-30 07:00:00,21245.189240712232,21593.593585554692,1.6399211176467698,-7.2330191812920885,24.64679893879838,3,66.66666666666666
top4,2021,1,January,2021-01,2021-01-02 01:45:00,2021-01-31 07:45:00,21740.98295179562,27679.40280736787,27.31440371734337,-2.7691921849369305,31.631110753773356,10,60.0
top4,2021,2,February,2021-02,2021-02-01 07:00:00,2021-02-28 08:00:00,27679.40280736787,39025.682453239,40.99177906703575,-9.93175031172382,72.04223264134009,9,55.55555555555556
top4,2021,3,March,2021-03,2021-03-04 07:00:00,2021-03-28 07:00:00,39025.682453239,44601.05979079147,14.286431362815865,-1.7683218112173993,18.79571252543605,7,85.71428571428571
top4,2021,4,April,2021-04,2021-04-01 07:00:00,2021-04-29 08:00:00,44601.05979079147,43606.39942840791,-2.230127192154574,-14.285953343691505,77.74029207746686,8,50.0
top4,2021,5,May,2021-05,2021-05-03 07:00:00,2021-05-31 07:00:00,43606.39942840791,58444.25982131801,34.0267955790998,-5.749568565120522,44.34737697296807,5,80.0
top4,2021,6,June,2021-06,2021-06-04 08:00:00,2021-06-28 08:45:00,58444.25982131801,60310.77568647574,3.1936684130558612,-13.782259540283825,62.3136307474103,6,66.66666666666666
top4,2021,7,July,2021-07,2021-07-02 07:00:00,2021-07-31 20:45:00,60310.77568647574,66151.8622081423,9.684979931333192,-5.997548317579704,36.40372025547021,6,33.33333333333333
top4,2021,8,August,2021-08,2021-08-02 01:45:00,2021-08-31 08:00:00,70194.55529791024,88433.49737675313,25.983414242651225,-3.7450637727655334,29.48244135533819,8,62.5
top4,2021,9,September,2021-09,2021-09-03 04:00:00,2021-09-30 12:00:00,89398.98029947621,106173.72857133916,18.763914549885797,-8.062199649240487,54.885615070230685,9,66.66666666666666
top4,2021,10,October,2021-10,2021-10-01 05:00:00,2021-10-30 07:00:00,106984.73860111383,114873.66362004838,7.373878856074922,-5.884758343223595,27.692435543677334,5,40.0
top4,2021,11,November,2021-11,2021-11-03 09:00:00,2021-11-28 07:00:00,114873.66362004838,116705.50442164716,1.594656898606206,-3.3058889109001677,19.87429888505055,5,40.0
top4,2021,12,December,2021-12,2021-12-01 03:30:00,2021-12-31 23:00:00,116705.50442164716,122190.95437191275,4.700249553309099,-1.7038201301224243,15.600337613937585,3,33.33333333333333
top4,2022,1,January,2022-01,2022-01-02 03:30:00,2022-01-30 03:30:00,122190.95437191274,125520.8503714884,2.7251575345262014,-1.9792431380032838,14.06090039338532,4,50.0
