Period number,In-sample date range,Out-of-sample date range,MA1 length,Afastamento,Out-of-sample trades,Out-of-sample net profit (%),Out-of-sample max drawdown (%),Out-of-sample win rate (%),Processing time (seconds),normalized_period
1,2024-08-19 12:30:00 to 2024-09-02 12:30:00,2024-09-03 12:30:00 to 2024-09-05 12:30:00,55,0.026,1,-4.914804520094822,7.960520906956765,0.0,212.28708386421204,903
2,2024-08-22 12:30:00 to 2024-09-05 12:30:00,2024-09-06 12:30:00 to 2024-09-08 12:30:00,55,0.026,2,0.3890763254752892,3.449436938007475,50.0,206.544273853302,904
3,2024-08-25 12:30:00 to 2024-09-08 12:30:00,2024-09-09 12:30:00 to 2024-09-11 12:30:00,230,0.048,1,0.0716235059760947,0.8464348411984289,0.0,209.02114391326904,905
4,2024-08-28 12:30:00 to 2024-09-11 12:30:00,2024-09-12 12:30:00 to 2024-09-14 12:30:00,195,0.044,0,0.0,0.0,0.0,204.17457509040833,907
5,2024-08-31 12:30:00 to 2024-09-14 12:30:00,2024-09-15 12:30:00 to 2024-09-17 12:30:00,160,0.032,1,-5.923310227272722,10.231406860620664,0.0,203.1206331253052,909
6,2024-09-03 12:30:00 to 2024-09-17 12:30:00,2024-09-18 12:30:00 to 2024-09-20 12:30:00,15,0.02,3,-2.4980492502841662,3.683263818922096,0.0,198.30426406860352,910
7,2024-09-06 12:30:00 to 2024-09-20 12:30:00,2024-09-21 12:30:00 to 2024-09-23 12:30:00,300,0.052,0,0.0,0.0,0.0,199.17644882202148,911
8,2024-09-09 12:30:00 to 2024-09-23 12:30:00,2024-09-24 12:30:00 to 2024-09-26 12:30:00,300,0.028,1,1.4760000000000038,0.4381680672268885,100.0,199.7531042098999,913
9,2024-09-12 12:30:00 to 2024-09-26 12:30:00,2024-09-27 12:30:00 to 2024-09-29 12:30:00,300,0.028,1,-0.417306122448972,0.7964975630360525,0.0,200.4739236831665,915
10,2024-09-15 12:30:00 to 2024-09-29 12:30:00,2024-09-30 12:30:00 to 2024-10-02 12:30:00,195,0.022,2,-10.853235681142106,14.918241230597456,50.0,199.533753156662,916
11,2024-09-18 12:30:00 to 2024-10-02 12:30:00,2024-10-03 12:30:00 to 2024-10-05 12:30:00,85,0.054,0,0.0,0.0,0.0,197.0298056602478,917
12,2024-09-21 12:30:00 to 2024-10-05 12:30:00,2024-10-06 12:30:00 to 2024-10-08 12:30:00,70,0.028,0,0.0,0.0,0.0,200.2622752189636,919
13,2024-09-24 12:30:00 to 2024-10-08 12:30:00,2024-10-09 12:30:00 to 2024-10-11 12:30:00,70,0.028,1,0.7547900723888415,0.716035160289539,100.0,197.64298701286316,921
14,2024-09-27 12:30:00 to 2024-10-11 12:30:00,2024-10-12 12:30:00 to 2024-10-14 12:30:00,75,0.026,1,0.8691066398390285,0.8998908792319823,100.0,204.58596992492676,922
15,2024-09-30 12:30:00 to 2024-10-14 12:30:00,2024-10-15 12:30:00 to 2024-10-17 12:30:00,130,0.022,4,2.8061274779987433,1.2813587946834415,75.0,202.4628839492798,923
16,2024-10-03 12:30:00 to 2024-10-17 12:30:00,2024-10-18 12:30:00 to 2024-10-20 12:30:00,140,0.024,0,0.0,0.0,0.0,197.5642590522766,925
17,2024-10-06 12:30:00 to 2024-10-20 12:30:00,2024-10-21 12:30:00 to 2024-10-23 12:30:00,165,0.02,3,2.129089154724952,0.926391664314569,66.66666666666666,198.6967401504517,927
18,2024-10-09 12:30:00 to 2024-10-23 12:30:00,2024-10-24 12:30:00 to 2024-10-26 12:30:00,85,0.02,1,-6.392153023189148,11.210196586250897,0.0,194.82056093215945,928
19,2024-10-12 12:30:00 to 2024-10-26 12:30:00,2024-10-27 12:30:00 to 2024-10-29 12:30:00,200,0.032,1,0.8387410440122768,0.8190306648721026,100.0,191.7236988544464,929
20,2024-10-15 12:30:00 to 2024-10-29 12:30:00,2024-10-30 12:30:00 to 2024-11-01 12:30:00,190,0.02,1,-1.6528888298626951,5.173804728601917,0.0,195.29059386253357,931
21,2024-10-18 12:30:00 to 2024-11-01 12:30:00,2024-11-02 12:30:00 to 2024-11-04 12:30:00,270,0.034,1,-8.001013289337335,11.017499701702896,0.0,197.2193388938904,933
22,2024-10-21 12:30:00 to 2024-11-04 12:30:00,2024-11-05 12:30:00 to 2024-11-07 12:30:00,40,0.034,0,0.0,0.0,0.0,199.92558407783508,934
23,2024-10-24 12:30:00 to 2024-11-07 12:30:00,2024-11-08 12:30:00 to 2024-11-10 12:30:00,50,0.044,0,0.0,0.0,0.0,201.16629219055176,935
