normalized_period,symbol,original_period,out_sample_range,metric_value,selected_based_on_period
176,ONTUSDT,67,2020-09-11 08:00:00 to 2020-09-13 08:00:00,2.469806779397514,175
177,BCHUSDT,86,2020-09-14 08:45:00 to 2020-09-16 08:45:00,0.0,176
178,ETCUSDT,77,2020-09-15 08:00:00 to 2020-09-17 08:00:00,0.0,177
179,IOTAUSDT,69,2020-09-18 08:00:00 to 2020-09-20 08:00:00,1.08354114331667,178
181,SUSHIUSDT,2,2020-09-22 07:00:00 to 2020-09-24 07:00:00,0.0,180
183,BCHUSDT,90,2020-09-26 08:45:00 to 2020-09-28 08:45:00,0.0,182
184,IOTAUSDT,72,2020-09-27 08:00:00 to 2020-09-29 08:00:00,1.0685085148514737,183
185,DOTUSDT,9,2020-09-30 07:00:00 to 2020-10-02 07:00:00,-1.8609999832213544,184
187,SNXUSDT,13,2020-10-04 07:00:00 to 2020-10-06 07:00:00,-3.2429428815907886,186
188,ALGOUSDT,33,2020-10-05 09:00:00 to 2020-10-07 09:00:00,-2.853828723485913,187
189,DOGEUSDT,26,2020-10-08 09:00:00 to 2020-10-10 09:00:00,0.0,188
191,MKRUSDT,16,2020-10-12 07:00:00 to 2020-10-14 07:00:00,2.586561472915382,190
193,CRVUSDT,11,2020-10-16 07:00:00 to 2020-10-18 07:00:00,1.0223999999999978,192
195,DOGEUSDT,30,2020-10-20 09:00:00 to 2020-10-22 09:00:00,0.2199487836842672,194
197,ICXUSDT,9,2020-10-24 06:45:00 to 2020-10-26 06:45:00,0.0,196
198,SUSHIUSDT,13,2020-10-25 07:00:00 to 2020-10-27 07:00:00,2.106924885539884,197
199,ZILUSDT,40,2020-10-28 09:00:00 to 2020-10-30 09:00:00,-5.693309106820289,198
201,BCHUSDT,102,2020-11-01 08:45:00 to 2020-11-03 08:45:00,-5.650526749342298,200
203,UNIUSDT,12,2020-11-05 07:00:00 to 2020-11-07 07:00:00,5.8182676199280285,202
205,CRVUSDT,19,2020-11-09 07:00:00 to 2020-11-11 07:00:00,5.851423646498006,204
207,ALGOUSDT,46,2020-11-13 09:00:00 to 2020-11-15 09:00:00,5.245652420294519,206
209,UNIUSDT,16,2020-11-17 07:00:00 to 2020-11-19 07:00:00,0.4693567085413269,208
211,ZILUSDT,48,2020-11-21 09:00:00 to 2020-11-23 09:00:00,8.801339408334844,210
213,AVAXUSDT,17,2020-11-25 07:00:00 to 2020-11-27 07:00:00,-10.32018616718744,212
214,XTZUSDT,94,2020-11-26 08:00:00 to 2020-11-28 08:00:00,-6.438743973927521,213
215,IOSTUSDT,90,2020-11-29 08:00:00 to 2020-12-01 08:00:00,0.0,214
217,SNXUSDT,33,2020-12-03 07:00:00 to 2020-12-05 07:00:00,2.7456752330824745,216
219,KAVAUSDT,40,2020-12-07 07:00:00 to 2020-12-09 07:00:00,0.5616341412252405,218
221,MKRUSDT,36,2020-12-11 07:00:00 to 2020-12-13 07:00:00,1.147633400812083,220
222,ZENUSDT,2,2020-12-12 07:00:00 to 2020-12-14 07:00:00,0.0,221
223,FILUSDT,16,2020-12-15 06:00:00 to 2020-12-17 06:00:00,1.2430364942631422,222
225,ZECUSDT,102,2020-12-19 08:00:00 to 2020-12-21 08:00:00,1.17121369953873,224
227,MKRUSDT,40,2020-12-23 07:00:00 to 2020-12-25 07:00:00,-1.998137923357426,226
229,BELUSDT,9,2020-12-27 07:00:00 to 2020-12-29 07:00:00,1.1222196604395869,228
231,ALGOUSDT,62,2020-12-31 09:00:00 to 2021-01-02 09:00:00,2.0302561428832813,230
233,ICXUSDT,33,2021-01-04 06:45:00 to 2021-01-06 06:45:00,6.280914252116072,232
235,BALUSDT,39,2021-01-08 07:00:00 to 2021-01-10 07:00:00,4.011480134652065,234
237,1INCHUSDT,2,2021-01-12 10:00:00 to 2021-01-14 10:00:00,8.779061554369946,236
239,BTCUSDT,161,2021-01-15 17:45:00 to 2021-01-17 17:45:00,0.5889471734155995,238
241,ATOMUSDT,112,2021-01-20 12:00:00 to 2021-01-22 12:00:00,-3.6300807149626233,240
243,ALGOUSDT,70,2021-01-24 09:00:00 to 2021-01-26 09:00:00,2.651727737410165,242
244,ICXUSDT,40,2021-01-25 06:45:00 to 2021-01-27 06:45:00,5.925176015114557,243
245,DEFIUSDT,47,2021-01-28 07:00:00 to 2021-01-30 07:00:00,0.4001935438199143,244
247,BELUSDT,21,2021-02-01 07:00:00 to 2021-02-03 07:00:00,0.0,246
248,ALGOUSDT,73,2021-02-02 09:00:00 to 2021-02-04 09:00:00,0.133437923723086,247
249,KAVAUSDT,60,2021-02-05 07:00:00 to 2021-02-07 07:00:00,7.621691664083337,248
251,IOSTUSDT,114,2021-02-09 08:00:00 to 2021-02-11 08:00:00,6.929111299827473,250
253,LINKUSDT,127,2021-02-13 08:00:00 to 2021-02-15 08:00:00,4.810317877046655,252
254,AVAXUSDT,44,2021-02-14 07:00:00 to 2021-02-16 07:00:00,-8.733865798673104,253
255,FLMUSDT,43,2021-02-17 07:00:00 to 2021-02-19 07:00:00,6.07748083811297,254
257,IOSTUSDT,118,2021-02-21 08:00:00 to 2021-02-23 08:00:00,4.292423217128889,256
259,SUSHIUSDT,54,2021-02-25 07:00:00 to 2021-02-27 07:00:00,-2.782580133616393,258
261,ONTUSDT,124,2021-03-01 08:00:00 to 2021-03-03 08:00:00,0.0,260
263,TRBUSDT,57,2021-03-05 07:00:00 to 2021-03-07 07:00:00,1.8403515693360897,262
265,RUNEUSDT,58,2021-03-09 07:00:00 to 2021-03-11 07:00:00,-0.0749125106197425,264
267,FLMUSDT,51,2021-03-13 07:00:00 to 2021-03-15 07:00:00,1.9356138550352808,266
269,ICXUSDT,57,2021-03-17 06:45:00 to 2021-03-19 06:45:00,3.6606138087620823,268
271,LRCUSDT,47,2021-03-21 07:00:00 to 2021-03-23 07:00:00,-7.091191904104853,270
272,KNCUSDT,87,2021-03-22 08:45:00 to 2021-03-24 08:45:00,2.882159286798051,271
273,ENJUSDT,55,2021-03-25 07:00:00 to 2021-03-27 07:00:00,4.033109088817619,272
274,AXSUSDT,38,2021-03-26 07:00:00 to 2021-03-28 07:00:00,0.0947822743174401,273
275,BTCUSDT,185,2021-03-28 17:45:00 to 2021-03-30 17:45:00,0.0,274
276,CHRUSDT,2,2021-03-30 07:00:00 to 2021-04-01 07:00:00,5.07974457931352,275
277,SXPUSDT,81,2021-04-02 09:00:00 to 2021-04-04 09:00:00,1.4624188778288771,276
278,RLCUSDT,78,2021-04-03 07:00:00 to 2021-04-05 07:00:00,4.897997942676083,277
279,EGLDUSDT,64,2021-04-06 07:00:00 to 2021-04-08 07:00:00,8.422386746912707,278
281,NEARUSDT,55,2021-04-10 08:00:00 to 2021-04-12 08:00:00,1.1528646176651456,280
283,RSRUSDT,55,2021-04-14 07:00:00 to 2021-04-16 07:00:00,8.921817326881865,282
285,TRXUSDT,149,2021-04-18 08:00:00 to 2021-04-20 08:00:00,-4.563062438475645,284
286,IOSTUSDT,137,2021-04-19 08:00:00 to 2021-04-21 08:00:00,-6.493240661454966,285
287,ICXUSDT,69,2021-04-22 06:45:00 to 2021-04-24 06:45:00,-3.763053504362415,286
288,ZENUSDT,46,2021-04-23 07:00:00 to 2021-04-25 07:00:00,0.8624823874453249,287
289,ZENUSDT,47,2021-04-26 07:00:00 to 2021-04-28 07:00:00,0.0,288
291,QTUMUSDT,141,2021-04-30 08:00:00 to 2021-05-02 08:00:00,0.0,290
293,OGNUSDT,7,2021-05-04 07:00:00 to 2021-05-06 07:00:00,-6.56866188388929,292
295,SXPUSDT,93,2021-05-08 09:00:00 to 2021-05-10 09:00:00,2.5475958228582565,294
296,BCHUSDT,165,2021-05-09 08:45:00 to 2021-05-11 08:45:00,-0.9380441263953616,295
297,KAVAUSDT,92,2021-05-12 07:00:00 to 2021-05-14 07:00:00,-6.920620707525085,296
299,NEARUSDT,67,2021-05-16 08:00:00 to 2021-05-18 08:00:00,0.8010001476596699,298
301,SNXUSDT,89,2021-05-20 07:00:00 to 2021-05-22 07:00:00,11.155475050707173,300
303,NKNUSDT,11,2021-05-24 07:00:00 to 2021-05-26 07:00:00,0.0,302
305,ALPHAUSDT,58,2021-05-28 07:00:00 to 2021-05-30 07:00:00,0.0,304
307,MANAUSDT,22,2021-06-01 07:00:00 to 2021-06-03 07:00:00,0.0,306
309,ONTUSDT,156,2021-06-05 08:00:00 to 2021-06-07 08:00:00,3.7280169279599975,308
311,OGNUSDT,19,2021-06-09 07:00:00 to 2021-06-11 07:00:00,0.0,310
313,BNBUSDT,159,2021-06-13 08:00:00 to 2021-06-15 08:00:00,0.0,312
314,RVNUSDT,33,2021-06-14 07:00:00 to 2021-06-16 07:00:00,0.0,313
315,VETUSDT,159,2021-06-17 08:00:00 to 2021-06-19 08:00:00,0.5878664937138092,314
317,THETAUSDT,126,2021-06-21 08:00:00 to 2021-06-23 08:00:00,-12.632274227184752,316
318,BALUSDT,94,2021-06-22 07:00:00 to 2021-06-24 07:00:00,-0.1572465862877288,317
319,STORJUSDT,90,2021-06-25 07:00:00 to 2021-06-27 07:00:00,0.0,318
321,ALICEUSDT,31,2021-06-29 03:00:00 to 2021-07-01 03:00:00,0.0,320
323,1000SHIBUSDT,14,2021-07-03 17:30:00 to 2021-07-05 17:30:00,0.0,322
325,ONEUSDT,33,2021-07-07 07:00:00 to 2021-07-09 07:00:00,8.516505910434134,324
326,KSMUSDT,85,2021-07-08 07:00:00 to 2021-07-10 07:00:00,-0.6765659852007593,325
327,EGLDUSDT,96,2021-07-11 07:00:00 to 2021-07-13 07:00:00,1.7217460340525756,326
329,BTCDOMUSDT,4,2021-07-15 03:30:00 to 2021-07-17 03:30:00,0.0,328
331,LRCUSDT,87,2021-07-19 07:00:00 to 2021-07-21 07:00:00,0.1740632990792437,330
333,ENJUSDT,95,2021-07-23 07:00:00 to 2021-07-25 07:00:00,0.0,332
334,ETCUSDT,181,2021-07-24 08:00:00 to 2021-07-26 08:00:00,0.0,333
335,HBARUSDT,40,2021-07-27 07:00:00 to 2021-07-29 07:00:00,0.0,334
337,XLMUSDT,182,2021-07-31 08:00:00 to 2021-08-02 08:00:00,2.279957512724068,336
339,NEOUSDT,174,2021-08-04 08:45:00 to 2021-08-06 08:45:00,2.753513519724147,338
341,BTCDOMUSDT,12,2021-08-08 03:30:00 to 2021-08-10 03:30:00,0.0,340
342,HOTUSDT,40,2021-08-09 07:00:00 to 2021-08-11 07:00:00,3.1724552663075154,341
343,FILUSDT,96,2021-08-12 06:00:00 to 2021-08-14 06:00:00,-1.0921312955016402,342
344,GTCUSDT,17,2021-08-13 03:30:00 to 2021-08-15 03:30:00,1.9265942785823065,343
345,KSMUSDT,98,2021-08-16 07:00:00 to 2021-08-18 07:00:00,4.170380779239221,344
347,OGNUSDT,43,2021-08-20 07:00:00 to 2021-08-22 07:00:00,0.6333805326157562,346
349,AAVEUSDT,100,2021-08-24 07:00:00 to 2021-08-26 07:00:00,-6.473873841446512,348
350,GRTUSDT,79,2021-08-25 07:00:00 to 2021-08-27 07:00:00,3.1427934284613186,349
351,ENJUSDT,107,2021-08-28 07:00:00 to 2021-08-30 07:00:00,2.3672437918392824,350
353,IOSTUSDT,182,2021-09-01 08:00:00 to 2021-09-03 08:00:00,0.9830152614460894,352
355,LRCUSDT,103,2021-09-05 07:00:00 to 2021-09-07 07:00:00,-0.4107883457741445,354
356,VETUSDT,186,2021-09-06 08:00:00 to 2021-09-08 08:00:00,-15.261125455964356,355
357,BCHUSDT,206,2021-09-09 08:45:00 to 2021-09-11 08:45:00,0.0,356
359,BANDUSDT,133,2021-09-13 07:00:00 to 2021-09-15 07:00:00,-0.1149062797737497,358
361,MANAUSDT,58,2021-09-17 07:00:00 to 2021-09-19 07:00:00,0.0,360
362,GRTUSDT,87,2021-09-18 07:00:00 to 2021-09-20 07:00:00,0.6026623706123792,361
363,VETUSDT,191,2021-09-21 08:00:00 to 2021-09-23 08:00:00,3.9248839774828777,362
365,OGNUSDT,55,2021-09-25 07:00:00 to 2021-09-27 07:00:00,0.0,364
367,SNXUSDT,133,2021-09-29 07:00:00 to 2021-10-01 07:00:00,1.535142302716704,366
368,KSMUSDT,113,2021-09-30 07:00:00 to 2021-10-02 07:00:00,0.0,367
369,GTCUSDT,34,2021-10-03 03:30:00 to 2021-10-05 03:30:00,0.0,368
370,DYDXUSDT,4,2021-10-04 03:30:00 to 2021-10-06 03:30:00,-1.9021221730754587,369
371,ETCUSDT,206,2021-10-07 08:00:00 to 2021-10-09 08:00:00,0.0,370
373,RUNEUSDT,130,2021-10-11 07:00:00 to 2021-10-13 07:00:00,-1.8339265523654469,372
375,SOLUSDT,128,2021-10-15 07:00:00 to 2021-10-17 07:00:00,2.640350665934111,374
377,ARUSDT,3,2021-10-19 03:30:00 to 2021-10-21 03:30:00,0.0,376
378,RSRUSDT,118,2021-10-20 07:00:00 to 2021-10-22 07:00:00,1.3848609356257475,377
379,C98USDT,16,2021-10-23 03:30:00 to 2021-10-25 03:30:00,-0.468095971328039,378
380,VETUSDT,202,2021-10-24 08:00:00 to 2021-10-26 08:00:00,-0.1116061705477659,379
381,MTLUSDT,66,2021-10-27 07:00:00 to 2021-10-29 07:00:00,-0.6886470316724262,380
383,HBARUSDT,72,2021-10-31 07:00:00 to 2021-11-02 07:00:00,-1.9444846624721863,382
385,DENTUSDT,71,2021-11-04 04:00:00 to 2021-11-06 04:00:00,0.9493968400740596,384
386,RVNUSDT,81,2021-11-05 07:00:00 to 2021-11-07 07:00:00,1.4387280738085246,385
387,LINAUSDT,74,2021-11-08 07:00:00 to 2021-11-10 07:00:00,2.7868398149774114,386
388,YFIUSDT,141,2021-11-09 07:00:00 to 2021-11-11 07:00:00,-0.5403720568491553,387
389,OGNUSDT,71,2021-11-12 07:00:00 to 2021-11-14 07:00:00,-5.802386000233964,388
391,ANKRUSDT,94,2021-11-16 07:00:00 to 2021-11-18 07:00:00,-0.7243118738445629,390
393,VETUSDT,211,2021-11-20 08:00:00 to 2021-11-22 08:00:00,0.0,392
394,ADAUSDT,216,2021-11-21 08:00:00 to 2021-11-23 08:00:00,0.4362108403779166,393
395,DEFIUSDT,147,2021-11-24 07:00:00 to 2021-11-26 07:00:00,1.3859759662227953,394
397,1000XECUSDT,20,2021-11-28 03:30:00 to 2021-11-30 03:30:00,0.7335842178770872,396
399,ZECUSDT,218,2021-12-02 08:00:00 to 2021-12-04 08:00:00,-14.05389236840052,398
401,ALPHAUSDT,122,2021-12-06 07:00:00 to 2021-12-08 07:00:00,1.7812987696388334,400
403,CRVUSDT,151,2021-12-10 07:00:00 to 2021-12-12 07:00:00,0.7088706146505683,402
404,GALAUSDT,24,2021-12-11 03:30:00 to 2021-12-13 03:30:00,1.78360027958679,403
405,VETUSDT,219,2021-12-14 08:00:00 to 2021-12-16 08:00:00,0.0,404
407,UNIUSDT,148,2021-12-18 07:00:00 to 2021-12-20 07:00:00,0.0,406
408,SUSHIUSDT,153,2021-12-19 07:00:00 to 2021-12-21 07:00:00,2.0154449137450134,407
409,CHRUSDT,91,2021-12-22 07:00:00 to 2021-12-24 07:00:00,0.0,408
410,1INCHUSDT,117,2021-12-23 10:00:00 to 2021-12-25 10:00:00,1.7131463394921231,409
411,GALAUSDT,29,2021-12-26 03:30:00 to 2021-12-28 03:30:00,-2.813999758270238,410
412,DYDXUSDT,32,2021-12-27 03:30:00 to 2021-12-29 03:30:00,1.8037507265095336,411
413,BTCUSDT,277,2021-12-29 17:45:00 to 2021-12-31 17:45:00,0.0,412
414,CRVUSDT,158,2021-12-31 07:00:00 to 2022-01-02 07:00:00,6.709213154049085,413
415,XLMUSDT,234,2022-01-03 08:00:00 to 2022-01-05 08:00:00,0.6796303977272692,414
417,ZECUSDT,230,2022-01-07 08:00:00 to 2022-01-09 08:00:00,2.6725790224491357,416
419,ARUSDT,31,2022-01-11 03:30:00 to 2022-01-13 03:30:00,0.0,418
420,AAVEUSDT,147,2022-01-12 07:00:00 to 2022-01-14 07:00:00,0.0,419
421,BALUSDT,163,2022-01-15 07:00:00 to 2022-01-17 07:00:00,0.0,420
422,ZECUSDT,233,2022-01-16 08:00:00 to 2022-01-18 08:00:00,0.2328965013875313,421
423,ZECUSDT,234,2022-01-19 08:00:00 to 2022-01-21 08:00:00,-7.8449987904979395,422
425,HBARUSDT,100,2022-01-23 07:00:00 to 2022-01-25 07:00:00,0.9620477162680984,424
427,ATOMUSDT,236,2022-01-27 12:00:00 to 2022-01-29 12:00:00,-1.1444425025182317,426
429,BCHUSDT,254,2022-01-31 08:45:00 to 2022-02-02 08:45:00,0.0,428
431,SANDUSDT,121,2022-02-04 07:00:00 to 2022-02-06 07:00:00,0.9707933347998188,430
433,MANAUSDT,106,2022-02-08 07:00:00 to 2022-02-10 07:00:00,4.326109251573835,432
435,ZECUSDT,242,2022-02-12 08:00:00 to 2022-02-14 08:00:00,5.00446527497068,434
437,DOTUSDT,177,2022-02-16 07:00:00 to 2022-02-18 07:00:00,-2.903787617823746,436
438,CHRUSDT,110,2022-02-17 07:00:00 to 2022-02-19 07:00:00,1.6319514364945098,437
439,IOTXUSDT,60,2022-02-20 03:30:00 to 2022-02-22 03:30:00,-3.1851654781886465,438
440,RVNUSDT,117,2022-02-21 07:00:00 to 2022-02-23 07:00:00,4.485047116938131,439
441,GTCUSDT,82,2022-02-24 03:30:00 to 2022-02-26 03:30:00,-4.261314263422755,440
443,SANDUSDT,129,2022-02-28 07:00:00 to 2022-03-02 07:00:00,2.835518158783779,442
444,IMXUSDT,2,2022-03-01 03:30:00 to 2022-03-03 03:30:00,0.0,443
445,STORJUSDT,174,2022-03-04 07:00:00 to 2022-03-06 07:00:00,-0.5268192946058116,444
447,RLCUSDT,191,2022-03-08 07:00:00 to 2022-03-10 07:00:00,0.0,446
449,NEARUSDT,167,2022-03-12 08:00:00 to 2022-03-14 08:00:00,1.096261122132837,448
451,AAVEUSDT,168,2022-03-16 07:00:00 to 2022-03-18 07:00:00,0.0,450
452,COTIUSDT,120,2022-03-17 07:00:00 to 2022-03-19 07:00:00,0.0,451
453,RLCUSDT,195,2022-03-20 07:00:00 to 2022-03-22 07:00:00,2.5381420599852027,452
455,UNIUSDT,180,2022-03-24 07:00:00 to 2022-03-26 07:00:00,0.0,454
457,HOTUSDT,117,2022-03-28 07:00:00 to 2022-03-30 07:00:00,2.451324939008009,456
459,VETUSDT,255,2022-04-01 08:00:00 to 2022-04-03 08:00:00,2.360095877003696,458
460,CELRUSDT,119,2022-04-02 07:00:00 to 2022-04-04 07:00:00,-4.033290894877755,459
461,ENSUSDT,38,2022-04-05 03:30:00 to 2022-04-07 03:30:00,-13.24265187533958,460
463,LRCUSDT,175,2022-04-09 07:00:00 to 2022-04-11 07:00:00,1.506541003733837,462
464,KNCUSDT,215,2022-04-10 08:45:00 to 2022-04-12 08:45:00,9.417984185448622,463
465,1INCHUSDT,154,2022-04-13 10:00:00 to 2022-04-15 10:00:00,0.0,464
467,1000SHIBUSDT,110,2022-04-17 17:30:00 to 2022-04-19 17:30:00,0.5592157782337381,466
469,HOTUSDT,125,2022-04-21 07:00:00 to 2022-04-23 07:00:00,0.0,468
471,ALICEUSDT,131,2022-04-25 03:00:00 to 2022-04-27 03:00:00,1.4296153786712966,470
473,BANDUSDT,209,2022-04-29 07:00:00 to 2022-05-01 07:00:00,-7.659391415459449,472
475,DASHUSDT,269,2022-05-03 08:00:00 to 2022-05-05 08:00:00,0.0,474
476,1INCHUSDT,161,2022-05-04 10:00:00 to 2022-05-06 10:00:00,0.0,475
477,RLCUSDT,211,2022-05-07 07:00:00 to 2022-05-09 07:00:00,1.1802030558366097,476
479,JASMYUSDT,3,2022-05-11 03:30:00 to 2022-05-13 03:30:00,-30.06155473169723,478
481,SNXUSDT,209,2022-05-15 07:00:00 to 2022-05-17 07:00:00,4.556936292170722,480
482,ZECUSDT,273,2022-05-16 08:00:00 to 2022-05-18 08:00:00,0.0,481
483,SOLUSDT,200,2022-05-19 07:00:00 to 2022-05-21 07:00:00,1.9459122915379885,482
485,SKLUSDT,173,2022-05-23 07:30:00 to 2022-05-25 07:30:00,3.4353926187782236,484
487,LRCUSDT,191,2022-05-27 07:00:00 to 2022-05-29 07:00:00,-2.8726227080296667,486
489,COTIUSDT,145,2022-05-31 07:00:00 to 2022-06-02 07:00:00,0.9750830292077444,488
491,XTZUSDT,279,2022-06-04 08:00:00 to 2022-06-06 08:00:00,0.0,490
492,IOTXUSDT,95,2022-06-05 03:30:00 to 2022-06-07 03:30:00,-0.8066583024580724,491
493,C98USDT,92,2022-06-08 03:30:00 to 2022-06-10 03:30:00,0.0,492
495,RLCUSDT,223,2022-06-12 07:00:00 to 2022-06-14 07:00:00,8.773173573646636,494
497,TRBUSDT,213,2022-06-16 07:00:00 to 2022-06-18 07:00:00,0.9306667888581796,496
