datetime,equity,volume,symbol,normalized_period
2020-01-29 17:45:00,10000.0,,BTCUSDT,64
2020-02-03 08:00:00,10000.0,,LINKUSDT,66
2020-02-04 15:15:00,10062.96603773585,4635135.3,LINKUSDT,66
2020-02-07 08:45:00,10062.96603773585,,BCHUSDT,68
2020-02-08 04:15:00,10140.332740032578,426316.193,BCHUSDT,68
2020-02-09 17:00:00,10229.583955334492,263662.419,BCHUSDT,68
2020-02-11 08:00:00,10229.583955334492,,ETCUSDT,70
2020-02-13 13:45:00,10563.127561030353,7850748.810000001,ETCUSDT,70
2020-02-15 08:00:00,10563.127561030353,,LINKUSDT,72
2020-02-16 00:30:00,10708.263439993587,25586939.58000001,LINKUSDT,72
2020-02-16 23:30:00,10936.182267961087,36887039.92999998,LINKUSDT,72
2020-02-17 15:45:00,10664.449678287014,35945835.820000015,LINKUSDT,72
2020-02-19 08:45:00,10664.449678287014,,BCHUSDT,74
2020-02-20 14:00:00,10623.576546340571,363445.364,BCHUSDT,74
2020-03-01 08:00:00,10623.576546340571,,XLMUSDT,79
2020-03-02 08:45:00,10648.647489519464,,BCHUSDT,80
2020-03-03 10:30:00,10744.96284109534,392201.519,BCHUSDT,80
2020-03-03 19:30:00,10859.165162960795,420870.88700000016,BCHUSDT,80
2020-03-03 21:45:00,10648.647489519464,57556382.0,XLMUSDT,79
2020-03-04 22:15:00,10989.496659325414,258269.587,BCHUSDT,80
2020-03-05 08:15:00,10989.496659325412,,XRPUSDT,81
2020-03-09 08:00:00,10989.496659325412,,ADAUSDT,83
2020-03-10 19:15:00,11062.303469712124,426010791.0,ADAUSDT,83
2020-03-11 19:45:00,11176.914419197026,331391126.0,ADAUSDT,83
2020-03-12 06:00:00,10931.635476485168,366816300.0,ADAUSDT,83
2020-03-16 08:00:00,10931.63547648517,,EOSUSDT,85
2020-03-17 08:15:00,10931.63547648517,,XRPUSDT,87
2020-03-20 17:45:00,10931.63547648517,,BTCUSDT,89
2020-03-25 08:00:00,10931.63547648517,,LINKUSDT,91
2020-03-29 08:00:00,10931.63547648517,,TRXUSDT,93
2020-03-30 05:15:00,11111.695158622242,353505362.0,TRXUSDT,93
2020-03-30 08:00:00,11111.69515862224,,XTZUSDT,94
2020-04-02 08:00:00,11111.69515862224,,IOSTUSDT,95
2020-04-06 08:00:00,11111.69515862224,,LINKUSDT,97
2020-04-10 08:00:00,11111.69515862224,,LTCUSDT,99
2020-04-11 22:45:00,11207.467869348511,380240.77399999986,LTCUSDT,99
2020-04-13 17:45:00,11207.467869348511,,BTCUSDT,101
2020-04-16 07:15:00,11445.596842809124,293964.39799999987,BTCUSDT,101
2020-04-18 08:00:00,11445.596842809122,,LINKUSDT,103
2020-04-19 08:00:00,11716.373453397282,,VETUSDT,104
2020-04-20 02:15:00,11596.262897680486,37376930.34,LINKUSDT,103
2020-04-20 14:30:00,11716.373453397282,36653397.29999998,LINKUSDT,103
2020-04-21 15:45:00,11366.856282397262,656944135.0,VETUSDT,104
2020-04-22 08:00:00,11366.856282397262,,ONTUSDT,105
2020-04-26 08:00:00,11366.856282397262,,ADAUSDT,107
2020-04-27 22:30:00,11614.094710189529,796234189.0,ADAUSDT,107
2020-04-30 08:00:00,11614.094710189529,,DASHUSDT,109
2020-05-04 08:00:00,11614.094710189529,,QTUMUSDT,111
2020-05-08 08:00:00,11614.094710189529,,ADAUSDT,113
2020-05-09 08:00:00,11714.211029312466,,DASHUSDT,114
2020-05-11 00:30:00,11714.211029312466,335018201.0,ADAUSDT,113
2020-05-12 06:15:00,11373.862708340792,138128.22699999998,DASHUSDT,114
2020-05-12 08:00:00,11373.862708340792,,LINKUSDT,115
2020-05-13 08:00:00,11373.862708340792,,QTUMUSDT,116
2020-05-16 08:00:00,11373.862708340792,,LTCUSDT,117
2020-05-20 08:00:00,11373.862708340792,,ADAUSDT,119
2020-05-21 08:00:00,11119.174129204697,,DASHUSDT,120
2020-05-22 06:00:00,11119.174129204695,401194137.0,ADAUSDT,119
2020-05-24 08:00:00,11119.174129204697,,LINKUSDT,121
2020-05-25 08:00:00,11172.379334057698,,ZECUSDT,122
2020-05-25 17:45:00,11172.379334057698,13203582.060000006,LINKUSDT,121
2020-05-28 08:00:00,11172.379334057698,,ZECUSDT,123
2020-06-01 08:00:00,11172.379334057698,,ADAUSDT,125
2020-06-02 22:00:00,11817.748072442544,1598032065.0,ADAUSDT,125
2020-06-05 12:00:00,11817.748072442544,,ATOMUSDT,127
2020-06-08 06:15:00,12064.378409421271,1977018.6599999992,ATOMUSDT,127
