normalized_period,symbol,original_period,out_sample_range,winning_trades,total_trades,win_rate,net_profit,selected_based_on_period
88,XTZUSDT,10,2020-03-19 08:00:00 to 2020-03-21 08:00:00,0,1,0.0,-8.718356244753911,87
89,IOSTUSDT,6,2020-03-22 08:00:00 to 2020-03-24 08:00:00,0,0,0.0,0.0,88
91,DASHUSDT,13,2020-03-26 08:00:00 to 2020-03-28 08:00:00,0,0,0.0,0.0,90
92,TRXUSDT,20,2020-03-27 08:00:00 to 2020-03-29 08:00:00,0,0,0.0,0.0,91
93,VETUSDT,11,2020-03-30 08:00:00 to 2020-04-01 08:00:00,0,0,0.0,0.0,92
94,IOTAUSDT,12,2020-03-31 08:00:00 to 2020-04-02 08:00:00,0,0,0.0,0.0,93
95,IOTAUSDT,13,2020-04-03 08:00:00 to 2020-04-05 08:00:00,0,0,0.0,0.0,94
97,DASHUSDT,17,2020-04-07 08:00:00 to 2020-04-09 08:00:00,0,1,0.0,-3.424118224347361,96
99,VETUSDT,15,2020-04-11 08:00:00 to 2020-04-13 08:00:00,0,1,0.0,-0.8131743372033151,98
101,ETCUSDT,26,2020-04-15 08:00:00 to 2020-04-17 08:00:00,0,1,0.0,-3.1309541951641706,100
103,DASHUSDT,21,2020-04-19 08:00:00 to 2020-04-21 08:00:00,0,0,0.0,0.0,102
105,VETUSDT,19,2020-04-23 08:00:00 to 2020-04-25 08:00:00,0,0,0.0,0.0,104
107,ETCUSDT,30,2020-04-27 08:00:00 to 2020-04-29 08:00:00,0,0,0.0,0.0,106
109,ETHUSDT,48,2020-05-01 07:45:00 to 2020-05-03 07:45:00,0,0,0.0,0.0,108
111,TRXUSDT,33,2020-05-05 08:00:00 to 2020-05-07 08:00:00,1,1,100.0,1.024680060210792,110
113,IOTAUSDT,25,2020-05-09 08:00:00 to 2020-05-11 08:00:00,0,0,0.0,0.0,112
115,BNBUSDT,27,2020-05-13 08:00:00 to 2020-05-15 08:00:00,0,0,0.0,0.0,114
116,XRPUSDT,39,2020-05-14 08:15:00 to 2020-05-16 08:15:00,0,1,0.0,-0.9609018009869907,115
117,VETUSDT,27,2020-05-17 08:00:00 to 2020-05-19 08:00:00,0,0,0.0,0.0,116
118,BTCUSDT,80,2020-05-17 17:45:00 to 2020-05-19 17:45:00,0,0,0.0,0.0,117
119,ETCUSDT,38,2020-05-21 08:00:00 to 2020-05-23 08:00:00,0,1,0.0,-0.2295205403109346,118
121,DASHUSDT,33,2020-05-25 08:00:00 to 2020-05-27 08:00:00,0,1,0.0,-0.9542917136729279,120
123,TRXUSDT,41,2020-05-29 08:00:00 to 2020-05-31 08:00:00,0,0,0.0,0.0,122
125,IOSTUSDT,30,2020-06-02 08:00:00 to 2020-06-04 08:00:00,0,1,0.0,-1.283251550210307,124
127,DASHUSDT,37,2020-06-06 08:00:00 to 2020-06-08 08:00:00,0,1,0.0,-0.7443991458338961,126
128,VETUSDT,34,2020-06-07 08:00:00 to 2020-06-09 08:00:00,0,1,0.0,-0.8820292301445876,127
129,TRXUSDT,45,2020-06-10 08:00:00 to 2020-06-12 08:00:00,0,0,0.0,0.0,128
131,IOTAUSDT,37,2020-06-14 08:00:00 to 2020-06-16 08:00:00,0,1,0.0,-1.0192757878109249,130
133,XLMUSDT,46,2020-06-18 08:00:00 to 2020-06-20 08:00:00,0,0,0.0,0.0,132
134,TRXUSDT,48,2020-06-19 08:00:00 to 2020-06-21 08:00:00,0,0,0.0,0.0,133
135,TRXUSDT,49,2020-06-22 08:00:00 to 2020-06-24 08:00:00,0,0,0.0,0.0,134
137,ETCUSDT,50,2020-06-26 08:00:00 to 2020-06-28 08:00:00,0,0,0.0,0.0,136
139,DASHUSDT,45,2020-06-30 08:00:00 to 2020-07-02 08:00:00,0,0,0.0,0.0,138
140,TRXUSDT,52,2020-07-01 08:00:00 to 2020-07-03 08:00:00,0,0,0.0,0.0,139
141,TRXUSDT,53,2020-07-04 08:00:00 to 2020-07-06 08:00:00,0,0,0.0,0.0,140
143,ETCUSDT,54,2020-07-08 08:00:00 to 2020-07-10 08:00:00,0,0,0.0,0.0,142
145,ZRXUSDT,2,2020-07-12 09:00:00 to 2020-07-14 09:00:00,1,1,100.0,0.9469547778198084,144
146,VETUSDT,46,2020-07-13 08:00:00 to 2020-07-15 08:00:00,1,1,100.0,1.3799647237207502,145
147,VETUSDT,47,2020-07-16 08:00:00 to 2020-07-18 08:00:00,1,1,100.0,0.9821695633332572,146
149,ETCUSDT,58,2020-07-20 08:00:00 to 2020-07-22 08:00:00,0,0,0.0,0.0,148
151,COMPUSDT,4,2020-07-24 09:00:00 to 2020-07-26 09:00:00,0,0,0.0,0.0,150
153,ALGOUSDT,10,2020-07-28 09:00:00 to 2020-07-30 09:00:00,0,1,0.0,-3.6361785582354367,152
155,ADAUSDT,57,2020-08-01 08:00:00 to 2020-08-03 08:00:00,0,0,0.0,0.0,154
157,BNBUSDT,55,2020-08-05 08:00:00 to 2020-08-07 08:00:00,0,0,0.0,0.0,156
158,ONTUSDT,55,2020-08-06 08:00:00 to 2020-08-08 08:00:00,0,0,0.0,0.0,157
159,ZECUSDT,58,2020-08-09 08:00:00 to 2020-08-11 08:00:00,0,1,0.0,-0.4377669840728293,158
161,XTZUSDT,59,2020-08-13 08:00:00 to 2020-08-15 08:00:00,1,1,100.0,4.459086026115022,160
162,COMPUSDT,11,2020-08-14 09:00:00 to 2020-08-16 09:00:00,1,1,100.0,1.0966473064456528,161
163,SXPUSDT,5,2020-08-17 09:00:00 to 2020-08-19 09:00:00,1,2,50.0,7.243123435688949,162
164,KAVAUSDT,3,2020-08-18 07:00:00 to 2020-08-20 07:00:00,1,1,100.0,5.258528255019579,163
165,KNCUSDT,16,2020-08-21 08:45:00 to 2020-08-23 08:45:00,1,1,100.0,3.6453363429609587,164
167,IOSTUSDT,58,2020-08-25 08:00:00 to 2020-08-27 08:00:00,0,0,0.0,0.0,166
169,ATOMUSDT,64,2020-08-29 12:00:00 to 2020-08-31 12:00:00,0,0,0.0,0.0,168
170,XRPUSDT,75,2020-08-30 08:15:00 to 2020-09-01 08:15:00,0,0,0.0,0.0,169
171,KAVAUSDT,8,2020-09-02 07:00:00 to 2020-09-04 07:00:00,1,2,50.0,-5.982576692111929,170
173,IOSTUSDT,62,2020-09-06 08:00:00 to 2020-09-08 08:00:00,0,0,0.0,0.0,172
175,SXPUSDT,13,2020-09-10 09:00:00 to 2020-09-12 09:00:00,1,1,100.0,0.3960663126942432,174
177,ONTUSDT,68,2020-09-14 08:00:00 to 2020-09-16 08:00:00,1,2,50.0,2.971571242859239,176
179,IOSTUSDT,66,2020-09-18 08:00:00 to 2020-09-20 08:00:00,0,0,0.0,0.0,178
181,CRVUSDT,3,2020-09-22 07:00:00 to 2020-09-24 07:00:00,1,1,100.0,0.5561092013423918,180
183,VETUSDT,71,2020-09-26 08:00:00 to 2020-09-28 08:00:00,0,0,0.0,0.0,182
184,YFIUSDT,5,2020-09-27 07:00:00 to 2020-09-29 07:00:00,0,1,0.0,-1.6399925067377197,183
185,THETAUSDT,38,2020-09-30 08:00:00 to 2020-10-02 08:00:00,1,1,100.0,0.4839693160944236,184
187,SXPUSDT,21,2020-10-04 09:00:00 to 2020-10-06 09:00:00,0,0,0.0,0.0,186
189,DOGEUSDT,26,2020-10-08 09:00:00 to 2020-10-10 09:00:00,0,0,0.0,0.0,188
190,TRBUSDT,8,2020-10-09 07:00:00 to 2020-10-11 07:00:00,0,0,0.0,0.0,189
191,ICXUSDT,5,2020-10-12 06:45:00 to 2020-10-14 06:45:00,0,0,0.0,0.0,190
193,COMPUSDT,32,2020-10-16 09:00:00 to 2020-10-18 09:00:00,0,1,0.0,-1.3234150773439257,192
195,TRXUSDT,89,2020-10-20 08:00:00 to 2020-10-22 08:00:00,0,1,0.0,-3.451899436091921,194
197,TRBUSDT,13,2020-10-24 07:00:00 to 2020-10-26 07:00:00,1,1,100.0,4.451859835736283,196
199,CRVUSDT,15,2020-10-28 07:00:00 to 2020-10-30 07:00:00,1,2,50.0,-5.662774946718208,198
201,ONTUSDT,84,2020-11-01 08:00:00 to 2020-11-03 08:00:00,0,0,0.0,0.0,200
202,UNIUSDT,11,2020-11-02 07:00:00 to 2020-11-04 07:00:00,1,1,100.0,0.8279377902075113,201
203,IOSTUSDT,82,2020-11-05 08:00:00 to 2020-11-07 08:00:00,0,0,0.0,0.0,202
205,AAVEUSDT,4,2020-11-09 07:00:00 to 2020-11-11 07:00:00,1,2,50.0,3.337975857524922,204
206,SOLUSDT,15,2020-11-10 07:00:00 to 2020-11-12 07:00:00,0,0,0.0,0.0,205
207,KNCUSDT,44,2020-11-13 08:45:00 to 2020-11-15 08:45:00,0,1,0.0,-0.8322718737770685,206
209,TRBUSDT,21,2020-11-17 07:00:00 to 2020-11-19 07:00:00,0,0,0.0,0.0,208
211,RUNEUSDT,22,2020-11-21 07:00:00 to 2020-11-23 07:00:00,1,2,50.0,-3.301978082240164,210
213,VETUSDT,91,2020-11-25 08:00:00 to 2020-11-27 08:00:00,1,1,100.0,13.507104429471518,212
215,UNIUSDT,20,2020-11-29 07:00:00 to 2020-12-01 07:00:00,0,0,0.0,0.0,214
216,CRVUSDT,26,2020-11-30 07:00:00 to 2020-12-02 07:00:00,0,1,0.0,-3.224920081297078,215
217,SXPUSDT,41,2020-12-03 09:00:00 to 2020-12-05 09:00:00,0,0,0.0,0.0,216
219,ENJUSDT,19,2020-12-07 07:00:00 to 2020-12-09 07:00:00,0,1,0.0,-0.5116563797924245,218
221,YFIUSDT,30,2020-12-11 07:00:00 to 2020-12-13 07:00:00,1,1,100.0,1.245166744332038,220
223,AAVEUSDT,16,2020-12-15 07:00:00 to 2020-12-17 07:00:00,1,1,100.0,1.8095784475806953,222
225,EGLDUSDT,28,2020-12-19 07:00:00 to 2020-12-21 07:00:00,1,1,100.0,2.2134170463987246,224
227,DOTUSDT,37,2020-12-23 07:00:00 to 2020-12-25 07:00:00,0,1,0.0,-3.2701810228652928,226
229,SNXUSDT,41,2020-12-27 07:00:00 to 2020-12-29 07:00:00,1,1,100.0,5.19900140245273,228
231,XRPUSDT,116,2020-12-31 08:15:00 to 2021-01-02 08:15:00,0,0,0.0,0.0,230
233,UNIUSDT,32,2021-01-04 07:00:00 to 2021-01-06 07:00:00,0,1,0.0,-1.6869760863074124,232
235,ZILUSDT,64,2021-01-08 09:00:00 to 2021-01-10 09:00:00,0,1,0.0,-0.8036555242377119,234
237,KSMUSDT,26,2021-01-12 07:00:00 to 2021-01-14 07:00:00,1,1,100.0,2.7397919109131363,236
239,ICXUSDT,37,2021-01-16 06:45:00 to 2021-01-18 06:45:00,0,1,0.0,-0.07451567747633892,238
241,SNXUSDT,49,2021-01-20 07:00:00 to 2021-01-22 07:00:00,0,1,0.0,-9.008906072132394,240
243,ENJUSDT,35,2021-01-24 07:00:00 to 2021-01-26 07:00:00,1,1,100.0,0.22049911007295808,242
245,UNIUSDT,40,2021-01-28 07:00:00 to 2021-01-30 07:00:00,1,1,100.0,6.438637724929275,244
246,SUSHIUSDT,45,2021-01-29 07:00:00 to 2021-01-31 07:00:00,1,1,100.0,0.927897078371176,245
247,SXPUSDT,61,2021-02-01 09:00:00 to 2021-02-03 09:00:00,1,1,100.0,1.2381947019182826,246
248,DOGEUSDT,65,2021-02-02 09:00:00 to 2021-02-04 09:00:00,1,1,100.0,1.5303896893977598,247
249,GRTUSDT,12,2021-02-05 07:00:00 to 2021-02-07 07:00:00,1,2,50.0,-1.6557933068547803,248
251,ALPHAUSDT,22,2021-02-09 07:00:00 to 2021-02-11 07:00:00,0,1,0.0,-0.9238985519582354,250
253,FILUSDT,36,2021-02-13 06:00:00 to 2021-02-15 06:00:00,1,1,100.0,2.4814238166022573,252
255,FLMUSDT,43,2021-02-17 07:00:00 to 2021-02-19 07:00:00,0,1,0.0,-4.265610169502065,254
256,ALPHAUSDT,25,2021-02-18 07:00:00 to 2021-02-20 07:00:00,1,1,100.0,3.7241876766406445,255
257,SANDUSDT,5,2021-02-21 07:00:00 to 2021-02-23 07:00:00,1,1,100.0,1.4761613985520894,256
259,SXPUSDT,69,2021-02-25 09:00:00 to 2021-02-27 09:00:00,2,4,50.0,0.5503375683744816,258
261,CHZUSDT,9,2021-03-01 07:00:00 to 2021-03-03 07:00:00,0,1,0.0,-3.9029854092800464,260
262,UNIUSDT,51,2021-03-02 07:00:00 to 2021-03-04 07:00:00,0,0,0.0,0.0,261
263,AXSUSDT,31,2021-03-05 07:00:00 to 2021-03-07 07:00:00,1,1,100.0,2.862359490421418,262
265,BATUSDT,126,2021-03-09 08:00:00 to 2021-03-11 08:00:00,1,1,100.0,4.531181800518103,264
267,CHZUSDT,13,2021-03-13 07:00:00 to 2021-03-15 07:00:00,2,2,100.0,16.235353187827183,266
269,ICXUSDT,57,2021-03-17 06:45:00 to 2021-03-19 06:45:00,1,1,100.0,2.335977349366569,268
271,ZILUSDT,88,2021-03-21 09:00:00 to 2021-03-23 09:00:00,0,1,0.0,-1.3521727845151155,270
273,KSMUSDT,50,2021-03-25 07:00:00 to 2021-03-27 07:00:00,1,1,100.0,2.8114689366971035,272
275,THETAUSDT,98,2021-03-29 08:00:00 to 2021-03-31 08:00:00,0,0,0.0,0.0,274
276,ANKRUSDT,17,2021-03-30 07:00:00 to 2021-04-01 07:00:00,1,1,100.0,2.1699066911183618,275
277,CHRUSDT,3,2021-04-02 07:00:00 to 2021-04-04 07:00:00,1,1,100.0,1.1058464424906989,276
278,GRTUSDT,31,2021-04-03 07:00:00 to 2021-04-05 07:00:00,1,1,100.0,1.8805810774245035,277
279,KSMUSDT,54,2021-04-06 07:00:00 to 2021-04-08 07:00:00,1,2,50.0,0.9129059744820589,278
281,THETAUSDT,102,2021-04-10 08:00:00 to 2021-04-12 08:00:00,0,1,0.0,-0.14081919394353104,280
283,MANAUSDT,6,2021-04-14 07:00:00 to 2021-04-16 07:00:00,0,1,0.0,-3.7377597760720915,282
285,XRPUSDT,152,2021-04-18 08:15:00 to 2021-04-20 08:15:00,1,1,100.0,2.7656041013819355,284
287,ALPHAUSDT,46,2021-04-22 07:00:00 to 2021-04-24 07:00:00,0,1,0.0,-2.0963979417153333,286
289,RSRUSDT,59,2021-04-26 07:00:00 to 2021-04-28 07:00:00,1,1,100.0,4.94718723897245,288
291,CHZUSDT,29,2021-04-30 07:00:00 to 2021-05-02 07:00:00,0,0,0.0,0.0,290
293,ETCUSDT,154,2021-05-04 08:00:00 to 2021-05-06 08:00:00,0,0,0.0,0.0,292
295,CHRUSDT,15,2021-05-08 07:00:00 to 2021-05-10 07:00:00,1,1,100.0,2.944844045103334,294
297,AVAXUSDT,73,2021-05-12 07:00:00 to 2021-05-14 07:00:00,0,1,0.0,-5.955122599555818,296
299,ETCUSDT,158,2021-05-16 08:00:00 to 2021-05-18 08:00:00,1,1,100.0,0.09514045504115387,298
301,XLMUSDT,158,2021-05-20 08:00:00 to 2021-05-22 08:00:00,0,1,0.0,-5.807512129128178,300
303,KSMUSDT,70,2021-05-24 07:00:00 to 2021-05-26 07:00:00,0,1,0.0,-0.54062282551669,302
305,CELRUSDT,16,2021-05-28 07:00:00 to 2021-05-30 07:00:00,1,2,50.0,0.44291799576466895,304
307,HOTUSDT,17,2021-06-01 07:00:00 to 2021-06-03 07:00:00,0,0,0.0,0.0,306
309,ALICEUSDT,23,2021-06-05 03:00:00 to 2021-06-07 03:00:00,0,1,0.0,-4.63844006522206,308
310,HBARUSDT,23,2021-06-06 07:00:00 to 2021-06-08 07:00:00,1,1,100.0,7.335825973284593,309
311,DOTUSDT,93,2021-06-09 07:00:00 to 2021-06-11 07:00:00,0,1,0.0,-1.2246349118439803,310
312,ETHUSDT,183,2021-06-10 07:45:00 to 2021-06-12 07:45:00,0,0,0.0,0.0,311
313,RUNEUSDT,90,2021-06-13 07:00:00 to 2021-06-15 07:00:00,0,0,0.0,0.0,312
315,1INCHUSDT,54,2021-06-17 10:00:00 to 2021-06-19 10:00:00,0,1,0.0,-2.5137502871003914,314
317,SFPUSDT,35,2021-06-21 07:00:00 to 2021-06-23 07:00:00,1,1,100.0,12.653034476578885,316
319,ATOMUSDT,164,2021-06-25 12:00:00 to 2021-06-27 12:00:00,0,1,0.0,-0.11980998021139388,318
321,SOLUSDT,92,2021-06-29 07:00:00 to 2021-07-01 07:00:00,1,1,100.0,0.8282246747920663,320
323,BANDUSDT,109,2021-07-03 07:00:00 to 2021-07-05 07:00:00,0,0,0.0,0.0,322
324,DENTUSDT,30,2021-07-04 04:00:00 to 2021-07-06 04:00:00,1,1,100.0,0.47197064555293267,323
325,STORJUSDT,94,2021-07-07 07:00:00 to 2021-07-09 07:00:00,0,1,0.0,-5.343148227886774,324
327,ALICEUSDT,35,2021-07-11 03:00:00 to 2021-07-13 03:00:00,0,1,0.0,-2.935364270968377,326
329,OGNUSDT,31,2021-07-15 07:00:00 to 2021-07-17 07:00:00,1,2,50.0,-0.6817407236262119,328
331,DENTUSDT,35,2021-07-19 04:00:00 to 2021-07-21 04:00:00,3,3,100.0,9.084184057702194,330
333,KSMUSDT,90,2021-07-23 07:00:00 to 2021-07-25 07:00:00,1,1,100.0,1.026968903362091,332
335,THETAUSDT,138,2021-07-27 08:00:00 to 2021-07-29 08:00:00,1,2,50.0,1.5514853581224286,334
337,DENTUSDT,39,2021-07-31 04:00:00 to 2021-08-02 04:00:00,0,0,0.0,0.0,336
339,KAVAUSDT,120,2021-08-04 07:00:00 to 2021-08-06 07:00:00,1,1,100.0,1.123617045366987,338
340,TRBUSDT,108,2021-08-05 07:00:00 to 2021-08-07 07:00:00,0,1,0.0,-1.3514489246900352,339
341,ALPHAUSDT,82,2021-08-08 07:00:00 to 2021-08-10 07:00:00,1,1,100.0,0.1825243828027734,340
343,BELUSDT,85,2021-08-12 07:00:00 to 2021-08-14 07:00:00,1,1,100.0,2.8323074042722274,342
345,GRTUSDT,76,2021-08-16 07:00:00 to 2021-08-18 07:00:00,0,1,0.0,-2.34776690252545,344
347,THETAUSDT,146,2021-08-20 08:00:00 to 2021-08-22 08:00:00,0,1,0.0,-1.1105587593173039,346
348,CHRUSDT,50,2021-08-21 07:00:00 to 2021-08-23 07:00:00,1,2,50.0,-1.6788283426946604,347
349,RUNEUSDT,114,2021-08-24 07:00:00 to 2021-08-26 07:00:00,1,1,100.0,4.156402491374478,348
351,GTCUSDT,22,2021-08-28 03:30:00 to 2021-08-30 03:30:00,0,0,0.0,0.0,350
352,SANDUSDT,68,2021-08-29 07:00:00 to 2021-08-31 07:00:00,0,0,0.0,0.0,351
353,ALPHAUSDT,90,2021-09-01 07:00:00 to 2021-09-03 07:00:00,1,1,100.0,0.484511068347393,352
354,RUNEUSDT,117,2021-09-02 07:00:00 to 2021-09-04 07:00:00,1,1,100.0,0.7762159824178161,353
355,DENTUSDT,51,2021-09-05 04:00:00 to 2021-09-07 04:00:00,1,1,100.0,0.638935405891905,354
356,ALICEUSDT,54,2021-09-06 03:00:00 to 2021-09-08 03:00:00,0,1,0.0,-1.1729602568508413,355
357,AVAXUSDT,113,2021-09-09 07:00:00 to 2021-09-11 07:00:00,1,1,100.0,10.598532484148215,356
358,SFPUSDT,62,2021-09-10 07:00:00 to 2021-09-12 07:00:00,1,1,100.0,1.4166934479850735,357
359,NEARUSDT,107,2021-09-13 08:00:00 to 2021-09-15 08:00:00,1,2,50.0,0.8492119748074733,358
361,ONEUSDT,57,2021-09-17 07:00:00 to 2021-09-19 07:00:00,0,1,0.0,-1.1422174965844412,360
362,EGLDUSDT,119,2021-09-18 07:00:00 to 2021-09-20 07:00:00,0,0,0.0,0.0,361
363,AVAXUSDT,117,2021-09-21 07:00:00 to 2021-09-23 07:00:00,1,1,100.0,1.4805169325526002,362
365,HBARUSDT,60,2021-09-25 07:00:00 to 2021-09-27 07:00:00,1,1,100.0,2.6126368981112202,364
366,MASKUSDT,6,2021-09-26 03:30:00 to 2021-09-28 03:30:00,1,1,100.0,2.8283887672452934,365
367,CHRUSDT,63,2021-09-29 07:00:00 to 2021-10-01 07:00:00,1,1,100.0,4.637947342159698,366
369,COTIUSDT,65,2021-10-03 07:00:00 to 2021-10-05 07:00:00,1,1,100.0,0.7597516223526446,368
371,DYDXUSDT,5,2021-10-07 03:30:00 to 2021-10-09 03:30:00,0,0,0.0,0.0,370
373,DENTUSDT,63,2021-10-11 04:00:00 to 2021-10-13 04:00:00,1,1,100.0,4.873967816781932,372
375,KNCUSDT,156,2021-10-15 08:45:00 to 2021-10-17 08:45:00,0,1,0.0,-2.373465080042436,374
377,DOTUSDT,137,2021-10-19 07:00:00 to 2021-10-21 07:00:00,0,1,0.0,-0.777845503361696,376
378,RSRUSDT,118,2021-10-20 07:00:00 to 2021-10-22 07:00:00,0,1,0.0,-1.3659445037904394,377
379,SUSHIUSDT,134,2021-10-23 07:00:00 to 2021-10-25 07:00:00,1,1,100.0,0.7410223399570093,378
380,SOLUSDT,131,2021-10-24 07:00:00 to 2021-10-26 07:00:00,0,1,0.0,-1.6815607663612009,379
381,ZECUSDT,206,2021-10-27 08:00:00 to 2021-10-29 08:00:00,1,1,100.0,1.0027301799867772,380
383,1000SHIBUSDT,54,2021-10-31 17:30:00 to 2021-11-02 17:30:00,1,1,100.0,0.956081777117479,382
385,MANAUSDT,74,2021-11-04 07:00:00 to 2021-11-06 07:00:00,1,1,100.0,3.361890854742411,384
387,ATAUSDT,19,2021-11-08 03:30:00 to 2021-11-10 03:30:00,0,0,0.0,0.0,386
389,BANDUSDT,153,2021-11-12 07:00:00 to 2021-11-14 07:00:00,0,1,0.0,-0.943251083812513,388
391,LRCUSDT,127,2021-11-16 07:00:00 to 2021-11-18 07:00:00,0,0,0.0,0.0,390
393,GALAUSDT,17,2021-11-20 03:30:00 to 2021-11-22 03:30:00,0,1,0.0,-1.7030429427389082,392
394,CELRUSDT,75,2021-11-21 07:00:00 to 2021-11-23 07:00:00,0,0,0.0,0.0,393
395,SANDUSDT,97,2021-11-24 07:00:00 to 2021-11-26 07:00:00,1,1,100.0,7.979871905171554,394
396,CHRUSDT,82,2021-11-25 07:00:00 to 2021-11-27 07:00:00,0,1,0.0,-2.05272790521267,395
397,BELUSDT,121,2021-11-28 07:00:00 to 2021-11-30 07:00:00,0,1,0.0,-1.92845767140144,396
398,NKNUSDT,74,2021-11-29 07:00:00 to 2021-12-01 07:00:00,0,0,0.0,0.0,397
